experiment_id,query_id,query_text,track,source_doc_id,detector_label,retrieval_path,rank,doc_id,bm25_score,headline,news_text_or_snippet,n_hits_returned,top_k_tier
post_phase12_r_dev,R008,ایک عام گوگل تلاش سے ٹرمپ خاندان کی مالی تاریخ سامنے کیسے آئی,KI,21267,URDU,urdu_bm25,36,4235,17.960723876953125,اسٹیو جابز کی بیوہ کے خلاف ٹوئٹ کرنے پر ڈونلڈ ٹرمپ پر لوگ برہم,امریکی صدر ڈونلڈ ٹرمپ کو ایپل کمپنی کے بانی نجھانی اسٹیو جابز کی بیوہ لورین پاویل جابز کے خلاف نفرت انگیز ٹوئٹ کرنے پر تنقید کا سامنا ہےبرطانوی اخبار دی انڈیپینڈنٹ کے مطابق ڈونلڈ ٹرمپ نے ستمبر کو اسٹیو جابز کی بیوہ لورین پاویل جابز کے خلاف ٹوئٹ کی جس پر انہیں کئی افراد نے تنقید کا نشانہ بناتے ہوئے اس بات پر تعجب کا اظہار کیا کہ ملک کے صدر کسی شخص کے خلاف اتنی نفرت انگیز زبان کیسے استعمال کر سکتے ہیںڈونلڈ ٹرمپ نے اپنی ٹوئٹ میں لکھا تھا کہ اسٹیو جابز اس بات پر خوش نہیں ہوں گے کہ ان کی اہلیہ پیسے …,50,top50
post_phase12_r_dev,R008,ایک عام گوگل تلاش سے ٹرمپ خاندان کی مالی تاریخ سامنے کیسے آئی,KI,21267,URDU,urdu_bm25,37,17898,17.908159255981445,میلانیا اور ایوانکا کے درمیان تعلقات کے حوالے سے نئی کتاب میں انکشافات,امریکی خاتون اول میلانیا ٹرمپ اور دختر اول ایوانکا ٹرمپ کے درمیان سرد تعلقات کی خبریں تو 2016 میں اس وقت ہی سامنے نا شروع ہوئی تھیں جب ڈونلڈ ٹرمپ اپنی صدارتی مہم چلاتے دکھائی دیتے تھےتاہم دونوں خواتین میں سرد تعلقات کی خبروں نے اس وقت زور پکڑا جب کہ قسمت نے ڈونلڈ ٹرمپ کو امریکی صدر بنایا اور پھر وائیٹ ہاس سے خبروں کے نئے پنڈورا باکس سامنے نے لگےگزشتہ سال کے دوران نہ صرف ڈونلڈ ٹرمپ اور ان کی اہلیہ میلانیا کے درمیان اختلافات اور سرد تعلقات کی خبریں سامنے تی رہیںبلکہ اس دوران خاتون اول اور دختر او…,50,top50
post_phase12_r_dev,R008,ایک عام گوگل تلاش سے ٹرمپ خاندان کی مالی تاریخ سامنے کیسے آئی,KI,21267,URDU,urdu_bm25,38,21463,17.891902923583984,فیس بک ٹوئٹر گوگل اور مائیکرو سافٹ ایک پراجیکٹ کیلئے اکھٹے,تاریخ میں پہلی بار فیس بک گوگل ٹوئٹر اور مائیکرو سافٹ جیسی کمپنیاں اپنی مسابقت کو نظرانداز کرکے ایک منصوبے کے لیے اکھٹی ہوگئی ہیںیہ نیا اوپن سورس پراجیکٹ ڈیٹا ٹرانسفر پراجیکٹ صارفین کو ان تمام پلیٹ فارمز کے درمیان ڈیٹا ٹرانسفر کرنے کا سان اور باسہولت پشن فراہم کرے گااگر سب کچھ طے شدہ منصوبے کے مطابق ہوا تو صارفین کا ڈیٹا ایک سے دوسرے سروس میں بغیر ڈان لوڈ یا اپ لوڈ کیے منتقل ہوسکے گامزید پڑھیں فیس بک گوگل اور انٹرنیٹ اپ کے ساتھ کیا کچھ کر رہے ہیںاسی طرح صارفین کو اپنے ڈیٹا کے حوالے سے کسی ایک س…,50,top50
post_phase12_r_dev,R008,ایک عام گوگل تلاش سے ٹرمپ خاندان کی مالی تاریخ سامنے کیسے آئی,KI,21267,URDU,urdu_bm25,39,21836,17.890830993652344,گوگل امیجز سے اب تصاویر چوری کرنا ہوگا مشکل,اگر تو اکثر گوگل سرچ پر تصاویر تلاش کرتے ہیں تو کل سے نے اس میں بظاہر ایک چھوٹی مگر درحقیقت بڑی تبدیلی کو ضرور دیکھا ہوگا اور وہ ہے ویو امیج بٹن کا غائب ہونا جو اس وقت نظر تا تھا جب کسی تصویر پر کلک کرے اسے مطلوبہ فوٹو کو الگ سے کھول پاتے تھےیہ بٹن صارفین کے لیے بہت زیادہ کارمد تھا خصوصا جب کسی تصویر کو سرچ کیا جارہا ہو اور اکثر افراد نے ہی اسے استعمال کیا ہوگامگر اب کو کسی تصویر کو محفوظ کرنے کے لیے اضافی اقدامات کرنا ہوں گے اور دنیا بھر میں صارفین نے اس پر کافی احتجاج کیا ہےمزید پڑھیں گوگل پر…,50,top50
post_phase12_r_dev,R008,ایک عام گوگل تلاش سے ٹرمپ خاندان کی مالی تاریخ سامنے کیسے آئی,KI,21267,URDU,urdu_bm25,40,23038,17.879213333129883,امریکا امیگریشن احکامات پر گوگل اور فیس بک کو تشویش,نیو یارک انٹرنیٹ ٹیکنالوجی اور سوشل ویب سائٹس میں منفرد مقام رکھنے والی امریکی کمپنیوں گوگل اور فیس بک نے امریکی صدر ڈونلڈ ٹرمپ کے امیگریشن احکامات پر تحفظات کا اظہار کرتے ہوئے کہا ہے کہ تارکین وطن پر پابندی سے امریکا نئے ٹیلنٹ سے محروم ہوجائے گاخیال رہے کہ امریکی صدر ڈونلڈ ٹرمپ نے ایگریکٹو رڈر جاری کرتے ہوئے تارکین وطن کے پروگرام کو ماہ کے لیے معطل کرکے مسلمان ممالک کے شہریوں کے امریکا میں داخلے پر بھی پابندی عائد کردیایگزیکٹو رڈر کے تحت امریکا میں تارکین وطن کے داخلے کے پروگرام کو 120 دن یعنی…,50,top50
post_phase12_r_dev,R008,ایک عام گوگل تلاش سے ٹرمپ خاندان کی مالی تاریخ سامنے کیسے آئی,KI,21267,URDU,urdu_bm25,41,21547,17.7235050201416,گوگل کی شخصیت کے کون کونسے راز جانتا ہے,ویسے تو سب پریشان رہتے ہیں کہ گوگل یا فیس بک صارفین کے ذاتی ڈیٹا کو کس حد تک اپنے پاس محفوظ کرتے ہیںکیا بھی اس حوالے سے فکرمند ہیں تو گوگل کی جانب سے اس حوالے سے ایڈ سیٹنگز کو تبدیل کیا گیا ہے جس میں صارفین اپنی مرضی سے ردوبدل کرسکتے ہیںیہاں جان سکتے ہیں کہ گوگل کے خیال میں کے سامنے کس طرح کے اشتہارات کو دکھانا زیادہ فائدہ مند ثابت ہوسکتا ہے مزید پڑھیں گوگل کے ذریعے ڈالرز کیسے کمائیں نیچے دیئے گئے لنک پر کلک کرنے پر ایڈ پرسنلائزیشن پیج پر چلے جائیں گےاسکرین شاٹ تو نیچے متعدد ٹیب ہوں گے جن میں گ…,50,top50
post_phase12_r_dev,R008,ایک عام گوگل تلاش سے ٹرمپ خاندان کی مالی تاریخ سامنے کیسے آئی,KI,21267,URDU,urdu_bm25,42,19547,17.48856544494629,فیس بک ٹوئٹر نے ڈونلڈ ٹرمپ کی کورونا پر غلط ویڈیو ہٹادی,فیس بک اور ٹوئٹر نے امریکی صدر ڈونلڈ ٹرمپ کی کورونا وائرس سے متعلق غلط معلومات پر مبنی ویڈیو کو ہٹادیاخبر رساں ادارے ایسوسی ایٹڈ پریس اے پی کے مطابق فیس بک نے ڈونلڈ ٹرمپ کی ویڈیو کو فوری طور پر ڈیلیٹ کردیا جب کہ ٹوئٹر نے امریکی صدر کی ویڈیو کو عام صارفین سے پوشیدہ کرکے انہیں وارننگ جاری کردیڈونلڈ ٹرمپ کی جانب سے فیس بک اور ٹوئٹر پر امریکی ٹی وی چینل فاکس نیوز سے کی ایک ویڈیو کلپ شیئر کی تھی جس میں امریکی صدر کورونا سے متعلق بات کر رہے تھےویڈیو میں ڈونلڈ ٹرمپ دعوی کرتے سنائی دیے کہ کم عمر بچے کو…,50,top50
post_phase12_r_dev,R008,ایک عام گوگل تلاش سے ٹرمپ خاندان کی مالی تاریخ سامنے کیسے آئی,KI,21267,URDU,urdu_bm25,43,22715,17.387861251831055,ایک شخص کا گوگل اور فیس بک سے 20 کروڑ ڈالر کا فراڈ,انٹر نیٹ کی دنیا بڑے ادار فیس بک اور گوگل سے ایک شخص نے جعلسازی کرتے ہوئے 20 کروڑ ڈالر اپنے اکانٹ میں منتقل کروائےشمالی یورپ کے ملک لیتھوینیا سے تعلق رکھنے والے ایولڈس رماسواسکا نے فیس بک اور گوگل جیسی بڑی کمپنیوں کو اپنے جال میں پھنسا کر دونوں سے فراڈ کیا جبکہ دونوں اداروں سے 20 ارب روپے سے زائد کی رقم جعلسازی کرکے حاصل کیفورچیون میں شائع ہونے والی ایک رپورٹ کے مطابق گزشتہ ماہ سامنے انے والے اس اسکینڈل میں اس بات کا انکشاف بھی ہوا کہ فراڈ کرنے والے شخص نے اپنے اپ کو ایشیاء میں ان کمپنیوں کے سا…,50,top50
post_phase12_r_dev,R008,ایک عام گوگل تلاش سے ٹرمپ خاندان کی مالی تاریخ سامنے کیسے آئی,KI,21267,URDU,urdu_bm25,44,11393,17.202301025390625,ایوانکا ٹرمپ پاکستانی کاروباری خاتون سے متاثر,نیویارک امریکی صدر ڈونلڈ ٹرمپ کی صاحبزادی ایوانکا ٹرمپ نے گھر سے باہر کام کرنے والی خواتین ورکنگ وومن کی رہنمائی کے لیے ایک کتاب لکھی ہےاس کتاب کا نام وومن ہو ورک ریرائٹنگ دی رولز فار سکسیس ہے جس میں گھر سے باہر کام کرنے والی خواتین کو اپنی مدد اپ کے تحت اگے بڑھنے کا حوصلہ دیاڈان کی رپورٹ کے مطابق ایوانکا ٹرمپ کا کہنا تھا کہ انہوں نے یہ کتاب اپنے والد کے الیکشن میں جیتنے سے قبل لکھی تھیخیال رہے کہ ایوانکا ٹرمپ خود ایک کاروباری خاتون ہیں جن کے تین بچے ہیں وہ اپنے والد یعنی امریکی صدر ڈونلڈ ٹرمپ …,50,top50
post_phase12_r_dev,R008,ایک عام گوگل تلاش سے ٹرمپ خاندان کی مالی تاریخ سامنے کیسے آئی,KI,21267,URDU,urdu_bm25,45,79366,17.19565773010254,امریکا نے غیر قانونی اجارہ داری قائم کرنے کے الزام میں گوگل پر مقدمہ کردیا,امریکا نے معروف ٹیکنالوجی کمپنی گوگل کے خلاف غیر قانونی طور پر اپنی اجارہ داری قائم رکھنے کا الزام لگاتے ہوئے عدم اعتماد کا مقدمہ دائرکردیا امریکی محکمہ انصاف نے گوگل اور ایک اور بڑی امریکی ٹیکنالوجی کمپنی ایپل کے درمیان معاہدےکو ہدف بناتے ہوئے عدم اعتماد کا مقدمہ دائرکیا ہے امریکی حکومت کی جانب سے دائر مقدمے میں کہا گیا ہےکہ گوگل نے غیر قانونی طور پر اپنی اجارہ داری کو برقرار رکھنے کے لیے تلاش اور اشتہاری مارکیٹ میں غیرمسابقانہ طریقوں کا استعمال کیا امریکی محکمہ انصاف کے مطابق گوگل اور ایپل کے…,50,top50
post_phase12_r_dev,R008,ایک عام گوگل تلاش سے ٹرمپ خاندان کی مالی تاریخ سامنے کیسے آئی,KI,21267,URDU,urdu_bm25,46,20399,17.187454223632812,ٹرمپ کی حمایت میں لائن اشتہارات چلانے پر امریکی اخبار پر پابندی,فیس بک نے امریکی صدر ڈونلڈ ٹرمپ کی حمایت اور ان کے سیاسی حریفوں کے خلاف فیس بک اشتہارات کے ذریعے منفی پروپیگینڈا کرنے پر امریکی اخبار دی ایپوک ٹائمز پر اپنے پلیٹ فارم کے ذریعے تشہیر پابندی عائد کردی امریکی نشریاتی ادارے این بی سی نیوز نے انکشاف کیا کہ دی ایپوک ٹائمز نے ٹرمپ کی حمایت اور ان کے سیاسی حریفوں کے خلاف سازشی تھیوری کے لیے فیس بک اشتہارات کی مد میں 20 لاکھ ڈالر خرچ کیے مزیدپڑھیں امریکی انتخابات کے دوران فیس بک کو روسی کمپنی نے اشتہارات دیےاین بی سی نیوز کے انکشاف پر فیس بک نے اشتہارات…,50,top50
post_phase12_r_dev,R008,ایک عام گوگل تلاش سے ٹرمپ خاندان کی مالی تاریخ سامنے کیسے آئی,KI,21267,URDU,urdu_bm25,47,10094,17.183908462524414,امریکی صدر کی بیٹی کے بھارتی دورے پر سوالات اٹھ گئے,یہ بھی پڑھیں ایوانکا ٹرمپ کے بھارتی دورے کو خفیہ رکھا جائےمزید پڑھیں ایوانکا ٹرمپ بھارتی دورے کے دوران اے ار رحمن کے کنسرٹ میں شرکت کریں گیایوانکا ٹرمپ نے پہلے ہی دن بھارتی وزیر اعظم سے بھی ملاقات کیفوٹو اے این ائیامریکی صدر ڈونلڈ ٹرمپ کی صاحبزادی اور وائیٹ ہاس کی مشیر ایوانکا ٹرمپ اپنے پہلے دورے پر بھارت پہنچ گئیںتاہم ان کا یہ دورہ ان کی جانب سے خواتین کی خودمختاری کے لیے عملی اقدمات نہ اٹھائے جانے کے باعث متنازع بن گیا اور ان کے ہندوستان پہنچنے سے پہلے ہی ان کے کردار سے متعلق سوالات اٹھ گئےخو…,50,top50
post_phase12_r_dev,R008,ایک عام گوگل تلاش سے ٹرمپ خاندان کی مالی تاریخ سامنے کیسے آئی,KI,21267,URDU,urdu_bm25,48,21300,17.16553497314453,20 ویں سالگرہ پر گوگل سرچ مکمل طور پر بدلنے کیلئے تیار,ورلڈ وائیڈ ویب پر گوگل سرچ کی مد کو 20 سال مکمل ہوگئے ہیں اور اس موقع پر کمپنی نے اپنی اس اہم ترین پراڈکٹ کو متعدد نئے فیچرز کے ذریعے اپ ڈیٹ کیا ہےدرحقیقت یہ فیچرز رٹی فیشل ٹیکنالوجی پر مبنی ہے اور اب گوگل سرچ صارف کے سرچ کے تجربے کا اندازہ خودکار طور پر لگانے کی کوشش کرے گیاسی طرح گوگل نے اپنی توجہ موبائل پر مرکوز کی ہے اور ایسا لگتا ہے کہ تمام نئے فیچرز ڈیسک ٹاپ پر نہیں بلکہ اسمارٹ فونز پر کام کریں گے کم از کم گوگل کی سلائیڈز سے تو یہی اندازہ ہوتا ہےاس حوالے سے پہلا فیچر ایکٹیویٹی کارڈ ہے جس …,50,top50
post_phase12_r_dev,R008,ایک عام گوگل تلاش سے ٹرمپ خاندان کی مالی تاریخ سامنے کیسے آئی,KI,21267,URDU,urdu_bm25,49,21766,17.08108901977539,گوگل کی اڑن گاڑی پرواز بھرنے کے لیے تیار,کو ہیری پوٹر سیریز کے دوسرے حصے میں وہ گاڑی یاد ہے جسے ہیری اور رون اڑا کر اپنے اسکول لے جاتے ہیں اور گوگل اب اسے بہت جلد حقیقت کی شکل دینے والا ہےجون 2016 میں گوگل کے شریک بانی اور اب الفابیٹ کے چیف ایگزیکٹو فیسر لیری پیج کے حوالے سے اطلاعات سامنے ئی تھیں کہ وہ اڑن گاڑیوں کے منصوبوں پر کام کررہے ہیں جس میں سے ایک ماڈل فلائیر ری کریشنل کو پیش کیا گیا تھا اور اب دوسری گاڑی کورا کو متعارف کرایا گیا ہےیہ ایک اڑنے والی ٹیکسی ہے جسے لیری پیج کی کمپنی کیٹی ہاک نے تیار کیا ہےیہ برقی اڑنے والی گاڑی انف…,50,top50
post_phase12_r_dev,R008,ایک عام گوگل تلاش سے ٹرمپ خاندان کی مالی تاریخ سامنے کیسے آئی,KI,21267,URDU,urdu_bm25,50,21411,17.075035095214844,گوگل کا ہر جگہ تعاقب کرتا ہے,انٹرنیٹ استعمال کرتے ہیں تو کبھی خیال کیا کہ گوگل کے بارے میں کیا جانتا ہے درحقیقت یہ سرچ انجن کے بارے میں سب کچھ جانتا ہےجی ہاں سب کچھ خاص طور پر اگر گوگل کی بیشتر ایپس کو استعمال کرتے ہیں جیسے اینڈرائیڈ جی میل ڈرائیو گوگل میپس یوٹیوب کروم برازر اور سب سے بڑھ کر گوگل سرچچاہے لوکیشن ہسٹری کو اپنی ڈیوائس میں ہی کیوں نہ رکھیں گوگل عام طور پر ایسے صارفین کی لوکیشن بھی اسٹور کرتا ہے کیونکہ کسی بھی ڈیوائس پر جب انٹرنیٹ کنکٹ کیا جاتا ہے تو ایک ئی پی ایڈریس لوکیشن کے لحاظ سے بن جاتا ہےمزید پڑھیں وہ سب…,50,top50
post_phase12_r_dev,R009,سیالکوٹ ایئرپورٹ پر بین الاقوامی فلائٹس کا اعتماد کیوں بڑھ رہا ہے,KI,38938,URDU,urdu_bm25,1,41164,25.68331527709961,عالمی منڈیوں میں پاکستانی معیشت پر اعتماد میں اضافہ ہورہا ہےاقوام متحدہ,اسلام ابادویب ڈیسکاقوام متحدہ نے کہا ہے کہ حکومتی پالیسیوں کے نتیجے میں بین الاقوامی منڈیوں میں پاکستانی معیشت پر اعتماد میں اضافہ ہو رہا ہے عالمی ادارے کے مطابق گزشتہ برس پاکستان کی معاشی ترقی کی شرح چار اعشاریہ ایک فیصد تھی جو رواں مالی سال کے دوران پانچ اعشاریہ ایک فیصد رہنے کی توقع ہے رپورٹ میں پاکستان میں مہنگائی کی شرح میں کمی اور مالی خسارہ محدود ہونے کا اعتراف کیا گیا ہے اقوام متحدہ نے کہا کہ معاشی ترقی کے سبب بین الاقوامی منڈیوں میں پاکستانی معیشت پراعتماد بڑھ رہا ہےقبل ازیں موڈیز پلڈا…,50,top50
post_phase12_r_dev,R009,سیالکوٹ ایئرپورٹ پر بین الاقوامی فلائٹس کا اعتماد کیوں بڑھ رہا ہے,KI,38938,URDU,urdu_bm25,2,38938,24.257720947265625,سیال پر انٹرنیشنل فضائی کمپنیوں کا اعتماد بڑھ گیا ہے ندیم انور قریشی,سیالکوٹ 92 نیوز چیئرمین سیالکوٹ انٹر نیشنل ائیرپورٹ لمیٹڈ ندیم انور قریشی نے کہا کہ سیال تیزی سے ترقی کی منازل طے کر رہا ہے ہم مسافروں اور فضائی کمپنیوں کو زیادہ سے زیادہ سہولتیں فراہم کرنے کے لیے اپنے تمام وسائل بروئے کار لا رہے ہیں انہوں نے ان خیالات کا اظہار بورڈ دائریکٹرز اجلاس کی صدارت کرتے ہوئے کیا چیف ایگزیکٹو فیسر سیال میجرجنرل محمد عابد نذیر کے ساتھ چیف فنانس فیسر بشیر احمد بھی موجود تھے جبکہ کمپنی سیکرٹری سیال محمد جہانگیر خان نے اجلاس کی نظامت کے فرائض سر انجام دیئے چیئرمین ندیم انور…,50,top50
post_phase12_r_dev,R009,سیالکوٹ ایئرپورٹ پر بین الاقوامی فلائٹس کا اعتماد کیوں بڑھ رہا ہے,KI,38938,URDU,urdu_bm25,3,63567,23.72601890563965,باچا خان انٹرنیشنل ایئرپورٹ سے سعودی عرب اور دیگر ممالک کیلئے فلائٹس بحال کرنے کا فیصلہ,پشاور 21 مئی 2020 باچا خان انٹرنیشنل ایئرپورٹ سے سعودی عرب اور دیگر ممالک کیلئے فلائٹس بحال کرنے کا فیصلہ کرلیا گیا ہے یہ فیصلہ وزیراعلی خیبرپختونخواہ محمود خان کی خصوصی درخواست پر وزیراعظم عمران خان نے کیا ہے وزیراعلی خیبرپختونخواہ کا کہنا ہے کہ خلیجی ریاستوں میں مقیم پاکستانیوں کی مشکلات کا احساس ہے بیرون ملک مقیم محنت کش بھائیوں کو تنہا نہیں چھوڑیں گے,50,top50
post_phase12_r_dev,R009,سیالکوٹ ایئرپورٹ پر بین الاقوامی فلائٹس کا اعتماد کیوں بڑھ رہا ہے,KI,38938,URDU,urdu_bm25,4,27302,22.27882194519043,پاکستان کیلئےکھیلنے سے قبل بہت پیشکشیں ہوئیں لیکن ہمت نہیں ہاری,سیالکوٹ فاسٹ بالر محمد عباس نے کہا ہے کہ ان پر بالنگ کے شعبے میں ذمے داری بڑھ گئی اور اب ان کوشش ہوگی کہ وہ پاکستان کے لیے مزید اچھی پرفارمنس دکھائیں پاکستان کے لیے کھیلنے سے پہلے بہت پیشکشیں ہوئیں لیکن ہمت نہیں ہاری متحدہ عرب امارات یو اے ای میں اسٹریلیا کے خلاف ٹیسٹ میچوں پر مشتمل سیریز میں شاندار کارکردگی کا مظاہرہ کرنے والے 28 سالہ محمد عباس وطن واپس پہنچ گئے سیالکوٹ کے بین الاقوامی ہوائی اڈے پر محمد عباس کا پرتپاک استقبال کیا گیا اور گل پاشی کی گئی جبکہ مداحوں نے ڈھول کی تھاب پر رقص بھی کی…,50,top50
post_phase12_r_dev,R009,سیالکوٹ ایئرپورٹ پر بین الاقوامی فلائٹس کا اعتماد کیوں بڑھ رہا ہے,KI,38938,URDU,urdu_bm25,5,74486,22.23563003540039,سول ایوی ایشن نے اج سے فضائی مسافروں کیلئے مختلف ٹیکسوں میں اضافہ کر دیا,اسلام ابادسول ایوی ایشن اتھارٹی نے اج سے فضائی مسافروں کے لیے مختلف ٹیکسوں میں اضافہ کر دیا ہے جن مسافروں نے پرانی شرح سے ٹکٹ خریدے ہیں انہیں ایئرپورٹ پر اضافہ شدہ ٹیکس دینا ہوگا نئے ٹیرف کے مطابق فرسٹ اور بزنس کلاس کے بین الاقوامی مسافروں سے ایمبارکیشن فیس کی مد میں 3000روپے اکانومی کلاس کے بین الاقوامی مسافروں سے 1500روپے اندرون ملک سفر کرنے والوں سے 500روپے وصول کئے جائیں گے جبکہ ملتان انٹرنیشنل ایئرپورٹ پر اکانومی کلاس کے بین الاقوامی مسافروں سے 2000روپے ایمبارکیشن فیس وصول کی جائے گی اور گ…,50,top50
post_phase12_r_dev,R009,سیالکوٹ ایئرپورٹ پر بین الاقوامی فلائٹس کا اعتماد کیوں بڑھ رہا ہے,KI,38938,URDU,urdu_bm25,6,41210,21.680557250976562,اسلام ابادایئرپورٹ کےلئے ایندھن کا انتظام کرلیا گیا,کراچیویب ڈیسکپی ائی اے کی جانب سے اسلام اباد کےلئے ایندھن کا انتظام کر لیا گیا ہے پاکستان ایئرلائن کے ترجمان کا کہناہے کہ ملک بھر میں فلائٹس اپنے شیڈول مطابق چلیں گی ان کا کہنا تھاکہ نجی کمپنی کی جانب سے اسلام اباد ایئرپورٹ پر ایندھن کی کم سپلائی پر ہم نے متبادل ذرائع سے ایندھن کا انتظام کر لیا ہے اس لئے اب پورے ملک میں اور تمام ایئرپورٹس سے شیڈول کا مطابق فلائٹس کی روانگی ہوگی,50,top50
post_phase12_r_dev,R009,سیالکوٹ ایئرپورٹ پر بین الاقوامی فلائٹس کا اعتماد کیوں بڑھ رہا ہے,KI,38938,URDU,urdu_bm25,7,74466,21.602588653564453,سیالکوٹ کی کاروباری برادری کا نجی ایئرلائن شروع کرنے کا اعلان,سیالکوٹ سیالکوٹ بزنس کمیونٹی کی جانب سے نجی ایئر لائن شروع کرنے کا اعلان کر دیا گا ہے جس کا اغاز ائندہ سال سے ہو گا سیالکوٹ چیمبر اف کامرس کے صدر فضل جیلانی کے مطابق یہ منصوبہ اربوں روپے لاگت سے شروع کیا جارہا ہے ابتدا میں کچھ ماہ تک تین ہوائی جہاز اندورن ملک استعمال کیے جائیں گے جس کے بعد سیال ایئر بین الاقوامی سطح پر کام کرے گی سیال ایئر مں فائیو اسٹار سہولتیں فراہم کی جائیں گی اور تجربہ کار عملہ خدمات سر انجام دے گا,50,top50
post_phase12_r_dev,R009,سیالکوٹ ایئرپورٹ پر بین الاقوامی فلائٹس کا اعتماد کیوں بڑھ رہا ہے,KI,38938,URDU,urdu_bm25,8,60213,21.34960174560547,امریکی ایئرپورٹ پر مسافروں کی رہنمائی کیلئے روبوٹس کا استعمال,واشنگٹن 18 جولائی 2017 امریکی ایئرپورٹ پر اب روبوٹس نے مسافروں کی رہنمائی کرنا شروع کردی ہے ٹریسی نامی روبوٹ مسافروں کو اصول قواعد سمیت دیگر معلومات بہترین انداز میں فراہم کرنے لگا ہے امریکی ایئرپورٹ پر روبوٹس نے مسافروں کی رہنمائی کرنا شروع کردی ہے ٹریسی نامی روبوٹ سیٹک کے ایئرپورٹ پر مسافروں کو اصول قواعد سمیت دیگر مطلوبہ معلومات بہترین انداز میں فراہم کرنے لگا ہے یہ روبوٹ ایئرپورٹ کے حوالے سے تمام معلومات سے واقفیت رکھتا ہے جن میں ایئر فلائٹس کی معلومات نقشے اور گیٹ وغیرہ کی تفصیلات شامل ہیں…,50,top50
post_phase12_r_dev,R009,سیالکوٹ ایئرپورٹ پر بین الاقوامی فلائٹس کا اعتماد کیوں بڑھ رہا ہے,KI,38938,URDU,urdu_bm25,9,39537,21.149381637573242,سیالکوٹ میں ریڈی میڈ گارمنٹس مینو فیکچررز اینڈ ایکسپورٹرایسوسی ایشن کے افس کا افتتاح,سیالکوٹ 92 نیوز سیالکوٹ کے صنعتکاروں نے اپنی مدد کے تحت بنائے جانیوالےپاکستان ریڈی میڈ گارمنٹس مینوفیکچررز اینڈ ایکسپورٹر ایسوسی ایشن فس کا افتتاح کردیا افس میں بین الاقوامی سطح کی گارمنٹس سے متعلقہ تنظیم ئی اے ایف کا ذیلی دفتر بھی قائم کر دیا گیا سیالکوٹ میں بنائے جانیوالے سیالکوٹ انٹرنیشنل ائیر پورٹ اور سیالکوٹ ڈرائی پورٹ ٹرسٹ کی بعد سیالکوٹ کے صنعتکاروں کی جانب سے اپنی مدد کے تحت پاکستان ریڈی میڈ گارمنٹس مینوفیکچررز ایکسپورٹرز ایسوسی ایشن فس کا قیام عمل میں لایا گیااس بلڈنگ میں دنیائے گارمنٹ…,50,top50
post_phase12_r_dev,R009,سیالکوٹ ایئرپورٹ پر بین الاقوامی فلائٹس کا اعتماد کیوں بڑھ رہا ہے,KI,38938,URDU,urdu_bm25,10,32665,20.957942962646484,پی ایس ایل سے عالمی کارکردگی بہتر ہوگی عمر,دبئی لاہور قلندرز کے بلے باز عمر اکمل نے کہا ہے کہ پاکستان سپر لیگ میں اچھے کھیل کا مظاہرہ کرنے سے انہیں بین الاقوامی ٹی ٹوئنٹی میچز میں عمدہ کارکردگی دکھانے میں مدد ملے گیپیر کو کوئٹہ گلیڈی ایٹرز کے خلاف 40 گیندوں پر 93 اسکور کرنے والے عمر نے کہا پی ایس ایل ایک اچھا قدم ہے اور امید ہے کہ اس سے ہمیں بین الاقوامی کرکٹ میں بھی مدد ملے گیجب ان سے سنچری مکمل نہ کرنے کے حوالے سے پوچھا گیا تو انہں نے کہا کہ میں اس وجہ سے بالکل افسردہ نہیں کیوں یہ ایک بڑی اننگ تھی اور اگر میں سنچری اسکور کرجاتا تو یہ …,50,top50
post_phase12_r_dev,R009,سیالکوٹ ایئرپورٹ پر بین الاقوامی فلائٹس کا اعتماد کیوں بڑھ رہا ہے,KI,38938,URDU,urdu_bm25,11,99643,20.92486572265625,بین الاقوامی ایئرپورٹ پر ذلت میز برتا پر صبا قمر پھٹ پڑیں,معروف اداکارہ صبا قمر بین الاقوامی ایئرپورٹ پر بحیثیت پاکستانی اپنے ساتھ ہونے والے ذلت میز برتا کے بارے میں بات کرتے ہوئے پھٹ پڑیںصبا قمر نے حال ہی میں ایک نجی چینل کو انٹرویو دیا جس میں انہوں نے اپنی بالی وڈ ڈیبیو فلم ہندی میڈیم کی کچھ یادیں بھی شیئر کیںانٹرویو کے دوران انہوں نے پاکستانیوں کے ساتھ بین الاقوامی ایئرپورٹ پر ہونے والے برتا کی تلخ حقیقت کے بارے میں بھی بات کی جس کی ویڈیو سوشل میڈیا پر وائرل ہوگئی ہےصبا قمر کا کہنا تھا جب ہم کسی دوسرے ملک جاتے ہیں اور وہاں ہماری جس طرح چیکنگ ہوتی ہ…,50,top50
