experiment_id,query_id,query_text,detector_label,retrieval_path,rank,doc_id,bm25_score,headline,news_text_or_snippet,n_hits_returned,relevance_label
phase12_new_unseen_evaluation,U011,وفاقی بجٹ کب پیش ہوگا,URDU,urdu_bm25,2,78762,20.81794548034668,وفاقی بجٹ کی حتمی تاریخ کا فیصلہ کل تک ہو جائے گا عبد الحفیظ شیخ,اسلام بادوزارت خزانہ کے مطابق ئندہ وفاقی بجٹ کاحجم 30کھرب روپے کے لگ بھگ ہوگا اور بجٹ کے اعلان کیلئے حتمی تاریخ کا فیصلہ کل تک ہو جائے گا اسلام باد میں وفاقی وزیر خزانہ ڈاکٹر عبدالحفیظ شیخ کی سربراہی میں ئندہ مالی سال کے وفاقی بجٹ کی تیاریوں اور ایف بی کی طرف سے ئندہ مالی سال کے لیئے ٹیکسوں کے ہدف کا جائزہ لینے کیلئے اجلاس ہوا جلاس کے بعد ڈاکٹر عبدالحفیظ شیخ نے جیو نیوز کو بتایا کہ بجٹ پچیس مئی کو پیش ہو گا یا یکم جون کو جیونیوز کے ایک سوال پر کہ دو تاریخیں کیوں دے رہے ہیں اس پر وزیر خزانہ نے ج…,50,
phase12_new_unseen_evaluation,U011,وفاقی بجٹ کب پیش ہوگا,URDU,urdu_bm25,3,74657,20.541473388671875,کیا مہنگا ہوگا کیا سستا وفاقی بجٹ اج پیش کیا جائیگا,اسلام اباد نئے مالی سال 162015 کیلئے وفاقی بجٹ اج سہ پہر ساڑھے بجے قومی اسمبلی میں پیش کیا جائیگاوفاقی وزیر خزانہ اسحاق ڈار ایوان میں بجٹ تجاویز پیش کرینگے اس سے پہلےوفاقی کابینہ کے خصوصی اجلاس میں بجٹ تجاویز پر غور کے بعد منظوری دی جائیگی سینیٹ کا بجٹ اجلاس بھی اج شام بجے پارلیمنٹ ہاوس اسلام اباد میں ہو گا وزیر خزانہ اسحاق ڈار ایوان بالا میں مالیاتی بل دو ہزار پندرہ سولہ پیش کرینگے,50,
phase12_new_unseen_evaluation,U011,وفاقی بجٹ کب پیش ہوگا,URDU,urdu_bm25,4,78682,20.438291549682617,بجٹ یکم جون کو پیش ہوگا غریب کا تحفظ ترجیح ہے عبدالحفیظ شیخ,اسلام باد وفاقی وزیر خزانہ ڈاکٹر عبدالحفیظ شیخ کا کہنا ہے کہ ئندہ بجٹ یکم جون کو پیش ہوگا جس میں غریب کو تحفظ دینا حکومت کی پہلی ترجیح ہے وفاقی وزیر خزانہ نے یہ بات اسلام باد میں قومی اسمبلی کی قائمہ کمیٹی برائے خزانہ کو بریفنگ دیتے ہوئے کہی کمیٹی کا اجلاس فوزیہ وہاب کی صدارت میں ہوا عبدالحفیظ شیخ کا کہنا تھا کہ بجٹ خسارے میں کمی حکومت کی دوسری ترجیح ہے انہوں نے بتایا کہ ئندہ وفاقی بجٹ میں انکم ٹیکس کے سلیب میں کمی پر غور کیا جارہا ہے جن کو 16سے کم کرکے 5سلیب تک کرنے کی تجویز ہے,50,
phase12_new_unseen_evaluation,U011,وفاقی بجٹ کب پیش ہوگا,URDU,urdu_bm25,5,62436,19.762027740478516,وزارت خزانہ کا ائندہ مالی بجٹ مئی میں پیش کرنے کا فیصلہ,وزارت خزانہ نے ئندہ مالی سال کا بجٹ ستائیس مئی کو پارلیمنٹ میں پیش کرنے کا فیصلہ کرلیا ابتک کو حاصل ہونے والے بجٹ کال سرکلر 201617 کی دستاویزات کے مطابق وزیر خزانہ ستائیس مئی کو بجٹ وفاقی کابینہ سے منظوری کے لیے پیش کریں گے اور اسی روز کابینہ سے منظوری کے بعد پارلیمنٹ میں پیش کیا جائے گا وزارت خزانہ نے قومی اقتصادی کونسل کا اجلاس بھی مئی کے پہلے ہفتے طلب کرلیا ہے جس میں وفاقی ترقیاتی بجٹ اور اقتصادی ترقی کے اہداف مقرر کیے جائیں گے ترقیاتی بجٹ مختص کرنے کے لیے ترجیحات کمیٹی کا اجلاس اپریل کے پہل…,50,
phase12_new_unseen_evaluation,U012,karachi stock market closing,ROMAN,roman_bm25_method_D,1,62508,10.664480209350586,کراچی اسٹاک مارکیٹ میں شدید مندی 100 انڈیکس میں 600 پوائنٹس کی کمی,کراچی اسٹاک مارکیٹ میں شدید مندی کا رجحان پایا گیا کاروباری ہفتے کے پہلے روز کراچی اسٹاک مارکیٹ میں شدید مندی کا رجحان پایا گیا ہے ہنڈریڈ انڈیکس 600پوانٹس کی کمی سے بتیس ہزارتین سو اسی پر گیا گزشتہ ہفتے عالمی سطح پر تیل کی قیمتوں میں کمی اور روس اور ترکی کا تنازعہ عالمی اسٹاک مارکیٹ کے ساتھ کراچی اسٹاک مارکیٹ پر بھی اثر انداز ہوا تھا جبکہ اس ہفتے بھی کراچی اسٹاک مارکیٹ میں شدید مندی کا رجحان رہا,50,
phase12_new_unseen_evaluation,U012,karachi stock market closing,ROMAN,roman_bm25_method_D,2,74482,10.462989807128906,کراچی میں ہڑتال پر تاجر برادری تقسیم ہو گئی,کراچیبینکاری لین دین پرود ہولڈنگ ٹیکس کے خلاف کراچی کی تاجر برادری تقسیم نظر ائی تاجروں کے بعض دھڑوں نے اج کی کال کو مسترد کرتے ہوئے 5اگست کو ہڑتال کا اعلان کیا ہے اس وقت شہر کے بیشتر بازار اور مارکیٹیں کھل چکی ہیں ال پاکستان انجمن تاجران نے ودہولڈنگ ٹیکس کے خلاف اج ملک بھرمیں شٹرڈاون ہڑتال اورتجارتی مراکز بند رکھنے کی اپیل کی تھی جبکہ تنظیم کے دوسرے دھڑے نے اج کی ہڑتال سے لاتعلقی کا اعلان کرتے ہوئے اس کو حکومتی سازش قراردیا ہے جس کے باعث شہر قائد میں کچھ مارکیٹیں بند اور کچھ کھلی رہیں کراچی ٹا…,50,
phase12_new_unseen_evaluation,U012,karachi stock market closing,ROMAN,roman_bm25_method_D,3,73322,10.30886459350586,کراچی ہول سیل مارکیٹ میں فی کلو چینی روپے مہنگی ہوگئی,کراچی ہول سیل مارکیٹ میں 12 روز میں فی کلو چینی روپے مہنگی ہوکر 65 روپے پر پہنچ گئی ریٹیل مارکیٹ میں عوام کو چینی 68 روپے فی کلو میں فروخت ہونے لگی کراچی جوڑیا بازار ڈیلرز کے مطابق 12 روز میں سو کلو چینی کی بوری 500 روپے مہنگی ہوچکی ہے جس سے سو کلو چینی کی بوری ہزار سے بڑھ کر 6ہزار 500 روپے پر پہنچ گئی ہے ڈیلرز کا کہنا ہے کہ ہول سیل میں فی کلو چینی پانچ روپے مہنگی ہوکر 65 روپے پر پہنچ گئی ہے کراچی ریٹیلرز گروسرز ایسوسی ایشن کے چیئرمین فرید قریشی کا کہنا ہے کہ ہول سیل مارکیٹ میں اضافے کے بعد ریٹ…,50,
phase12_new_unseen_evaluation,U012,karachi stock market closing,ROMAN,roman_bm25_method_D,4,40718,10.290084838867188,اسٹاک ایکسچینج بروکر ہاوس کے چیف ایگزیکٹو کی گرفتاری کےخلاف بروکرز کا احتجاج,کراچی 92نیوز پاکستان کے سب سے بڑے بروکیج ہاوس کے چیف ایگزیکٹو اور ڈائریکٹر کی گرفتاری کے خلاف بروکرز میدان میں نکل ئے اور کراچی اسٹاک مارکیٹ کے باہر احتجاجی مظاہرہ کیا تفصیلات کے مطابق بروکیج ہاوس کے چیف ایگزیکٹو اور ڈائریکٹر کی گرفتاری کے خلاف بروکرز نے سمان سر پر اٹھا لیا اور کراچی اسٹاک مارکیٹ کے باہر احتجاج ریکارڈ کرایا اس حوالے سے کراچی اسٹاک مارکیٹ میں بروکرز کا ہنگامی اجلاس بھی جاری ہے جس میں ئندہ کا لائحہ عمل طے کیا جائے گا بروکرز کے احتجاج کے باوجود اسٹاک مارکیٹ مقررہ وقت پر شروع ہوئی …,50,
phase12_new_unseen_evaluation,U012,karachi stock market closing,ROMAN,roman_bm25_method_D,5,65316,10.290084838867188,وزیراعظم کے دورہ کراچی کے بعد اسٹاک مارکیٹ میں زبردست تیزی,کراچی 10 دسمبر 2018 وزیراعظم کے دورہ کراچی کے بعد اسٹاک مارکیٹ میں زبردست تیزی انڈیکس انتالیس ہزار کی نفسیاتی حد عبور کر گیا وزیراعظم کے دورہ کراچی کے بعد اسٹاک مارکیٹ میں زبردست تیزی دیکھنے میں رہی ہے ہنڈرڈانڈیکس میں 690 پوائنٹس کا اضافہ کے بعد ہنڈریڈ انڈیکس 39ہزار کا نفسیاتی ہندسہ بھی عبور کرگیا کرنٹ انڈیکس 39 ہزار 252 پر ٹریڈ کر رہا ہے گزشتہ کاروباری ہفتے کے اختتام پر ہنڈریڈ انڈیکس 261 پوائنٹس کے اضافے کے ساتھ 38 ہزار 526 پر بند ہوا تھا معاشی ماہرین نے مارکیٹ کی حالیہ تیزی پر تبصرہ کرتے ہوئے…,50,
phase12_new_unseen_evaluation,U013,چاند گرہن کب لگے گا,URDU,urdu_bm25,1,80067,36.56197738647461,2019 میں سورج بار چاند بار گرہن کے عمل سے گزرے گا,نئے سال 2019 میں سورج کو تین بار گرہن لگے گا جبکہ چاند دو بار گرہن کے عمل سے گزرے گا تاہم پاکستان میں ایک سورج اور ایک ہی چاند گرہن کا نظارہ ممکن ہوسکے گا نئے سال کا پہلا جزوی سورج گرہن جنوری کو ہوگا لیکن اس سورج گرہن کا نظارہ پاکستان میں ممکن نہیں ہوگا 21 جنوری کو چاند کو پہلا مکمل گرہن لگے گا ماہرین فلکیات اسے سپر بلڈ مون کا نام دے رہے ہیں اس دوان چاند سرخ نارنجی مائل سیاہ دکھائی دے گا تاہم پاکستان بھارت اور بنگلہ دیش سمیت کئی ممالک میں یہ دکھائی نہیں دے گا اور جولائی کی درمیانی شب سورج کو مک…,50,
phase12_new_unseen_evaluation,U013,چاند گرہن کب لگے گا,URDU,urdu_bm25,2,79563,35.408180236816406,رواں ماہ چاند اور سورج دونوں کو گرہن لگے گا,رواں سال جون میں چاند اور سورج دونوں کو گرہن لگے گا اور گرہن کے دوران چاند کی روشنی مدہم ہوجائے گی جب کہ سورج کے گرد روشنی کا ہالہ دیکھا جاسکے گا ڈائریکٹر اسپپس سائنس اینڈ ٹیکنالوجی ڈاکٹر پروفیسر جاوید اقبال کے مطابق پاکستان میں چاند گرہن اور جون کی درمیانی شب ہوگا جس کا غاز رات 10بجکر 46 منٹ پر ہوگا اور چاند گرہن 12 بجکر 25 منٹ پر اپنے عروج ہوگا اس دوران چاند کی روشنی مدہم ہوجائے گا جب کہ گرہن بجکر منٹ پر ختم ہو جائے گا پاکستان میں سورج گرہن 21 جون کو ہوگا اور 21 جون سال کا طویل ترین دن بھی ہو…,50,
phase12_new_unseen_evaluation,U013,چاند گرہن کب لگے گا,URDU,urdu_bm25,3,79568,34.34694290161133,جون میں چاند اور سورج دونوں کو گرہن لگے گا,رواں سال جون میں دو گرہن لگیں گے ایک گرہن چاند کو اور دوسرا سورج کو لگے گا اور جون کی درمیانی شب کو چاند گرہن کا نظارہ پاکستان سمیت دنیا کے کئی ملکوں میں دیکھا جاسکے گا سورج گرہن 21 جون کو ہوگا اور پاکستان میں گوادر سے سکھر تک کے مختلف علاقوں میں سورج کے گرد روشنی کا ہالہ یعنی رنگ فائر دیکھا جاسکے گا جب کہ کراچی میں نوے فیصد تک رنگ فائر نظر نے کا امکان ہے سورج کو گرہن اس وقت لگتا ہے جب چاند اپنے مدار میں چکر لگاتے ہوئے زمین اور سورج کے درمیان جائے اور جب چاند سورج کو پوری طرح ڈھک لیتا ہے تو اس …,50,
phase12_new_unseen_evaluation,U013,چاند گرہن کب لگے گا,URDU,urdu_bm25,4,79953,33.0682487487793,رواں برس کا دوسرا چاند گرہن دیکھا جا سکے گا,رواں برس کا دوسرا چاند گرہن دنیا کے مختلف ممالک سمیت پاکستان میں بھی دیکھا جاسکے گا محکمہ موسمیات کے مطابق 16 اور 17 جولائی منگل اور بدھ کی درمیانی شب چاند کو جزوی گرہن لگے گا اس دوران چاند زمین سے قریب ترین فاصلے پر ہو گا محکمہ موسمیات کے حکام کا بتانا ہے کہ چاند گرہن منگل کی رات 11 بج کر 44 منٹ پر شروع ہو گا رات بج کر 32 منٹ پر عروج پر ہو گا اور بدھ کی صبح بج کر 18 منٹ پر اختتام پزیر ہو گا محکمہ موسمیات کا کہنا ہے کہ دوسرا چاند گرہن پاکستان سمیت یورپ ایشیا افریقا اور جنوبی امریکا کےکچھ علاقوں…,50,
phase12_new_unseen_evaluation,U013,چاند گرہن کب لگے گا,URDU,urdu_bm25,5,49420,32.36688232421875,بلیو مون کو ڈیڑھ سو برس بعد گرہن لگے گا,لاہور 92 نیوز 150 سال بعد بلیو مون کو گرہن لگنے کا نظارہ رواں سال 31 جنوری کو گا جو سپر بلیو اور بلڈ مون کہلائے گا محکمہ موسمیات کے مطابق چاند گرہن کا نظارہ کراچی سمیت ملک کے کئی شہروں میں بھی دیکھا جا سکے گاڈیڑھ سو سال بعد چاند نہ صرف زمین کے قریب اکر سپر مون کہلائے گا بلکہ مکمل گرہن لگنے سےبلڈ مون بھی کہلائے گا جبکہ ایک ماہ میں دو مکمل چاند نظر انے کے سبب اسے بلیو مون بھی کہا جائے گا بلیومون کاغاز 31 جنوری کو رات بجکر 51 منٹ اور اختتام بجکر منٹ پر ہوگا کراچی میں چاند بجکر 31 منٹ پر نکلے گا بل…,50,
phase12_new_unseen_evaluation,U014,5G kab aye ga pakistan,ROMAN,roman_bm25_method_D,1,18668,19.96223258972168,کعب اللہ کا غلاف,ہرسال کی طرح اس سال بھی کعب اللہ کا غلاف تبدیل کیا گیا نو ذوالحج کو بیت اللہ میں غلاف کعبہ تبدیل کیا جاتا ہے غلاف کعبہ کو عربی میں کسو الکعبہ کہا جاتا ہے جس کی تبدیلی کاعمل چھ گھنٹوں میں مکمل ہوا خانہ کعبہ کے غلاف کی تبدیلی نماز فجر کے بعد شروع ہوئی اور اس کی تیاری میں روایتی طور پر اس سال بھی 150 کلو گرام چاندی اور سونا جبکہ 670 کلو گرام خالص ریشم کا استعمال کیا گیا سونے اور چاندی سے غلاف پر قرنی یات کی کشیدہ کاری بھی کی گئی ہے تصاویر اے ایف پی اے پی,50,
phase12_new_unseen_evaluation,U014,5G kab aye ga pakistan,ROMAN,roman_bm25_method_D,2,80067,4.972870826721191,2019 میں سورج بار چاند بار گرہن کے عمل سے گزرے گا,نئے سال 2019 میں سورج کو تین بار گرہن لگے گا جبکہ چاند دو بار گرہن کے عمل سے گزرے گا تاہم پاکستان میں ایک سورج اور ایک ہی چاند گرہن کا نظارہ ممکن ہوسکے گا نئے سال کا پہلا جزوی سورج گرہن جنوری کو ہوگا لیکن اس سورج گرہن کا نظارہ پاکستان میں ممکن نہیں ہوگا 21 جنوری کو چاند کو پہلا مکمل گرہن لگے گا ماہرین فلکیات اسے سپر بلڈ مون کا نام دے رہے ہیں اس دوان چاند سرخ نارنجی مائل سیاہ دکھائی دے گا تاہم پاکستان بھارت اور بنگلہ دیش سمیت کئی ممالک میں یہ دکھائی نہیں دے گا اور جولائی کی درمیانی شب سورج کو مک…,50,
phase12_new_unseen_evaluation,U014,5G kab aye ga pakistan,ROMAN,roman_bm25_method_D,3,52454,4.880524635314941,اذلان شاہ انٹرنیشنل ہاکی ٹورنامنٹ کے شیڈول کااعلان,ایپو 30 جنوری 2020 انتیسویں اذلان شاہ ہاکی ٹورنامنٹ کے شیڈول کااعلان کر دیا گیا چھ ملکی ٹورنامنٹ میں میزبان ملائیشیا پاکستان سٹریلیا کینیڈا کوریا اور جاپان کی ٹیمیں شرکت کر رہی ہیں پاکستان اپنا پہلا میچ ملائیشیا کے خلاف گیارہ اپریل کوکھیلے گا فائنل اٹھارہ اپریل کو کھیلا جائے گا اسی روز پوزیشنز کے میچز بھی ہوں گے انتیسواں اذلان شاہ ہاکی ٹورنامنٹ کے شیڈول کا اعلان کر دیا گیا چھ ملکی ٹورنامنٹ ملائیشیا کے شہر ایپو میں منعقد ہو گا جس میں میزبان ملائیشیا پاکستان سٹریلیا کینیڈا کوریا اور جاپان کی ٹیمی…,50,
phase12_new_unseen_evaluation,U014,5G kab aye ga pakistan,ROMAN,roman_bm25_method_D,4,45998,4.85934591293335,ائی سی سی چیمپئن ٹرافی 2017 کے باقاعدہ شیڈول کا اعلان اج کیا جائے گا,دبئیویب ڈیسکئی سی سی چیمپیئن ٹرافی2017 کےباقاعدہ شیڈول کا اعلان کیا جائے گا جون کو پاکستان کا ٹاکرا بھارت سے ہو گا تفصیلات کےمطابق ئی سی سی چیمپیئن ٹرافی 2017 میں پاکستان کے گروپ میں بھارت جنوبی افریقہ اور سری لنکا شامل ہیں اور جون کو پاکستان کا ٹاکرا روائیتی حریف بھارت سے ہو گا جبکہ7 جون کو پاکستان کا سامنا جنوبی افریقہ سے ہو گا اور خری گروپ میچ سری لنکا سے 12 جون کو کھیلا جائے گا ئی سی سی چیمپیئن ٹرافی 2017 انگلینڈ میں کھیلی جائے گی ئی سی سی ذرائع کے مطابق چیمپیئن ٹرافی 2017 کا باقاعدہ شیڈول …,50,
phase12_new_unseen_evaluation,U014,5G kab aye ga pakistan,ROMAN,roman_bm25_method_D,5,79797,4.843940734863281,2019 کا اخری سورج گرہن پاکستان میں کب دیکھ سکیں گے,رواں برس کے ابتدائی سورج گرہن پاکستان میں نہیں دیکھے گئے لیکن سال کا اخری یعنی تیسرا سورج گرہن پاکستان میں دیکھا جا سکے گا سال کا پہلا جزوی سورج گرہن جنوری کو ہوا تھا جو پاکستان میں نہیں دیکھا گیا تھا جب کہ اور جولائی کی درمیانی شب سورج کو مکمل گرہن لگا تھا لیکن یہ بھی پاکستان میں نہیں دیکھا گیا تھا اب دو دن بعد یعنی 26 دسمبر 2019 کو سال کا تیسرا سورج گرہن ہوگا جسے پاکستان میں دیکھا جا سکے گا پاکستان میٹرو لوجیکل ڈیپارٹمنٹ پی ایم ڈی کے مطابق یہ سورج گرہن پاکستان میں 20 سال پہلے 1999 میں جزوی طو…,50,
phase12_new_unseen_evaluation,U015,پاکستان میں مہنگائی کیوں بڑھ رہی ہے,URDU,urdu_bm25,1,74503,20.386171340942383,اسلام ابادمیں مرغی 200 روپے فی کلو تک جاپہنچی,اسلام ابادرمضان المبارک میں ہونےوالی مہنگائی کم ہونے کی بجائے مسلسل بڑھ رہی ہے اوروفاقی دارالحکومت اسلام ابادمیں مرغی کےگوشت کی قیمتیں اسمان سےباتیں کرنےلگی ہیں سبزی اور دال اخر کب تک کھائیں شہری کہتے ہیں مٹن اور بیف پہلے ہی مہنگا تھا رہی سہی کسر مرغی کےگوشت نے نکال دی اسلام ابادمیں زندہ مرغی پورے دوسوروپے فی کلودستیاب ہے مہنگائی کےمارے شہریوں کاکہنا ہے کہ مرغی کی قیمت مسلسل بڑھ رہی ہے ان کی سمجھ سے باہر ہے وہ کریں توکریں کیا مرغی کاگوشت اخراس قدرمہنگا کیوں ہےحکومت کی جانب سے فیڈ اور میڈسن پر ٹ…,50,
phase12_new_unseen_evaluation,U015,پاکستان میں مہنگائی کیوں بڑھ رہی ہے,URDU,urdu_bm25,2,77542,17.033885955810547,ئی ایم ایف کو ادائیگیاں کوئی مسئلہ نہیںسیکریٹری خزانہ,اسلام بادسیکریٹری خزانہ واجد رانا نے کہا ہے کہ رواں مالی سال معاشی ترقی کی رفتار فی صد سے زیادہ رہے گی پاکستان 67 سا میں کسی بیرونی قرض پر نادہندہ نہیں ہوا ئی ایم ایف سمیت تمام امداد ملکوں اور اداروں کے قرض بروقت واپس کیے جائیں گےاسلام باد میں جیو نیوز سے بات چیت میں سیکریٹری خزانہ کا کہنا تھاکہ ئی ایم ایف کو ادائیگیاں کوئی مسئلہ نہیں چار سال میں وفاقی حکومت کے اخراجات میں فی صد اضافہ ہوا جبکہ صوبائی حکومتوں کے اخراجات 21 فیصد کی شرح سے بڑھے چار سا میں مہنگائی کی اوسط شرح 16 فی صد رہیاکتوبر 200…,50,
phase12_new_unseen_evaluation,U015,پاکستان میں مہنگائی کیوں بڑھ رہی ہے,URDU,urdu_bm25,3,353,16.983177185058594,مسلسل ماہ کمی کے بعد جون میں مہنگائی بڑھ کر 86 فیصد ہوگئی,ملک میں جون کے دوران مہنگائی کی شرح بڑھ کر 86 فیصد کی سطح پر پہنچ گئی جو مئی کے دوران تیل کی قیمتوں میں تیزی سے کمی کے باعث 82 فیصد تک کم ہوگئی تھیاس کے علاوہ حکومت سالانہ بنیادوں پر اوسطا مہنگائی کا نظر ثانی شدہ ہدف بھی نہ حاصل کرسکی اور پاکستان میں سال بعد اوسط مہنگائی دو ہندسوں میں ریکارڈ کی گئیپاکستان ادارہ شماریات کی جانب سے جاری رپورٹ کے مطابق مالی سال 202019 میں اوسط مہنگائی 1074 فیصد رہییہ بھی پڑھیں مئی کے مہینے میں مہنگائی کی شرح کم ہو کر 82 فیصد ہوگئیاس سے قبل مالی سال 122011 میں اوسط…,50,
phase12_new_unseen_evaluation,U015,پاکستان میں مہنگائی کیوں بڑھ رہی ہے,URDU,urdu_bm25,4,78703,16.49724578857422,ملک میں مہنگائی کی شرح مسلسل بڑھ رہی ہےبھارتی مرکزی بینک,نئی دہلیبھارتی مرکزی بینک کی سر توڑ کوشش کے باوجود ملک میں مہنگائی کی شرح مسلسل بڑھ رہی ہے اپریل 2012 میں افراط زر کی شرح اعشاریہ23 فی صد رہی جو کہ مارچ 2012 میں اعشاریہ68 فی صد تھی بھارتی مرکزی بینک کے صد کے مطابق بھارتی روپے کی قدر میں کمی انرجی کاسٹ اور بجٹ خسارے میں اضافے کے باعث افراط زرمیں اضافہ متوقع تھا اس صورت حال کے پیش نظر بھارتی مرکزی بینک کی جانب سے شرح سود میں مزید کمی متوقع ہے انھوں نے مزید کہا کہ یورو زون میں جاری میں معاشی بحران کے باعث ایشائی ممالک کے پریشر میں اضافہ ہو رہا ہے,50,
phase12_new_unseen_evaluation,U015,پاکستان میں مہنگائی کیوں بڑھ رہی ہے,URDU,urdu_bm25,5,38609,16.491222381591797,ایشیائی ترقیاتی بینک کی پاکستان میں مہنگائی کی شرح میں اضافے کی پیشگوئی,اسلام اباد 92 نیوز ایشیائی ترقیاتی بینک نے پاکستان میں مہنگائی کی شرح میں اضافے کی پیشگوئی کر دی ایشیائی ترقیاتی بینک کے مطابق پاکستان میں مہنگائی کی شرح دس فیصد ہے جو بڑھ سکتی ہے ایشیا میں بھی مہنگائی کی شرح 28 فیصد سے بڑھ کر 31 فیصد ہو جائے گی ایشیائی ترقیاتی بینک کے مطابق رواں مالی سال جی ڈی پی گروتھ 73 فیصد سے کم ہے جو کہ ئندہ مالی سال بڑھ سکتی ہے بھارت کی عمومی گروتھ 2019 میں 65 فیصد اور 2020 میں 72 فیصد رہے گیا علاقے کی عمومی گروتھ 54 فیصد سے کم ہو کر 52 فیصد ہو جائے گی ایشیائی ترقیاتی بی…,50,
phase12_new_unseen_evaluation,U016,pakistan mein berozgari kyun barh rahi hai,ROMAN,roman_bm25_method_D,1,104758,21.005029678344727,پاکستانی لیجنڈ اداکار سلطان راہی کو بچھڑے 19برس بیت گئے,لاہورپاکستانی فلموں کے لیجنڈری اداکارسلطان راہی کواج اپنے مداحوں سے بچھڑے19 برس بیت گئے25 برس تک فلمی دنیا پر راج کرنیوالے نامور پاکستانی اداکارسلطان راہی کو مداحوں سے بچھڑے 19 برس بیت گئے اج بھی وہ اپنے چاہنے والوں کے دلوں میں زندہ ہیںپنجابی فلموں کے سلطان اداکار سلطان راہی نے1938ء میں بھارتی شہر سہارن میں انکھ کھولی اور تقسیم ہند کے بعد وہ پاکستان منتقل ہوگئے سلطان راہی نے1971 میں اپنے فلمی کیریئرکا اغازکیا اس دوران پنجابی فلم بشیرا کی کامیابی نے انہیں سپراسٹاربنا دیا سلطان راہی اور مصطفی قری…,50,
phase12_new_unseen_evaluation,U016,pakistan mein berozgari kyun barh rahi hai,ROMAN,roman_bm25_method_D,2,102992,20.995479583740234,نامور پاکستانی اداکار سلطان راہی 20برس بعد بھی دلوں میں زندہ,لاہور 25 برس تک فلمی دنیا پر راج کرنیوالے نامور پاکستانی اداکارسلطان راہی کو مداحوں سے بچھڑے 20 برس بیت گئے لیکن اج بھی وہ اپنے چاہنے والوں کے دلوں میں زندہ ہیںپنجابی فلموں کے سلطان اداکار سلطان راہی نے 1938ء میں بھارتی شہر سہارن میں انکھ کھولی اور تقسیم ہند کے بعد وہ پاکستان منتقل ہوگئے سلطان راہی نے1971 میں اپنے فلمی کیریئرکا اغازکیا اس دوران پنجابی فلم بشیرا کی کامیابی نے انہیں سپراسٹاربنا دیاسلطان راہی اور مصطفی قریشی کی جوڑی فلم کی کامیابی کی ضمانت بنی اورانکی فلم مولا جٹ نے باکس افس پر کا…,50,
phase12_new_unseen_evaluation,U016,pakistan mein berozgari kyun barh rahi hai,ROMAN,roman_bm25_method_D,3,48092,17.359943389892578,سلطان راہی کی 24ویں برسی منائی جا رہی ہے,لاہور 92 نیوز فن کا سلطان راہی اج اس دنیا میں موجود نہیں مگر ان کی جانداراداکاری کی بازگشت اج بھی سنائی دیتی ہے ان کے مداح اج ان کی 24ویں برسی منارہے ہیں پاکستان میں فن کاسلطان ایک ہی شخص کہلایا جسے سلطان راہی کے نام سے یاد کیا جاتاہے 41 سال تک فلموں کی کامیابی کی ضمانت سمجھے جانے والے سلطان راہی 24 جون 1938 کو اترپردیش میں پیداہوئے سلطان راہی نے اٹھ سو سے زائد فلموں میں اپنی منفرد اداکاری کے جوہر دکھائےجن میں سات سوپنجابیایک سودس اردو فلمیں شامل ہیں سلطان راہی نے ستر کی دہائی میں فلم بشیرا سے …,50,
phase12_new_unseen_evaluation,U016,pakistan mein berozgari kyun barh rahi hai,ROMAN,roman_bm25_method_D,4,48389,17.35393714904785,پنجابی فلموں کے سلطان سلطان راہی کو مداحوں سے بچھڑے 23برس بیت گئے,لاہور 92 نیوز پنجابی فلموں کے سلطان سلطان راہی کو راہی ملک عدم ہوئے 23 برس بیت گئے ان کے مداح اج ان کی 23ویں برسی منا رہے ہیں فلموں میں لوگوں کو انصاف دلوانے والے کو خود انصاف نہ مل سکا پاکستان کی پنجابی اور اردو فلموں میں 41 سال تک کامیاب سمجھے جانے والے سلطان راہی اتر پردیش بھارتمیں 24 جون 1938کو پیدا ہوئے سلطان نے اپنے فنی کیرئیر کا اغاز 1955 میں سٹیج ڈراموں سے کیا جبکہ 1956 میں پہلی فلم باغی سے فلمی سفر کی شروعات کی سلطان راہی نے 800سے زائد فلموں میں اپنی منفرد اداکاری کے جوہر دیکھائے جس می…,50,
phase12_new_unseen_evaluation,U016,pakistan mein berozgari kyun barh rahi hai,ROMAN,roman_bm25_method_D,5,49456,17.06096839904785,سلطان راہی کو دنیا چھوڑے 22 برس بیت گئے,لاہور 92 نیوز پاکستانی پنجابی فلموں کے سلطان کو دنیا چھوڑے 22 برس بیت گئے فلموں میں لوگوں کو انصاف دلوانے والے سلطان راہی کو خود انصاف نہ مل سکا پاکستان کی پنجابی اور اردو فلموں میں 41 سال تک کامیاب سمجھے جانے والے سلطان راہی اتر پردیش بھارتمیں 24 جون 1938کو پیدا ہوئےانہوں نے 1955 میں اپنے فنی کیرئیر کا اغازسٹیج ڈراموں سے کیا 1956 میں پہلی فلم باغی سے فلمی سفر کی شروعات کی سلطان راہی نے 800 سے زائد فلموں میں اپنی منفرد اداکاری کے جوہر دیکھائے جس میں 700پنجابی جبکہ 110 اردو فلمیں شامل ہے سلطان ر…,50,
