experiment_id,query_id,query_text,detector_label,retrieval_path,rank,doc_id,bm25_score,headline,news_text_or_snippet,n_hits_returned
phase12_new_unseen_evaluation,U006,psl points table,ROMAN,roman_bm25_method_D,5,76828,12.883048057556152,کراچی اسٹاک میں مندی کا رجحان,کراچی کراچی اسٹاک مارکیٹ ہفتے کے پہلے ہی روز مندی کا شکار ہو گئی اور ٹریڈنگ دوران ایک موقع پر330پوئنٹس کی کمی دیکھی گئی جس کے نتیجہ میں 100انڈیکس22701کی سطح پر گیاماہرین کے مطابق عید کی مد اور رمضان کے اختتام پر مارکیٹ میں منفی کا رجحان ہے,28
phase12_new_unseen_evaluation,U006,psl points table,ROMAN,roman_bm25_method_D,6,73231,12.44856071472168,پاکستان اسٹاک ایکسچینج 100انڈیکس پہلی مرتبہ 40 ہزار سے اوپر بند,پاکستان اسٹاک ایکسچینج کے 100 انڈیکس میں کاروبار کا اختتام پہلی مرتبہ 40 ہزار سے اوپر ہوا مارکیٹ کیپٹلائزیشن 8ہزار ارب روپے سے تجاوز کرگئیپاکستان اسٹاک ایکسچینج میں اج 10ارب 62کروڑ روپے مالیت کے 21 کروڑ 63 لاکھ شیئرز کا کاروبار ہوامارکیٹ ماہرین کے مطابق اج بڑے سرمایہ کاروں نے خریداری کیمجموعی طور پر 397کمپنیوں کے شیئرز کے سودے ہوئے جن میں 228 کی قیمتوں میں اضافہ 145 کے بھاو میں کمی جبکہ 24کے دام بغیر کسی تبدیلی پر بند ہوئےکے الیکٹراک اور دیوان موٹرز میں سب سے زیادہ کاروبار ہوا کاروبار کے اختتام…,28
phase12_new_unseen_evaluation,U006,psl points table,ROMAN,roman_bm25_method_D,7,24416,12.40342903137207,نکھوں سے کنٹرول کیجئے اب موبائل فون,سام سنگ کا موبائل فون گیلکسی ایس فورفوٹو رائٹررزنیویارک جنوبی کوریا کی کمپنی سام سنگ نے ایک ایسا اسمارٹ فون عالمی مارکیٹ میں لانچ کیا ہےجس کی اسکرین کو نکھوں سے کنٹرول کیا جا سکتا ہےاس فون کی شاندار تقریب رونمائی نیو یارک میں منعقد ہوئی اس موقع پر اسمارٹ فون کی مختلف خصوصیات کو حاضرین کے سامنے پیش کیا گیاسام سنگ ایس فور کی اسکرین پانچ انچ یا بارہ اعشاریہ پانچ سینٹی میٹر بڑی ہےگزشتہ سال سام سنگ کمپنی نے اسمارٹ فون ایس تھری پیش کیا تھا جس کے چار کروڑ سیٹ اب تک فروخت ہو چکے ہیںگیلکسی کے نئے اسمارٹ…,28
phase12_new_unseen_evaluation,U006,psl points table,ROMAN,roman_bm25_method_D,8,96796,12.21178150177002,ئی پی ایل میں پنجاب اور بنگلور کا ٹکرا ہوگا,بنگلورئی پی ایل میں کنگز الیون پنجاب اور رائل چیلنجرز بنگلور کی ٹیموں کا ٹکرا ہوگا میچ پاکستانی وقت کے مطابق رات ساڑھے سات بجے کھیلا جائے گا پوائنٹس ٹیبل پر دہلی ڈیر ڈیویلز 16 پوائنٹس کے ساتھ ٹاپ پر ہے جبکہ کولکتا نائٹ رائیڈرز 13 اور ممبئی انڈینز 10 پوئنٹس کے ساتھ بالترتیب دوسرے اور تیسرے نمبر پر ہیں جیو سوپر ایونٹ کے تمام میچز براہ راست نشر کررہا ہے,28
phase12_new_unseen_evaluation,U006,psl points table,ROMAN,roman_bm25_method_D,9,73220,12.169443130493164,پی ایس ای 100 انڈیکس 286 پوائنٹس پر ٹوٹ گیا,پاکستان اسٹاک ایکسچینج کا 100 انڈیکس 286 پوائنٹس ٹوٹ گیا ایک دن میں مارکیٹ کیپٹلائزیشن 55 ارب روپے کم ہوگئی شیئر بازار میں کاروبار کا اغاز مثبت رجحان سے ہوا کاروبار کے دوران ایک موقع پر 100انڈیکس 156 پوئنٹس بڑھ کر 40 ہزار 213 ہوگیا تاہم اس موقع پرسرمایہ کاروں نے شیئرز فروخت کرنا شروع کئے اوردیکھتے ہی دیکھتے انڈیکس چالیس ہزار سے نیچے لڑھک گیا گذشتہ روز مجموعی طور پر چار سو کمپنیوں کے سودے ہوئے جن میں 276 کی قیمتوں میں کمی ننانوے میں اضافہ جبکہ 25 بنا کسی تبدیلی کے بند ہوئیں کاروبار کے اختتام تک …,28
phase12_new_unseen_evaluation,U006,psl points table,ROMAN,roman_bm25_method_D,10,77775,11.083072662353516,ڈالر تاریخ کی بلند ترین سطح پر9646روپے کا ایک ڈالر,کراچی روپے نے ہاتھ پیر ڈھیلے چھوڑ دیے ڈالر کی قدر تاریخ کی بلند ترین سطح پر پہنچ گئیکراچی اسٹاک مارکیٹ نے بھی نیا ریکارڈ بنا لیابینکوں کے درمیان لین دین میں ایک ڈالر 96 روپے 46 پیسے کی سطح پر بند ہوا جو ایک ریکارڈ ہے روپے کے مقابلے میں ڈالر کی قدر میں 28 پیسے اضافہ ہوا اوپن مارکیٹ میں ایک ڈالر 97 روپے 40 پیسے تک میں دست یاب ہےکراچی اسٹاک ایکس چینج کا 100 انڈیکس بھی 16 ہزار 411 پوائنٹس کی بلند ترین سطح پر بند ہوا انڈیکس میں 100 پوئنٹس اضافہ ہوا سونے کی قیمت 150 روپے فی تولہ کمی کے بعد 63 ہزار 45…,28
phase12_new_unseen_evaluation,U006,psl points table,ROMAN,roman_bm25_method_D,11,101469,10.550824165344238,رنبیر اور انوشکا مقبولیت میں سب سے اگے,بھارت کے مقبول ترین جریدے ٹائمزاف انڈیا کےٹی اسکور نے بالی ووڈ کے چاکلیٹی ہیرو رنبیر کپور اور اداکارہ انوشکا شرما کو مقبولیت میں نمبرون قرار دیدیا بھارتی مقبول ترین جریدے ٹائمز اف انڈیا نے اداکاروں کی عوام میں مقبولیت کو جاننے کیلئےٹی اسکورنامی سلسلہ شروع کیا ہے جس میں الیکٹرانک پرنٹ اورسوشل میڈیا پر شہرت کے ذریعے فہرست ترتیب دی جاتی ہے بھارتی جریدے ٹائمز سلیبرٹیز نے اکتوبر میں مقبولیت حاصل کرنے والے اداکاروں کی فہرست جاری کی جس کے مطابق بالی ووڈ اداکار رنبیر کپور اور اداکارہ انوشکا شرما نمبر و…,28
phase12_new_unseen_evaluation,U006,psl points table,ROMAN,roman_bm25_method_D,12,64983,10.2870454788208,پاکستان اسٹاک ایکسچینج 412 پوائنٹس کی کمی کے ساتھ بند,کراچی 28 مارچ 2019 پاکستان اسٹاک ایکسچینج میں اج کاروبار کا اغاز منفی زون میں ہوا ابتدا میں ہی 100 انڈیکس میں 209 پوائنٹس کی کمی دیکھی گئی جس کے بعد 100 انڈیکس 412 پوئنٹس کی کمی کے بعد 38 ہزار 552 پوائنٹس کی سطح پر بند ہوا کاروباری ہفتے کے چوتھے روز اسٹاک مارکیٹ میں منفی رجحان موجود رہا کاروبار کا اغاز ہی منفی زون میں ہوا اور 100 انڈیکس 209 پوائنٹس کمی سے 38 ہزار 755 پوائنٹس تک گر گیا ابتدائی ایک گھنٹے کے دوران 100 انڈیکس میں 4905470 شیئرز کی لین دین ہوا جس کی مالیت پاکستانی روپوں میں 377129720…,28
phase12_new_unseen_evaluation,U006,psl points table,ROMAN,roman_bm25_method_D,13,52301,10.22584056854248,ایچ بی ایل پی ایس ایل5 ملتان سلطانز پوائنٹس ٹیبل پر سر فہرست,لاہور 03 مارچ 2020 ایچ بی ایل پی ایس ایل کے پانچویں ایڈیشن میں ملتان سلطانز کی ٹیم ٹھ پوئنٹس کے ساتھ سرفہرست ہےحسب روایت لاہور قلندرز کا خری نمبر ہے ملتان سلطانز نے پانچ میچز کھیلے اور چار جیتےدفاعی چیمپئن کوئٹہ گلیڈی ایٹرز نے کھیلے گئے پانچ میچوں میں سے تین جیتے اور دو میں شکست ہوئیچھ پوائنٹس اور بہتر رن ریٹ کے باعث کوئٹہ دوسری پوزیشن پر موجود ہے تیسرے نمبرپر موجود کراچی کنگز نے پانچ میں سے تین میچ جیت کر چھ پوائنٹس حاصل کیےاسلام باد یونائیٹڈ نے چھ میچزمیں سے صرف دو میں کامیابی حاصل کیایک میچ …,28
phase12_new_unseen_evaluation,U006,psl points table,ROMAN,roman_bm25_method_D,14,85693,10.106204986572266,ئی سی سی رینکنگ میں چیمپئن پاکستان کی ترقی,چیمپئنز ٹرافی کے فائنل میں روایتی حریف بھارت کو شکست دینے کر پاکستان نے نہ صرف چیمپئن بننے کا اعزاز حاصل کیا بلکہ اپنی انٹرنیشنل رینکنگ بھی درجے بہتر کر لی ئی سی سی کی جانب سے جاری تازہ ترین رینکنگ میں پاکستان عالمی رینکنگ میں 95 پوائنٹس کے ساتھ چھٹی پوزیشن پر گیا ہے قومی ٹیم ئی سی سی چیمپئنز ٹرافی میں شرکت کرنے والی عالمی رینکنگ میں ویں نمبر پر موجود سب سے کمزور ترین ٹیم تھی کرکٹ پنڈتوں کا بھی خیال تھا کہ پاکستان ٹیم گروپ اسٹیج سے بھی گے نہیں بڑھ سکے گی اور بھارت کے خلاف پہلے میچ میں 124 رنز ک…,28
phase12_new_unseen_evaluation,U006,psl points table,ROMAN,roman_bm25_method_D,15,63603,9.988136291503906,کاروبای ہفتے کا چوتھا روز پاکستان اسٹاک مارکیٹ 111 پوئنٹس کے اضافے کے ساتھ بند,کراچی 14 مئی 2020 پاکستان اسٹاک ایکسچینج میں کاروباری ہفتے کے چوتھے روز مارکیٹ میں ملا جلا رجحان رہا مارکیٹ 111 پوائنٹس اضافے سے 33804کی سطح پر بند ہوئی دوسری جانب ڈالر کی قیمت میں کمی ہوگئی کاروباری ہفتے کے چوتھے اسٹاک مارکیٹ میںملا جلا رجحان رہا اتار چڑھاو کے بعدمارکیٹ 111 پوائنٹس اضافے سے 33804کی سطح پر بند ہوئی دن بھر مجموعی طور پر 330 کمپنیز کے شیئرز میں کاروبار ہوا 176 کے شیئرز کی قیمتوں میں اضافہ جبکہ 135 کے شیئرز کی قیمتوں میں کمی ہوئی مارکیٹ کی بلند ترین سطح 33996 جبکہ کم ترین سطح 3368…,28
phase12_new_unseen_evaluation,U006,psl points table,ROMAN,roman_bm25_method_D,16,64629,9.779744148254395,کاروباری ہفتے کا چوتھا روز پاکستان اسٹاک ایکسچینج 314 پوائنٹس کی کمی کے ساتھ بند,کراچی 27 جون 2019 کاروباری ہفتے کے چوتھے روز پاکستان اسٹاک مارکیٹ میں مندی کے باد چھائے رہے 100 انڈیکس 314 پوائنٹس کی کمی کے ساتھ 33 ہزار 774 پوائنٹس کی سطح پر بند ہوا اسٹاک ایکسچینج میں کاروبار کا اختتام 100 انڈیکس میں 314 پوائنٹس کی کمی سے جب مارکیٹ 33ہزار774 کی سطح پر تھی 100انڈکس میں 279پوائنٹس کی کمی ہوچکی تھی اور انڈکس 33ہزار 809پوائنٹس پر چلا گیا پاکستان اسٹاک ایکسچینج میں ہفتے کے پہلے دو روز مندی دیکھی گئی اور دو دن میں 100انڈیکس 900 سے زائد پوائنٹس نیچے چلا گیا منگل کے روز مارکیٹ میں ک…,28
phase12_new_unseen_evaluation,U006,psl points table,ROMAN,roman_bm25_method_D,17,34966,9.633567810058594,فیفا رینکنگ ہندوستان پاکستان سے اگے,سوئٹرز لینڈ فیفا فیڈریشن اف انٹرنیشنل فٹبال ایسوسی ایشنز نے ٹیموں کی نئی رینکنگ جاری کر دی ہےنئی رینکنگ کے مطابق ورلڈ چیمپیئن جرمنی بدستور پہلے نمبر پر ہے جبکہ ارجنٹائن کا دوسرے اور کولمبیا تیسرے نمبر پر ہےفیفا کی جاری کردہ رینکنگ میں ہندوستان 171 اور پاکستان 188 نمبر پر ہےنئے سال کی پہلی درجہ بندی میں جرمنی 1725 پوائنٹس کے ساتھ سرفہرست ہےارجنٹائن 1538 پوائنٹس کےساتھ دوسرے اور کولمیبا 1450 پوائنٹس کے ساتھ تیسرے نمبر پر ہےرینکنگ کےمطابق بیلجیئم چوتھی ہالینڈ نیدر لینڈز پانچویں برازیل چھٹی پرتگال …,28
phase12_new_unseen_evaluation,U006,psl points table,ROMAN,roman_bm25_method_D,18,3194,8.825586318969727,پاکستان اسٹاک ایکسچینج 45 ہزار پوائنٹس کا سنگ میل عبور,کراچی کاروباری ہفتے کے اغاز سے ہی پاکستان اسٹاک ایکسچنج میں زبردست تیزی دیکھی جارہی ہے اور جمعہ دسمبر کو پہلے سیشن کے اختتام پر کے ایس ای ہنڈرڈ انڈیکس نے 45 ہزار پوائنٹس کا سنگ میل عبور کرلیاٹریڈنگ کے دوران انڈیکس میں 521 پوائنٹس کی زبردست تیزی کے بعد کے ایس ای ہنڈرڈ انڈیکس 45 ہزار 262 پوئنٹس کی ریکارڈ سطح پر پہنچ گیاواضح رہے کہ سال کے اغاز میں لگائے جانے والے اندازے درست ثابت ہوئے ماہرین کے اندازوں اور پیشگوئی کے عین مطابق سال کے اخر میں کے ایس ای انڈیکس 45 ہزار کی حد عبور کرگیا یوں ایک سال می…,28
phase12_new_unseen_evaluation,U006,psl points table,ROMAN,roman_bm25_method_D,19,72256,8.721092224121094,پاکستان اسٹاک انڈیکس میں 206 پوئنٹس کا اضافہ,پاکستان اسٹاک ایکسچینج میں کاروبار کے اختتام سے ادھے گھنٹے پہلے مارکیٹ نے اپنا رجحان بدلا اور 206 پوائنٹس اضافے سے 48 ہزار 155 پر اختتام پذیر ہوا پاکستان اسٹاک ایکسچینج میں کاروبار کے اغاز سے منفی رجحان رہا پہلے سیشن میں100 انڈیکس250 سے زائد پوائنٹس کمی کا شکار رہا البتہ206 پوائنٹس اضافے سے 48 ہزار 155 پر کاروبار کا اختتام ہوا اج 27 کروڑ شیئرز کے سودے 11 ارب 81 کروڑ روپے میں ہوئے مارکیٹ ذرائع کے مطابق ڈاکٹر عاصم کی رہائی کو مارکیٹ نے مثبت انداز سے لیا ہےجبکہ کاروباری مہینے کے اخری روز کے اخری گ…,28
phase12_new_unseen_evaluation,U006,psl points table,ROMAN,roman_bm25_method_D,20,37585,8.691690444946289,پاکستان ہاکی ٹیم اولمپکس سے باہر,اسٹریلوی کھلاڑی پاکستان کیخلاف گول اسکور کرنے کے بعد خوشیاں منا رہے ہیں فوٹو اے پیلندن سٹریلیا نے پاکستان کو اولپمکس ہاکی کے خری پول میچ میں پاکستان کو 07 سےعبرتناک شکست دے کر سیمی فائنل کی دوڑ سے باہر کر دیا ہےپاکستان کی اولمپکس میں تمغہ حاصل کرنے کی خری امید ہاکی تھی گرین شرٹس کو سیمی فائنل تک رسائی کیلیے اسٹریلیا کیخلاف لازمی فتح درکار تھیریور بینک ارینا میں منگل کے روز گروپ اے کے مقابلے کے اغاز سے ہی سٹریلیا نے پاکستان کے گول پر دھاوا بول دیامیچ کے پانچویں ہی منٹ میں کینگرو کپتان لیام ڈی ین…,28
phase12_new_unseen_evaluation,U006,psl points table,ROMAN,roman_bm25_method_D,21,41787,8.662487030029297,کراچی کنگز اور ملتان سلطانز کا میچ بارش کی نذر ہو گیا,لاہور 92 نیوز پی ایس ایل فائیو میں ایک اور میچ بارش کی نذر ہو گیا لاہور کے قذافی اسٹیڈیم میں کراچی کنگز اور ملتان سلطانز کے درمیان کھیلا جانے والا میچ بارش کی نذر ہو گیا ملتان سلطانز نے 165 اوورز میں وکٹوں کے نقصان پر 102 رنز بنائے تھے دونوں ٹیموں کو ایک ایک پوائنٹ دیا گیا ہے کراچی کنگز کے ملتان سلطانز سے حساب چکتا کرنے کے ارمان پانی میں بہہ گئے لاہور میں بارش کے باعث کراچی کنگز اور ملتان سلطانز کا میچ بارش کی نذر ہوگیا دونوں کو ایک ایک پوائنٹ مل گیا کراچی کنگز نے ٹاس جیت کر ملتان سلطانز کو پہل…,28
phase12_new_unseen_evaluation,U006,psl points table,ROMAN,roman_bm25_method_D,22,2393,8.491299629211426,اسٹاک مارکیٹ میں کاروباری ہفتے کے خری روز مثبت رجحان,پاکستان اسٹاک ایکسچینج پی ایس ایکس میں کاروباری ہفتے کے خری روز مثبت رجحان رہا جہاں کے ایس ای100 انڈیکس 685 پوائنٹس کی برتری کے بعد 43 ہزار 627 پر بند ہواکاروبار کے غاز کے دوران انڈیکس نے 42 ہزار 17 پوئنٹس کی کم ترین سطح پر گئی تھی تاہم دن کے اختتام کے قریب دن کی اعلی ترین سطح 43 ہزار 691 پوائنٹس کی سطح عبور کیمارکیٹ میں کاروبار کی بلند ترین سطح 43 ہزار 691 پوائنٹس ریکارڈ کی گئی جبکہ کم ترین سطح 42 ہزار 179 پوائنٹس رہیپی ایس ایکس میں ارب 80 کروڑ مالیت کے 14 کروڑ 80 لاکھ حصص کی لین دین ہوئی لیکن…,28
phase12_new_unseen_evaluation,U006,psl points table,ROMAN,roman_bm25_method_D,23,2344,8.003617286682129,سیمنٹ کی قیمت میں اضافے کے بعد پی ایس ایکس میں مثبت رجحان,پاکستان اسٹاک ایکسچینج پی ایس ایکس میں کاروباری ہفتے کے اغاز میں مثبت رجحان دیکھنے میں یا جہاں کے ایس ای 100 انڈیکس 400 پوائنٹس کے اضافے کے بعد 43 ہزار 411 پوائنٹس پر بند ہوا43 ہزار 11 پوئنٹس سے کاروبار کے غاز کے دوران انڈیکس میں کاروبار کی شرح میں واضح اضافہ دیکھنے میں یا جس کے بعد دن کے اختتام کے قریب انڈیکس نے بلند ترین سطح 43 ہزار 479 پوائنٹس کی سطح عبور کیپی ایس ایکس میں مجموعی طور پر ارب 50 کروڑ روپے مالیت کے 10 کروڑ لاکھ حصص کی لین دین ہوئیمجموعی طور پر 351 کمپنیوں کے شیئرز کا کاروبار ہو…,28
phase12_new_unseen_evaluation,U006,psl points table,ROMAN,roman_bm25_method_D,24,85775,7.768838405609131,سری لنکا کی جیت چمپیئنز ٹرافی گروپ بی کی صورت حال دلچسپ,کراچی سری لنکا کی بھارت کے خلاف سات وکٹ سے جیت کے بعد ئی سی سی چیمپئن ٹرافی کے گروپ بی کے اگلے دونوں میچ کوارٹر فائنل کی شکل اختیار کرگئے ہیں ئی سی سی چمپیئنز ٹرافی میں پاکستان نے گزشتہ روز ئی سی سی رینکنگ کی نمبر ایک ٹیم جنوبی افریقا کو شکست دے کر دو قیمتی پوئنٹس حاصل کیے جب کہ سری لنکا بھی جمعرات بھارت کے خلاف 322 رنز کا ہدف بسانی تین وکٹ پر حاصل کر سیمی فائنل کی دوڑ میں شامل ہوگیا ہے گروپ بھی اس وقت پاکستان جنوبی افریقا بھارت اور سری لنکا کے دو دو میچز میں دو دو ہی پوائنٹس ہیں جس کے بعد اتوا…,28
phase12_new_unseen_evaluation,U006,psl points table,ROMAN,roman_bm25_method_D,25,82257,6.928191661834717,قائداعظم ٹرافی کا پہلا رانڈ مکمل تینوں میچز ڈرا,قائداعظم ٹرافی فرسٹ کلاس کرکٹ ٹورنامنٹ کا پہلا رانڈ مکمل ہوگیا پہلے رانڈ کے تینوں میچز ڈرا ہوئے تاہم پہلی اننگز کی کارکردگی کی بنیاد پر ملنے والے پوائنٹس کے نتیجے میں خیبر پختونخوا کی ٹیم پوائنٹس ٹیبلز پر سب سے گے ہےقائد اعظم ٹرافی کے میچ میں ایبٹ باد اسٹیڈیم پر خیرپختونخوا کیخلاف ناردرن کو پہلی اننگز میں تو فالو کا سامنا کرنا پڑا تھا تاہم دوسری اننگز میں محمد نواز اور صف علی نے سنچریاں اسکور کرکے ٹیم کو شکست سے بچایا اور میچ ڈرا پر اختتام پذیر ہوامحمد نواز نے ناقابل شکست سو رنز بنائے صف علی نے…,28
phase12_new_unseen_evaluation,U006,psl points table,ROMAN,roman_bm25_method_D,26,38770,6.67698335647583,ماضی کی حکومتوں میں بھی 100 انڈیکس اتار چڑھا کا شکار رہا,کراچی 92 نیوز اسٹاک مارکیٹ میں اتار چڑھا پاکستان کے کاروباری افراد کے لیے کوئی نئی بات نہیں ماضی کی حکومتوں میں بھی 100 انڈیکس اتار چڑھا کا شکار رہا ہے پچھلے دس سال سے اسٹاک مارکیٹ میں کبھی اچھے دن ائے تو کبھی مندی نے بھی اپنا رنگ جمایا 2019سرمایہ کاروں کے لیے مایوس کن ثابت ہوا ہے خزانہ خالی ہونے کی وجہ سے اسٹاک مارکیٹ لڑکھڑا گئی ڈالر کی قیمت میں مسلسل اضافے نے اسٹاک مارکیٹ کو ریورس گیئر لگا دیا کاروباری ہفتے کے اختتام پر گزشتہ روز 100 انڈیکس تین سال چار ماہ کی کم ترین سطح 33 ہزار 166 پر بند ہو…,28
phase12_new_unseen_evaluation,U006,psl points table,ROMAN,roman_bm25_method_D,27,29785,6.286243915557861,ون ڈے رینکنگ پاکستان اٹھویں پوزیشن پر برقرار,دبئی کرکٹ کی عالمی گورننگ باڈی ائی سی سی کی جانب سے ون ڈے رینکنگ کی سالانہ اپ ڈیٹ کے مطابق جنوبی افریقہ دنیا کی بہترین ٹیم کا اعزاز برقرار رکھنے میں کامیاب رہا جبکہ پاکستان کا اٹھواں نمبر ہےائی سی سی کی جانب سے جاری کردہ نئی درجہ بندی کے مطابق جنوبی افریقہ پہلے نمبر پر براجمان ہے جبکہ اسٹریلیا دوسرے اور بھارت ایک درجہ ترقی کے بعد تیسرے نمبر پر اگیا ہےائی سی سی کرکٹ ورلڈ کپ 2019 تک براہ راست رسائی کے دعوے دار پاکستان کو اس وقت ویسٹ انڈیز پر پوئنٹس کی برتری حاصل ہےمزید پڑھیں ورلڈ کپ2019 تک براہ ر…,28
phase12_new_unseen_evaluation,U006,psl points table,ROMAN,roman_bm25_method_D,28,56262,5.217574596405029,نئی ون ڈے رینکنگ پاکستان اٹھویں پوزیشن پر برقرار,انٹرنیشنل کرکٹ کونسل نے ون ڈے کی نئی سالانہ رینکنگ جاری کردی ہے پاکستانی ٹیم دو پوائنٹس کی کمی کے باوجود ٹھویں پوزیشن پر برقرار ہے جبکہ جنوبی افریقہ دنیا کی بہترین ٹیم کا اعزاز برقرار رکھنے میں کامیاب ہے نئی رینکنگ انے تک اگر ویسٹ انڈیز کی ٹیم اپنے تمام میچز جیتنے میں کامیاب ہوجاتی ہے تو اس صورت میں پاکستان کو ورلڈ کپ 2019 کے لیے 2018 میں بنگلہ دیش میں منعقد ہونے والا کوالیفائینگ رانڈ کھیلنا ہوگا انٹر نیشنل کرکٹ کونسل نے یکم مئی کو ون ڈے کرکٹ کی نئی سالانہ ٹیم رینکنگ جاری کردی اس رینکنگ میں یکم…,28
phase12_new_unseen_evaluation,U007,کراچی میں رات بجلی کٹے گی,URDU,urdu_bm25,1,86569,22.50428581237793,دوسرا پلے اف کراچی اور اسلام اباداج مدمقابل,پاکستان سپر لیگ کے دوسرے پلے اف میں اج کراچی کنگز اور اسلام اباد یونائیٹڈ کی ٹیمیں مدمقابل ہوں گی ہارنے والی ٹیم کا واپسی کا ٹکٹ کٹے گا جبکہ جتنے والی کو فائنل تک رسائی کے لئے پشاور زلمی کو بھی مات دینا ہوگی شارجہ میں ہونے والا دوسرا کوالیفائنگ میچ دفاعی چمپئن اسلام اباد یونائیٹڈ اور کراچی کنگز کے درمیان ہوگاایونٹ میں دونوں ٹیمیں دو مرتبہ امنے سامنے ائیں دونوں ہی مقابلوں میں کراچی کنگز نے بازی ماری کراچی کنگز کے کیرون پولارڈ اور کرس گیل فارم میں اچکے ہیں تو دوسری جانب اسلام اباد یونائیٹڈ میں ٹو…,50
phase12_new_unseen_evaluation,U007,کراچی میں رات بجلی کٹے گی,URDU,urdu_bm25,2,63248,17.618574142456055,کراچی غیراعلانیہ لوڈشیڈنگ نے شہریوں کی زندگی عذاب بنادی,کراچی 16 ستمبر 2020 کے الیکٹرک کی جانب سے عدالتی احکامات ہوا میں اڑا دیئے گئے شہر کے مختلف علاقوں میں 10 سے 12 گھنٹے بجلی کی معطلی معمول بن چکی ہےکراچی میں بجلی کی غیر اعلانیہ لوڈشیڈنگ نے شہریوں کی زندگی اجیرن کردی ہےگرمی اور حبس کے مارے شہری بغیر بجلی کے بے حال کے الیکٹرک نے عدالتی احکامات ہوا میں اڑا دیئے رات گئے شہر کے مختلف علاقے تاریکی میں ڈوبے رہے کراچی میں کے الیکٹرک کو گیس کی فراہمی میں کمی کے بعد شہر میں لوڈشیڈنگ کا دورانیہ بڑھ گیا لوڈشیڈنگ سے مستثنی علاقوں میں بھی مرمت کے نام پر 2سے 3…,50
phase12_new_unseen_evaluation,U007,کراچی میں رات بجلی کٹے گی,URDU,urdu_bm25,3,62038,17.087759017944336,کے الیکٹرک کے لئے بجلی کی قیمتوں میں سولہ پیسے فی یونٹ کمی,نیپرا نے کے الیکٹرک کے لئے بجلی کی قیمتوں میں سولہ پیسے فی یونٹ کمی کی منظوری دے دی ملک کے معاشی مرکز میں بجلی کی صورت حال جاننے کے لئے نیپرا کی ٹیم کراچی کا دورہ کرے گی کے الیکٹرک کی اپریل کی فیول ایڈجسٹمنٹ کی مد میں بجلی کی قیمتوں میں کمی کی درخواست پر سماعت نیپرا میں ہوئی دوران سماعت نیپرا نے کے الیکٹرک کے صارفین کی بجلی کی فی یونٹ قیمت میں سولہ پیسے کمی کی منظوری دے دی سماعت کے دوران نیپرا نے کے الیکٹرک کو ہدایت کی کہ گرمی کے موسم میں شہریوں کو بجلی کی فراہمی کے لئے تمام پاور جنریشن یونٹس ا…,50
phase12_new_unseen_evaluation,U007,کراچی میں رات بجلی کٹے گی,URDU,urdu_bm25,4,74573,16.320640563964844,رات نو بجے مارکیٹیں بند نہیں کر سکتےچیئرمین کراچی تاجر اتحاد,کراچیحکومت کی جانب سے رات بجے مارکیٹیں بند کرنے کے فیصلے کو تاجروں نے ماننے سے انکار کردیا تاجروں کا کہنا ہے کہ رات نو بجے مارکیٹیں بند نہیں کرسکتےچیئرمین ال کراچی تاجر اتحاد عتیق میر نے حکومتی اعلان کو ماننے سے انکار کرتے ہوئے کہا ہے کہ گرمی کی وجہ سے شہری رات کو خریداری کرتے ہیں رات نو بجے دکانیں اور مارکیٹیں بند نہیں کرسکتے اس طرح بجلی کی بچت نہیں کی جاسکتیحکومتی فیصلے سے ہیٹ اسٹروک میں اضافہ ہوگا,50
phase12_new_unseen_evaluation,U007,کراچی میں رات بجلی کٹے گی,URDU,urdu_bm25,5,74819,16.253938674926758,رات بجے بازار بند فیصلے پر توانائی سیکٹر کے ماہرین خوش,لاہور بجلی بچت کے سلسلے میں ملک بھر میں مارکیٹیں اور بازار رات بجے بند کرانے کے حکومتی فیصلے کو انرجی امور کے ماہرین نے سراہا ہے ان کا کہنا ہے کہ بجلی بچانا ہو گی ورنہ گرمیاں مشکل سے کٹیں گی اس فیصلے پر فوری عمل ہونا چاہئے حکومت نے بجلی کی بچت کے لیے ملک بھر میں مارکیٹیں اور بازار رات بجے بند کرنے کا فیصلہ کیا ہے ماہرین نے فیصلے کا خیرمقدم کرتے ہوئے کہا ہے کہ چاروں صوبوں میں ایک ساتھ بازار اور مارکیٹیں بند کرائی جائیں اس پر عمل ہو گیا تو تین ہزار میگاواٹ بجلی کی بچت ہو گیماہرین کہتے ہیں کہ بجلی…,50
