experiment_id,query_id,query_text,source_doc_id,detector_label,retrieval_path,rank,doc_id,bm25_score,n_hits_returned
phase12_new_unseen_evaluation,K011,ویوو کا نیا مڈرینج فون وی 20 ایس ای,19383,URDU,urdu_bm25,44,20926,22.54590606689453,50
phase12_new_unseen_evaluation,K011,ویوو کا نیا مڈرینج فون وی 20 ایس ای,19383,URDU,urdu_bm25,45,79795,22.480976104736328,50
phase12_new_unseen_evaluation,K011,ویوو کا نیا مڈرینج فون وی 20 ایس ای,19383,URDU,urdu_bm25,46,20531,22.327632904052734,50
phase12_new_unseen_evaluation,K011,ویوو کا نیا مڈرینج فون وی 20 ایس ای,19383,URDU,urdu_bm25,47,21366,22.294113159179688,50
phase12_new_unseen_evaluation,K011,ویوو کا نیا مڈرینج فون وی 20 ایس ای,19383,URDU,urdu_bm25,48,21893,22.277406692504883,50
phase12_new_unseen_evaluation,K011,ویوو کا نیا مڈرینج فون وی 20 ایس ای,19383,URDU,urdu_bm25,49,19385,22.21046257019043,50
phase12_new_unseen_evaluation,K011,ویوو کا نیا مڈرینج فون وی 20 ایس ای,19383,URDU,urdu_bm25,50,19373,22.164642333984375,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,1,21756,37.773311614990234,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,2,23535,30.588716506958008,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,3,22407,29.57683563232422,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,4,59278,25.810226440429688,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,5,24194,25.77337074279785,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,6,23175,25.76223373413086,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,7,23136,25.440797805786133,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,8,24080,24.606861114501953,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,9,60241,23.959442138671875,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,10,16503,22.0752010345459,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,11,59740,21.992820739746094,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,12,60382,21.898868560791016,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,13,21508,21.250629425048828,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,14,22415,21.246858596801758,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,15,14806,21.219350814819336,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,16,24580,21.079708099365234,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,17,22687,21.07476234436035,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,18,60250,21.071805953979492,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,19,80378,20.957372665405273,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,20,24171,20.646116256713867,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,21,24398,20.40318489074707,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,22,22978,20.18865966796875,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,23,16308,20.18414306640625,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,24,49790,20.105609893798828,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,25,20734,19.8267879486084,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,26,59518,19.81228256225586,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,27,79913,19.8087158203125,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,28,60146,19.80366325378418,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,29,59616,19.75911521911621,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,30,20026,19.533151626586914,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,31,23972,19.504600524902344,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,32,60042,19.456459045410156,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,33,23943,19.450448989868164,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,34,79591,19.4234561920166,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,35,59639,19.341758728027344,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,36,80351,19.16021156311035,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,37,60501,19.08492660522461,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,38,60457,18.951461791992188,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,39,48631,18.84145164489746,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,40,23347,18.835763931274414,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,41,59272,18.829530715942383,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,42,24379,18.781394958496094,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,43,14434,18.66606330871582,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,44,24511,18.662235260009766,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,45,22063,18.57638931274414,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,46,24593,18.47855567932129,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,47,22071,18.454927444458008,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,48,22489,18.407745361328125,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,49,24520,18.336688995361328,50
phase12_new_unseen_evaluation,K012,زمین پر سیارے کے ٹکرانے سے روکنے کیلئے انسان,21756,URDU,urdu_bm25,50,14633,18.32257652282715,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,1,73551,0.25481081008911133,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,2,40363,0.2544732689857483,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,3,73504,0.2534809112548828,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,4,78213,0.25304093956947327,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,5,38495,0.2529728412628174,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,6,71953,0.2529692053794861,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,7,86599,0.2514643669128418,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,8,72800,0.2514565587043762,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,9,87826,0.2513245940208435,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,10,78793,0.2512668967247009,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,11,87932,0.25126051902770996,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,12,78833,0.2512533664703369,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,13,73540,0.25119516253471375,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,14,62823,0.2510567605495453,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,15,87776,0.2509778141975403,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,16,76518,0.25095483660697937,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,17,61347,0.25095334649086,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,18,40091,0.25093209743499756,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,19,73421,0.2508666515350342,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,20,72783,0.2507179081439972,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,21,74349,0.25065961480140686,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,22,14488,0.25058773159980774,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,23,49182,0.25058165192604065,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,24,60515,0.25054290890693665,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,25,65483,0.2505034804344177,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,26,72096,0.2501750886440277,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,27,72964,0.25004273653030396,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,28,72549,0.2500227987766266,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,29,110943,0.2498946189880371,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,30,12933,0.24984821677207947,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,31,73389,0.2495749145746231,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,32,77370,0.24956202507019043,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,33,78197,0.24955403804779053,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,34,86893,0.24954275786876678,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,35,63542,0.2495298683643341,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,36,70257,0.24945344030857086,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,37,72621,0.24942447245121002,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,38,86974,0.2493927925825119,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,39,20712,0.249341681599617,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,40,64152,0.24933625757694244,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,41,67023,0.24921627342700958,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,42,110655,0.24919110536575317,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,43,73286,0.24918146431446075,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,44,73288,0.24911867082118988,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,45,62089,0.24911141395568848,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,46,88088,0.249058336019516,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,47,72120,0.2490471750497818,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,48,69283,0.24903437495231628,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,49,15910,0.24899634718894958,50
phase12_new_unseen_evaluation,K013,bharat ka hyperloop system ki tameer ka elaan,21831,ROMAN,roman_bm25_method_D,50,80470,0.24898552894592285,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,1,23022,35.80110549926758,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,2,23925,19.998855590820312,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,3,20315,19.79203224182129,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,4,20090,19.552671432495117,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,5,21306,18.735965728759766,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,6,21411,18.666439056396484,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,7,20089,18.40651512145996,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,8,19182,18.160690307617188,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,9,20538,18.108121871948242,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,10,22158,17.94414520263672,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,11,79524,17.592588424682617,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,12,22754,17.560726165771484,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,13,24685,17.316402435302734,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,14,20824,17.304580688476562,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,15,19493,17.157527923583984,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,16,21405,16.88140869140625,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,17,23796,16.751890182495117,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,18,23487,16.344881057739258,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,19,20796,16.278162002563477,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,20,20627,16.069589614868164,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,21,23204,15.755982398986816,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,22,19919,15.75148868560791,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,23,21887,15.637149810791016,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,24,109189,15.5365571975708,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,25,21674,15.503511428833008,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,26,80318,15.433135032653809,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,27,80418,15.276022911071777,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,28,14902,15.215805053710938,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,29,21489,15.056475639343262,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,30,20024,15.048452377319336,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,31,22252,15.027507781982422,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,32,20308,14.968269348144531,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,33,19344,14.954334259033203,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,34,19210,14.622720718383789,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,35,21123,14.556600570678711,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,36,15014,14.358631134033203,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,37,20508,14.294061660766602,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,38,59708,14.228129386901855,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,39,20834,14.216306686401367,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,40,20215,14.191598892211914,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,41,20325,14.153191566467285,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,42,20921,14.081905364990234,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,43,14611,13.944096565246582,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,44,21151,13.928047180175781,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,45,20293,13.905830383300781,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,46,21172,13.799866676330566,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,47,23989,13.733482360839844,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,48,15243,13.548744201660156,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,49,79322,13.516962051391602,50
phase12_new_unseen_evaluation,K014,برازر کی یہ سیٹنگ فوری ٹرن کردیں,23022,URDU,urdu_bm25,50,79844,13.459720611572266,50
phase12_new_unseen_evaluation,K015,سام سنگ پر چائلڈ لیبر کا الزام,24538,URDU,urdu_bm25,1,24538,43.48204040527344,50
phase12_new_unseen_evaluation,K015,سام سنگ پر چائلڈ لیبر کا الزام,24538,URDU,urdu_bm25,2,22311,23.95606231689453,50
phase12_new_unseen_evaluation,K015,سام سنگ پر چائلڈ لیبر کا الزام,24538,URDU,urdu_bm25,3,78474,23.817813873291016,50
phase12_new_unseen_evaluation,K015,سام سنگ پر چائلڈ لیبر کا الزام,24538,URDU,urdu_bm25,4,19464,23.646942138671875,50
phase12_new_unseen_evaluation,K015,سام سنگ پر چائلڈ لیبر کا الزام,24538,URDU,urdu_bm25,5,2410,23.32685089111328,50
phase12_new_unseen_evaluation,K015,سام سنگ پر چائلڈ لیبر کا الزام,24538,URDU,urdu_bm25,6,40671,23.11826515197754,50
phase12_new_unseen_evaluation,K015,سام سنگ پر چائلڈ لیبر کا الزام,24538,URDU,urdu_bm25,7,20517,22.923656463623047,50
phase12_new_unseen_evaluation,K015,سام سنگ پر چائلڈ لیبر کا الزام,24538,URDU,urdu_bm25,8,24327,22.561267852783203,50
phase12_new_unseen_evaluation,K015,سام سنگ پر چائلڈ لیبر کا الزام,24538,URDU,urdu_bm25,9,23077,22.454362869262695,50
phase12_new_unseen_evaluation,K015,سام سنگ پر چائلڈ لیبر کا الزام,24538,URDU,urdu_bm25,10,24221,22.194660186767578,50
phase12_new_unseen_evaluation,K015,سام سنگ پر چائلڈ لیبر کا الزام,24538,URDU,urdu_bm25,11,1882,22.103435516357422,50
phase12_new_unseen_evaluation,K015,سام سنگ پر چائلڈ لیبر کا الزام,24538,URDU,urdu_bm25,12,79959,21.585674285888672,50
phase12_new_unseen_evaluation,K015,سام سنگ پر چائلڈ لیبر کا الزام,24538,URDU,urdu_bm25,13,61580,21.57463836669922,50
phase12_new_unseen_evaluation,K015,سام سنگ پر چائلڈ لیبر کا الزام,24538,URDU,urdu_bm25,14,108,21.56381607055664,50
phase12_new_unseen_evaluation,K015,سام سنگ پر چائلڈ لیبر کا الزام,24538,URDU,urdu_bm25,15,21946,21.150211334228516,50
phase12_new_unseen_evaluation,K015,سام سنگ پر چائلڈ لیبر کا الزام,24538,URDU,urdu_bm25,16,24523,21.148983001708984,50
phase12_new_unseen_evaluation,K015,سام سنگ پر چائلڈ لیبر کا الزام,24538,URDU,urdu_bm25,17,21569,21.104740142822266,50
phase12_new_unseen_evaluation,K015,سام سنگ پر چائلڈ لیبر کا الزام,24538,URDU,urdu_bm25,18,22811,20.288198471069336,50
phase12_new_unseen_evaluation,K015,سام سنگ پر چائلڈ لیبر کا الزام,24538,URDU,urdu_bm25,19,80331,20.03390121459961,50
phase12_new_unseen_evaluation,K015,سام سنگ پر چائلڈ لیبر کا الزام,24538,URDU,urdu_bm25,20,60114,19.9754638671875,50
phase12_new_unseen_evaluation,K015,سام سنگ پر چائلڈ لیبر کا الزام,24538,URDU,urdu_bm25,21,22617,19.94584846496582,50
phase12_new_unseen_evaluation,K015,سام سنگ پر چائلڈ لیبر کا الزام,24538,URDU,urdu_bm25,22,21069,19.907888412475586,50
phase12_new_unseen_evaluation,K015,سام سنگ پر چائلڈ لیبر کا الزام,24538,URDU,urdu_bm25,23,22444,19.71904754638672,50
phase12_new_unseen_evaluation,K015,سام سنگ پر چائلڈ لیبر کا الزام,24538,URDU,urdu_bm25,24,24427,19.659984588623047,50
