experiment_id,candidate_id,query_id,query_text,track,source_doc_id,detector_label,retrieval_path,rank,doc_id,bm25_score,n_hits_returned
post_phase12_module1_M1-B,M1-B,R023,فواد چوہدری ne pehla science fair kab aur kahan karne ka elaan kiya,KI,59622,MIXED,urdu_bm25,23,79293,15.717643737792969,50
post_phase12_module1_M1-B,M1-B,R023,فواد چوہدری ne pehla science fair kab aur kahan karne ka elaan kiya,KI,59622,MIXED,urdu_bm25,24,65602,15.622123718261719,50
post_phase12_module1_M1-B,M1-B,R023,فواد چوہدری ne pehla science fair kab aur kahan karne ka elaan kiya,KI,59622,MIXED,urdu_bm25,25,26419,15.5780029296875,50
post_phase12_module1_M1-B,M1-B,R023,فواد چوہدری ne pehla science fair kab aur kahan karne ka elaan kiya,KI,59622,MIXED,urdu_bm25,26,67326,15.49585247039795,50
post_phase12_module1_M1-B,M1-B,R023,فواد چوہدری ne pehla science fair kab aur kahan karne ka elaan kiya,KI,59622,MIXED,urdu_bm25,27,66819,15.443347930908203,50
post_phase12_module1_M1-B,M1-B,R023,فواد چوہدری ne pehla science fair kab aur kahan karne ka elaan kiya,KI,59622,MIXED,urdu_bm25,28,4744,15.36644172668457,50
post_phase12_module1_M1-B,M1-B,R023,فواد چوہدری ne pehla science fair kab aur kahan karne ka elaan kiya,KI,59622,MIXED,urdu_bm25,29,4770,15.303247451782227,50
post_phase12_module1_M1-B,M1-B,R023,فواد چوہدری ne pehla science fair kab aur kahan karne ka elaan kiya,KI,59622,MIXED,urdu_bm25,30,111010,14.975129127502441,50
post_phase12_module1_M1-B,M1-B,R023,فواد چوہدری ne pehla science fair kab aur kahan karne ka elaan kiya,KI,59622,MIXED,urdu_bm25,31,26898,14.925006866455078,50
post_phase12_module1_M1-B,M1-B,R023,فواد چوہدری ne pehla science fair kab aur kahan karne ka elaan kiya,KI,59622,MIXED,urdu_bm25,32,3710,14.908271789550781,50
post_phase12_module1_M1-B,M1-B,R023,فواد چوہدری ne pehla science fair kab aur kahan karne ka elaan kiya,KI,59622,MIXED,urdu_bm25,33,82794,14.662248611450195,50
post_phase12_module1_M1-B,M1-B,R023,فواد چوہدری ne pehla science fair kab aur kahan karne ka elaan kiya,KI,59622,MIXED,urdu_bm25,34,82286,14.642574310302734,50
post_phase12_module1_M1-B,M1-B,R023,فواد چوہدری ne pehla science fair kab aur kahan karne ka elaan kiya,KI,59622,MIXED,urdu_bm25,35,19273,14.596230506896973,50
post_phase12_module1_M1-B,M1-B,R023,فواد چوہدری ne pehla science fair kab aur kahan karne ka elaan kiya,KI,59622,MIXED,urdu_bm25,36,67181,14.566461563110352,50
post_phase12_module1_M1-B,M1-B,R023,فواد چوہدری ne pehla science fair kab aur kahan karne ka elaan kiya,KI,59622,MIXED,urdu_bm25,37,83042,14.454843521118164,50
post_phase12_module1_M1-B,M1-B,R023,فواد چوہدری ne pehla science fair kab aur kahan karne ka elaan kiya,KI,59622,MIXED,urdu_bm25,38,98051,14.277029037475586,50
post_phase12_module1_M1-B,M1-B,R023,فواد چوہدری ne pehla science fair kab aur kahan karne ka elaan kiya,KI,59622,MIXED,urdu_bm25,39,97468,14.233098030090332,50
post_phase12_module1_M1-B,M1-B,R023,فواد چوہدری ne pehla science fair kab aur kahan karne ka elaan kiya,KI,59622,MIXED,urdu_bm25,40,20463,14.041681289672852,50
post_phase12_module1_M1-B,M1-B,R023,فواد چوہدری ne pehla science fair kab aur kahan karne ka elaan kiya,KI,59622,MIXED,urdu_bm25,41,83905,13.865585327148438,50
post_phase12_module1_M1-B,M1-B,R023,فواد چوہدری ne pehla science fair kab aur kahan karne ka elaan kiya,KI,59622,MIXED,urdu_bm25,42,98447,13.460752487182617,50
post_phase12_module1_M1-B,M1-B,R023,فواد چوہدری ne pehla science fair kab aur kahan karne ka elaan kiya,KI,59622,MIXED,urdu_bm25,43,66826,13.288576126098633,50
post_phase12_module1_M1-B,M1-B,R023,فواد چوہدری ne pehla science fair kab aur kahan karne ka elaan kiya,KI,59622,MIXED,urdu_bm25,44,79533,13.102182388305664,50
post_phase12_module1_M1-B,M1-B,R023,فواد چوہدری ne pehla science fair kab aur kahan karne ka elaan kiya,KI,59622,MIXED,urdu_bm25,45,70845,13.064848899841309,50
post_phase12_module1_M1-B,M1-B,R023,فواد چوہدری ne pehla science fair kab aur kahan karne ka elaan kiya,KI,59622,MIXED,urdu_bm25,46,83360,13.041207313537598,50
post_phase12_module1_M1-B,M1-B,R023,فواد چوہدری ne pehla science fair kab aur kahan karne ka elaan kiya,KI,59622,MIXED,urdu_bm25,47,59322,13.024816513061523,50
post_phase12_module1_M1-B,M1-B,R023,فواد چوہدری ne pehla science fair kab aur kahan karne ka elaan kiya,KI,59622,MIXED,urdu_bm25,48,21236,13.010944366455078,50
post_phase12_module1_M1-B,M1-B,R023,فواد چوہدری ne pehla science fair kab aur kahan karne ka elaan kiya,KI,59622,MIXED,urdu_bm25,49,80000,12.904853820800781,50
post_phase12_module1_M1-B,M1-B,R023,فواد چوہدری ne pehla science fair kab aur kahan karne ka elaan kiya,KI,59622,MIXED,urdu_bm25,50,42216,12.58607292175293,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,1,22819,19.88960838317871,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,2,79536,18.34331512451172,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,3,14929,17.374553680419922,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,4,80131,17.147655487060547,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,5,20653,17.085250854492188,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,6,19896,16.341066360473633,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,7,21243,15.963834762573242,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,8,20410,15.92329216003418,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,9,20627,15.881245613098145,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,10,19694,15.724883079528809,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,11,24139,15.59079360961914,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,12,21300,15.575305938720703,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,13,19266,15.39487075805664,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,14,20024,14.96363639831543,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,15,59250,14.907941818237305,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,16,20102,14.894853591918945,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,17,23361,14.868049621582031,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,18,22791,14.610344886779785,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,19,22362,14.543350219726562,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,20,60366,14.524860382080078,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,21,79499,14.397697448730469,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,22,19233,14.386550903320312,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,23,21235,14.372950553894043,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,24,22416,14.296688079833984,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,25,80164,14.248071670532227,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,26,21674,14.224111557006836,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,27,22636,14.132613182067871,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,28,20293,14.07166576385498,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,29,23164,14.01801872253418,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,30,20722,13.991188049316406,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,31,22438,13.934768676757812,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,32,20325,13.797704696655273,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,33,19564,13.796945571899414,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,34,15627,13.76087474822998,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,35,23311,13.743924140930176,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,36,21306,13.739834785461426,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,37,24653,13.580699920654297,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,38,20214,13.580530166625977,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,39,80278,13.54003620147705,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,40,22832,13.503108978271484,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,41,20457,13.495538711547852,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,42,20824,13.473458290100098,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,43,80224,13.444055557250977,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,44,14902,13.414434432983398,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,45,19306,13.41346549987793,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,46,19787,13.348665237426758,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,47,22255,13.322036743164062,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,48,23726,13.314741134643555,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,49,14860,13.166753768920898,50
post_phase12_module1_M1-B,M1-B,R024,گوگل کی خودکار udan taxi ne New Zealand mein pehli test parwaz kab ki,KI,80278,MIXED,urdu_bm25,50,21668,13.081291198730469,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,1,45011,28.492063522338867,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,2,57041,28.215354919433594,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,3,94136,27.937213897705078,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,4,86447,26.755260467529297,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,5,44675,26.74665641784668,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,6,86443,26.412036895751953,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,7,94984,26.35606575012207,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,8,86204,26.227487564086914,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,9,58487,26.195810317993164,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,10,56327,25.837617874145508,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,11,28613,25.820064544677734,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,12,57607,25.76836585998535,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,13,93276,25.752368927001953,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,14,57036,25.725688934326172,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,15,56331,25.644195556640625,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,16,92074,25.54695701599121,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,17,86205,25.24878692626953,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,18,42791,25.03084373474121,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,19,45597,25.023193359375,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,20,86202,24.94371795654297,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,21,87640,24.938278198242188,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,22,53887,24.823623657226562,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,23,56329,24.764799118041992,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,24,58411,24.506195068359375,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,25,94184,24.465930938720703,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,26,85326,24.4634952545166,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,27,86210,24.421388626098633,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,28,56332,24.361703872680664,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,29,86227,24.314468383789062,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,30,95181,24.175209045410156,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,31,52513,24.146060943603516,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,32,87666,24.01174545288086,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,33,57029,23.980243682861328,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,34,87693,23.90237808227539,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,35,28671,23.715534210205078,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,36,45596,23.6690731048584,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,37,59046,23.560558319091797,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,38,57143,23.543960571289062,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,39,87664,23.526588439941406,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,40,43312,23.506961822509766,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,41,57057,23.459518432617188,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,42,31258,23.438304901123047,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,43,45598,23.278234481811523,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,44,57056,23.268333435058594,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,45,94208,23.21668243408203,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,46,86954,23.168046951293945,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,47,86225,23.145488739013672,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,48,45007,23.14159393310547,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,49,87942,23.11313819885254,50
post_phase12_module1_M1-B,M1-B,R025,تیسرے ون ڈے میں ویسٹ انڈیز ne Pakistan ko jeet ke liye kitna target diya,KI,86209,MIXED,urdu_bm25,50,45024,23.106969833374023,50
post_phase12_module1_M1-B,M1-B,R026,اقصی علی ne Meesha Shafi aur Ali Zafar jhagra par kya inkshaaf kiya,KI,67741,MIXED,urdu_bm25,1,67741,18.602216720581055,50
post_phase12_module1_M1-B,M1-B,R026,اقصی علی ne Meesha Shafi aur Ali Zafar jhagra par kya inkshaaf kiya,KI,67741,MIXED,urdu_bm25,2,98573,15.83012866973877,50
post_phase12_module1_M1-B,M1-B,R026,اقصی علی ne Meesha Shafi aur Ali Zafar jhagra par kya inkshaaf kiya,KI,67741,MIXED,urdu_bm25,3,49072,15.644477844238281,50
post_phase12_module1_M1-B,M1-B,R026,اقصی علی ne Meesha Shafi aur Ali Zafar jhagra par kya inkshaaf kiya,KI,67741,MIXED,urdu_bm25,4,58792,15.28487777709961,50
post_phase12_module1_M1-B,M1-B,R026,اقصی علی ne Meesha Shafi aur Ali Zafar jhagra par kya inkshaaf kiya,KI,67741,MIXED,urdu_bm25,5,96907,14.81085205078125,50
post_phase12_module1_M1-B,M1-B,R026,اقصی علی ne Meesha Shafi aur Ali Zafar jhagra par kya inkshaaf kiya,KI,67741,MIXED,urdu_bm25,6,67737,14.490947723388672,50
post_phase12_module1_M1-B,M1-B,R026,اقصی علی ne Meesha Shafi aur Ali Zafar jhagra par kya inkshaaf kiya,KI,67741,MIXED,urdu_bm25,7,67727,13.499910354614258,50
post_phase12_module1_M1-B,M1-B,R026,اقصی علی ne Meesha Shafi aur Ali Zafar jhagra par kya inkshaaf kiya,KI,67741,MIXED,urdu_bm25,8,67724,12.731973648071289,50
post_phase12_module1_M1-B,M1-B,R026,اقصی علی ne Meesha Shafi aur Ali Zafar jhagra par kya inkshaaf kiya,KI,67741,MIXED,urdu_bm25,9,43241,12.38400650024414,50
post_phase12_module1_M1-B,M1-B,R026,اقصی علی ne Meesha Shafi aur Ali Zafar jhagra par kya inkshaaf kiya,KI,67741,MIXED,urdu_bm25,10,67736,12.121745109558105,50
post_phase12_module1_M1-B,M1-B,R026,اقصی علی ne Meesha Shafi aur Ali Zafar jhagra par kya inkshaaf kiya,KI,67741,MIXED,urdu_bm25,11,6665,12.018028259277344,50
post_phase12_module1_M1-B,M1-B,R026,اقصی علی ne Meesha Shafi aur Ali Zafar jhagra par kya inkshaaf kiya,KI,67741,MIXED,urdu_bm25,12,66738,11.402661323547363,50
post_phase12_module1_M1-B,M1-B,R026,اقصی علی ne Meesha Shafi aur Ali Zafar jhagra par kya inkshaaf kiya,KI,67741,MIXED,urdu_bm25,13,47278,10.608701705932617,50
post_phase12_module1_M1-B,M1-B,R026,اقصی علی ne Meesha Shafi aur Ali Zafar jhagra par kya inkshaaf kiya,KI,67741,MIXED,urdu_bm25,14,47267,10.374980926513672,50
post_phase12_module1_M1-B,M1-B,R026,اقصی علی ne Meesha Shafi aur Ali Zafar jhagra par kya inkshaaf kiya,KI,67741,MIXED,urdu_bm25,15,46326,10.231538772583008,50
post_phase12_module1_M1-B,M1-B,R026,اقصی علی ne Meesha Shafi aur Ali Zafar jhagra par kya inkshaaf kiya,KI,67741,MIXED,urdu_bm25,16,41358,9.861465454101562,50
