"query_id","query","word_count","script","rule_type","tag","category","pre_registered_hypothesis","retrieval_mode","rank","doc_id","doc_headline","doc_category","score","invalid_no_corpus_match","tied_or_zero_similarity_flag","relevance"
"P25_12","کرکٹ بورڈ نے نیا کوچ مقرر کیا","7","urdu","§4_bare_event","7w","Sports","LONG","HEADLINE","2","84916","حسن سردار ہاکی ٹیم کے نئے ہیڈ کوچ مقرر","Sports","0.686804","False","False","Relevant"
"P25_12","کرکٹ بورڈ نے نیا کوچ مقرر کیا","7","urdu","§4_bare_event","7w","Sports","LONG","HEADLINE","3","83619","پاکستان کرکٹ بورڈ نے مینیجنگ ڈائریکٹر کا نیا عہدہ متعارف کرادیا","Sports","0.683406","False","False","Relevant"
"P25_12","کرکٹ بورڈ نے نیا کوچ مقرر کیا","7","urdu","§4_bare_event","7w","Sports","LONG","HEADLINE","4","88603","پاکستان کرکٹ بورڈ نے نئے کوچ کی تلاش تیز کر دی","Sports","0.677527","False","False","Relevant"
"P25_12","کرکٹ بورڈ نے نیا کوچ مقرر کیا","7","urdu","§4_bare_event","7w","Sports","LONG","HEADLINE","5","36651","ئی ایچ سی کا نگران کرکٹ بورڈ چیرمین مقرر کرنے کا حکم","Sports","0.668936","False","False","Relevant"
"P25_12","کرکٹ بورڈ نے نیا کوچ مقرر کیا","7","urdu","§4_bare_event","7w","Sports","LONG","FULL_CONTENT","1","27964","سٹریلین کرکٹ نے لی مین کو نیا عہدہ سونپ دیا","Sports","0.79737","False","False","Relevant"
"P25_12","کرکٹ بورڈ نے نیا کوچ مقرر کیا","7","urdu","§4_bare_event","7w","Sports","LONG","FULL_CONTENT","2","54689","گرانٹ بریڈ برن قومی کرکٹ ٹیم کے فیلڈنگ کوچ مقرر","Sports","0.783733","False","False","Not relevant"
"P25_12","کرکٹ بورڈ نے نیا کوچ مقرر کیا","7","urdu","§4_bare_event","7w","Sports","LONG","FULL_CONTENT","3","57429","بھارتی کرکٹ بورڈ نے انیل کمبلے کوٹیم کا نیا ہیڈ کوچ مقرر کردیا","Sports","0.758581","False","False","Not relevant"
"P25_12","کرکٹ بورڈ نے نیا کوچ مقرر کیا","7","urdu","§4_bare_event","7w","Sports","LONG","FULL_CONTENT","4","85570","روی شاستری بھارتی ٹیم کے نئے کوچ مقرر","Sports","0.722544","False","False","Relevant"
"P25_12","کرکٹ بورڈ نے نیا کوچ مقرر کیا","7","urdu","§4_bare_event","7w","Sports","LONG","FULL_CONTENT","5","36746","ڈومنگو جنوبی افریقی کرکٹ ٹیم کے نئے کوچ","Sports","0.707632","False","False","Not relevant"
"P25_13","مقامی گلوکار نے نیا البم ریلیز کیا","7","urdu","§4_bare_event","7w","Entertainment","LONG","HEADLINE","1","69799","عاطف اسلم کا نیا گانا ریلیز کے لیے تیار","Entertainment","0.90051","False","False","Partially relevant"
"P25_13","مقامی گلوکار نے نیا البم ریلیز کیا","7","urdu","§4_bare_event","7w","Entertainment","LONG","HEADLINE","2","8748","عاطف اسلم کا نیا گانا متاثر کرنے میں ناکام","Entertainment","0.891469","False","False","Partially relevant"
"P25_13","مقامی گلوکار نے نیا البم ریلیز کیا","7","urdu","§4_bare_event","7w","Entertainment","LONG","HEADLINE","3","102869","برطانوی گلوکارہ نے گینگ نم اسٹائل کا ریکارڈتوڑڈالا","Entertainment","0.887154","False","False","Partially relevant"
"P25_13","مقامی گلوکار نے نیا البم ریلیز کیا","7","urdu","§4_bare_event","7w","Entertainment","LONG","HEADLINE","4","68464","گنگنم اسٹائل گلوکار سائے کا نیا گانا ریلیز","Entertainment","0.886864","False","False","Not relevant"
"P25_13","مقامی گلوکار نے نیا البم ریلیز کیا","7","urdu","§4_bare_event","7w","Entertainment","LONG","HEADLINE","5","69835","اداکاری کے بعد دپیکا اب کریں گی گلوکاری","Entertainment","0.878132","False","False","Partially relevant"
"P25_13","مقامی گلوکار نے نیا البم ریلیز کیا","7","urdu","§4_bare_event","7w","Entertainment","LONG","FULL_CONTENT","1","98973","عاطف اسلم کی واز میں چلتے چلتے کے ریمیک پر لتا منگیشکر ناراض","Entertainment","0.778904","False","False","Partially relevant"
"P25_13","مقامی گلوکار نے نیا البم ریلیز کیا","7","urdu","§4_bare_event","7w","Entertainment","LONG","FULL_CONTENT","2","10672","بادشاہو کے ہوشیار رہنا کی دھوم","Entertainment","0.746026","False","False","Partially relevant"
"P25_13","مقامی گلوکار نے نیا البم ریلیز کیا","7","urdu","§4_bare_event","7w","Entertainment","LONG","FULL_CONTENT","3","99001","عاطف اسلم کا دیکھتے دیکھتے بڑی عید کا تحفہ","Entertainment","0.73156","False","False","Not relevant"
"P25_13","مقامی گلوکار نے نیا البم ریلیز کیا","7","urdu","§4_bare_event","7w","Entertainment","LONG","FULL_CONTENT","4","107644","فلم اسپیشل 26کے نئے گانےگورے مکھڑے پہکی وڈیو جاری","Entertainment","0.731464","False","False","Not relevant"
"P25_13","مقامی گلوکار نے نیا البم ریلیز کیا","7","urdu","§4_bare_event","7w","Entertainment","LONG","FULL_CONTENT","5","8377","عاطف اسلم کے ریمیک گانے سے لتا منگیشکر ناخوش","Entertainment","0.730469","False","False","Not relevant"
"P25_14","نئی ایپ نے صارفین کی تعداد بڑھائی","7","urdu","§4_bare_event","7w","Science & Technology","LONG","HEADLINE","1","19295","واٹس ایپ میں یہ نیا اضافہ صارفین کو ضرور پسند ئے گا","Science & Technology","0.7472","False","False","Relevant"
"P25_14","نئی ایپ نے صارفین کی تعداد بڑھائی","7","urdu","§4_bare_event","7w","Science & Technology","LONG","HEADLINE","2","79944","2019 میں اسنیپ چیٹ کے صارفین کی تعداد میں غیر معمولی اضافہ","Science & Technology","0.739774","False","False","Not relevant"
"P25_14","نئی ایپ نے صارفین کی تعداد بڑھائی","7","urdu","§4_bare_event","7w","Science & Technology","LONG","HEADLINE","3","79837","واٹس ایپ میں بڑی تبدیلی کی ازمائش شروع","Science & Technology","0.663873","False","False","Not relevant"
"P25_14","نئی ایپ نے صارفین کی تعداد بڑھائی","7","urdu","§4_bare_event","7w","Science & Technology","LONG","HEADLINE","4","60264","ملک بھر میں موبائل فونز صارفین کی تعداد میں حیران کن اضافہ","Science & Technology","0.637761","False","False","Relevant"
"P25_14","نئی ایپ نے صارفین کی تعداد بڑھائی","7","urdu","§4_bare_event","7w","Science & Technology","LONG","HEADLINE","5","24692","وہ ایپس اور سروسز جن کے صارفین ایک ارب سے زائد","Science & Technology","0.629146","False","False","Not relevant"
"P25_14","نئی ایپ نے صارفین کی تعداد بڑھائی","7","urdu","§4_bare_event","7w","Science & Technology","LONG","FULL_CONTENT","1","79944","2019 میں اسنیپ چیٹ کے صارفین کی تعداد میں غیر معمولی اضافہ","Science & Technology","0.788469","False","False","Not relevant"
"P25_14","نئی ایپ نے صارفین کی تعداد بڑھائی","7","urdu","§4_bare_event","7w","Science & Technology","LONG","FULL_CONTENT","2","23551","واٹس ایپ نے ایک اور سنگ میل طے کرلیا","Science & Technology","0.683797","False","False","Relevant"
"P25_14","نئی ایپ نے صارفین کی تعداد بڑھائی","7","urdu","§4_bare_event","7w","Science & Technology","LONG","FULL_CONTENT","3","79807","مخصوص اسمارٹ فون صارفین ائندہ سال واٹس ایپ سے محروم ہوجائیں گے","Science & Technology","0.674671","False","False","Not relevant"
"P25_14","نئی ایپ نے صارفین کی تعداد بڑھائی","7","urdu","§4_bare_event","7w","Science & Technology","LONG","FULL_CONTENT","4","23932","واٹس ایپ کے صارفین ایک ارب سے بڑھ گئے","Science & Technology","0.671719","False","False","Relevant"
"P25_14","نئی ایپ نے صارفین کی تعداد بڑھائی","7","urdu","§4_bare_event","7w","Science & Technology","LONG","FULL_CONTENT","5","62281","موبائل فون صارفین کی تعداد بارہ کروڑاسی لاکھ سےتجاوزکرگئی پی ٹی اے","Business & Economics","0.67145","False","False","Relevant"
"P25_15","سرکاری بینک نے شرح سود تبدیل کی","7","urdu","§4_bare_event","7w","Business & Economics","LONG","HEADLINE","1","70323","اسٹیٹ بینک نے بینکوں کے اوقات کار تبدیل کر دیے","Business & Economics","0.749046","False","False","Not relevant"
"P25_15","سرکاری بینک نے شرح سود تبدیل کی","7","urdu","§4_bare_event","7w","Business & Economics","LONG","HEADLINE","2","63402","اسٹیٹ بینک نے بینکوں کے اوقات کار تبدیل کردیے","Business & Economics","0.713936","False","False","Relevant"
"P25_15","سرکاری بینک نے شرح سود تبدیل کی","7","urdu","§4_bare_event","7w","Business & Economics","LONG","HEADLINE","3","634","اسٹیٹ بینک کا شرح سود میں مزید ڈیڑھ فیصد کمی کا فیصلہ","Business & Economics","0.705989","False","False","Not relevant"
"P25_15","سرکاری بینک نے شرح سود تبدیل کی","7","urdu","§4_bare_event","7w","Business & Economics","LONG","HEADLINE","4","77483","نئی مانٹیری پالیسیاسٹیٹ بینک کا شرح سود برقرار رکھنے کا فیصلہ","Business & Economics","0.696696","False","False","Not relevant"
"P25_15","سرکاری بینک نے شرح سود تبدیل کی","7","urdu","§4_bare_event","7w","Business & Economics","LONG","HEADLINE","5","38525","اسٹیٹ بینک نے بنیادی شرح سود فیصد مزید کم کر دی","Business & Economics","0.692417","False","False","Relevant"
"P25_15","سرکاری بینک نے شرح سود تبدیل کی","7","urdu","§4_bare_event","7w","Business & Economics","LONG","FULL_CONTENT","1","1647","بینک ٹرانزیکشنز پر ٹیکس کی حد میں ردو بدل نہیں کیا گیا وفاقی وزیر","Business & Economics","0.734368","False","False","Not relevant"
"P25_15","سرکاری بینک نے شرح سود تبدیل کی","7","urdu","§4_bare_event","7w","Business & Economics","LONG","FULL_CONTENT","2","63718","اسٹیٹ بینک نے شرح سود میں فیصد کمی کردی","Business & Economics","0.697423","False","False","Not relevant"
"P25_15","سرکاری بینک نے شرح سود تبدیل کی","7","urdu","§4_bare_event","7w","Business & Economics","LONG","FULL_CONTENT","3","110156","اسٹیٹ بینک نے بینکوں کے خلاف تادیبی کارروائی کی تفصیلات ان لائن جاری کر دیں","Business & Economics","0.682505","False","False","Relevant"
"P25_15","سرکاری بینک نے شرح سود تبدیل کی","7","urdu","§4_bare_event","7w","Business & Economics","LONG","FULL_CONTENT","4","71834","ماہ میں بینک ڈیپازٹس میں سوا کھرب روپے سے زائد کی کمی","Business & Economics","0.677457","False","False","Not relevant"
"P25_15","سرکاری بینک نے شرح سود تبدیل کی","7","urdu","§4_bare_event","7w","Business & Economics","LONG","FULL_CONTENT","5","661","اسٹیٹ بینک نے شرح سود 125 فیصد کردی","Business & Economics","0.675377","False","False","Relevant"
"P25_16","pakistan cricket team ne series jeet li","7","roman","§4_bare_event","7w","Sports","LONG","HEADLINE","1","94194","پاکستان ویمن کرکٹ ٹیم نے ئرلینڈ کو ٹی ٹوئنٹی میچ میں ہرادیا","Sports","0.780903","False","False","Not relevant"
"P25_16","pakistan cricket team ne series jeet li","7","roman","§4_bare_event","7w","Sports","LONG","HEADLINE","2","92308","بھارتی کرکٹ ٹیم پاکستان کے ساتھ میچ کھیلے گیچیئرمین پی سی بی","Sports","0.77888","False","False","Not relevant"
"P25_16","pakistan cricket team ne series jeet li","7","roman","§4_bare_event","7w","Sports","LONG","HEADLINE","3","58756","معروف غیرملکی کرکٹرزپاکستان سپرلیگ کھیلنے کوتیار","Sports","0.764293","False","False","Not relevant"
"P25_16","pakistan cricket team ne series jeet li","7","roman","§4_bare_event","7w","Sports","LONG","HEADLINE","4","43886","سب کھلاڑیوں کومشاورت سےشامل کیاجاتاہےکپتان پاکستان کرکٹ ٹیم","Sports","0.760343","False","False","Not relevant"
"P25_16","pakistan cricket team ne series jeet li","7","roman","§4_bare_event","7w","Sports","LONG","HEADLINE","5","96298","پاکستان کرکٹ ٹیم کو بھارت میں نہیں کھیلنے دیں گےشیو سینا","Sports","0.759513","False","False","Not relevant"
"P25_16","pakistan cricket team ne series jeet li","7","roman","§4_bare_event","7w","Sports","LONG","FULL_CONTENT","1","46792","ٹیم دی ایئر کا اعلان صرف تین پاکستانی ئی سی سی کا دل جیت سکے","Sports","0.754444","False","False","Not relevant"
"P25_16","pakistan cricket team ne series jeet li","7","roman","§4_bare_event","7w","Sports","LONG","FULL_CONTENT","2","84334","دورہ انگلینڈ سان نہیں ہوگا رمیز راجا","Sports","0.750573","False","False","Not relevant"
"P25_16","pakistan cricket team ne series jeet li","7","roman","§4_bare_event","7w","Sports","LONG","FULL_CONTENT","3","52749","قومی کرکٹ ٹیم دورہ سٹریلیا کیلئے ہفتے کوروانہ ہو گی","Sports","0.748426","False","False","Not relevant"
"P25_16","pakistan cricket team ne series jeet li","7","roman","§4_bare_event","7w","Sports","LONG","FULL_CONTENT","4","88610","ورلڈ ٹی 20 میں اج پاکستان اہم میچ میں نیوزی لینڈ کے سامنے","Sports","0.741968","False","False","Not relevant"
"P25_16","pakistan cricket team ne series jeet li","7","roman","§4_bare_event","7w","Sports","LONG","FULL_CONTENT","5","53354","پاکستان انڈر19 کرکٹ ٹیم دورہ سری لنکا میں کل اپنا پہلا میچ کھیلے گی","Sports","0.739075","False","False","Not relevant"
"P25_17","bollywood actress ne shaadi ki khabar di","7","roman","§4_bare_event","7w","Entertainment","LONG","HEADLINE","1","49281","بھارت کی لیجنڈری اداکارہ سری دیوی چل بسی","Entertainment","0.829101","False","False","Not relevant"
"P25_17","bollywood actress ne shaadi ki khabar di","7","roman","§4_bare_event","7w","Entertainment","LONG","HEADLINE","2","97834","بھارت کے لیجنڈری اداکار رشی کپور چل بسے","Entertainment","0.810492","False","False","Not relevant"
"P25_17","bollywood actress ne shaadi ki khabar di","7","roman","§4_bare_event","7w","Entertainment","LONG","HEADLINE","3","51761","بھارتی اداکارہ سونم کپور سوائن فلو کا شکار","Entertainment","0.809798","False","False","Not relevant"
"P25_17","bollywood actress ne shaadi ki khabar di","7","roman","§4_bare_event","7w","Entertainment","LONG","HEADLINE","4","104580","کرینا کپور کی متنازع تصویر وشوا ہندو پریشد کو تنقید کا سامنا","Entertainment","0.80941","False","False","Not relevant"
"P25_17","bollywood actress ne shaadi ki khabar di","7","roman","§4_bare_event","7w","Entertainment","LONG","HEADLINE","5","11162","لباس وانداز پر تضحیک کا نشانہ بننے والی بھارتی اداکارائیں","Entertainment","0.798506","False","False","Not relevant"
"P25_17","bollywood actress ne shaadi ki khabar di","7","roman","§4_bare_event","7w","Entertainment","LONG","FULL_CONTENT","1","100453","تارک مہتا کا الٹا چشمہ کی دایا نے ڈرامہ چھوڑ دیا","Entertainment","0.809833","False","False","Not relevant"
"P25_17","bollywood actress ne shaadi ki khabar di","7","roman","§4_bare_event","7w","Entertainment","LONG","FULL_CONTENT","2","69934","شردھا کپور بن گئیں بسنتی","Entertainment","0.808789","False","False","Not relevant"
"P25_17","bollywood actress ne shaadi ki khabar di","7","roman","§4_bare_event","7w","Entertainment","LONG","FULL_CONTENT","3","6514","کسی سے ان لائن محبت کا اظہار نہیں کرسکتی عالیہ بھٹ","Entertainment","0.78859","False","False","Not relevant"
"P25_17","bollywood actress ne shaadi ki khabar di","7","roman","§4_bare_event","7w","Entertainment","LONG","FULL_CONTENT","4","108685","وینا ملک بھارتی کی دیسی انجلینا جولی بن گئیں","Entertainment","0.779918","False","False","Not relevant"
"P25_17","bollywood actress ne shaadi ki khabar di","7","roman","§4_bare_event","7w","Entertainment","LONG","FULL_CONTENT","5","68611","بھارتی اداکار پرکاش راج نے سیلفی لینے پر مداح کا فون توڑ ڈالا","Entertainment","0.778688","False","False","Not relevant"
"P25_18","naye smartphone mein badi battery lagai gai","7","roman","§4_bare_event","7w","Science & Technology","LONG","HEADLINE","1","60269","اسمارٹ فون کی بیٹری کو اس طرح چارج کریں","Science & Technology","0.771563","False","False","Not relevant"
"P25_18","naye smartphone mein badi battery lagai gai","7","roman","§4_bare_event","7w","Science & Technology","LONG","HEADLINE","2","22969","ایل جی کا سب سے طاقتور بیٹری والا فون متعارف","Science & Technology","0.754648","False","False","Not relevant"
"P25_18","naye smartphone mein badi battery lagai gai","7","roman","§4_bare_event","7w","Science & Technology","LONG","HEADLINE","3","19186","طاقتور بیٹری سے لیس نیا اسمارٹ فون پوکو ایم","Science & Technology","0.745616","False","False","Relevant"
"P25_18","naye smartphone mein badi battery lagai gai","7","roman","§4_bare_event","7w","Science & Technology","LONG","HEADLINE","4","19432","سام سنگ کا سب سے طاقتور بیٹری والا فون متعارف","Science & Technology","0.744243","False","False","Relevant"
"P25_18","naye smartphone mein badi battery lagai gai","7","roman","§4_bare_event","7w","Science & Technology","LONG","HEADLINE","5","20329","سام سنگ کا سب سے طاقتور بیٹری والا فون متعارف","Science & Technology","0.744243","False","False","Not relevant"
"P25_18","naye smartphone mein badi battery lagai gai","7","roman","§4_bare_event","7w","Science & Technology","LONG","FULL_CONTENT","1","19471","سام سنگ کے مونسٹر فون کا ٹیزر سامنے گیا","Science & Technology","0.690592","False","False","Not relevant"
"P25_18","naye smartphone mein badi battery lagai gai","7","roman","§4_bare_event","7w","Science & Technology","LONG","FULL_CONTENT","2","23314","ہیواوے کا نیا فلیگ شپ فون تیار","Science & Technology","0.662928","False","False","Relevant"
"P25_18","naye smartphone mein badi battery lagai gai","7","roman","§4_bare_event","7w","Science & Technology","LONG","FULL_CONTENT","3","22485","سال میں فونز صرف مرتبہ چارج ہوں گے","Science & Technology","0.655063","False","False","Relevant"
"P25_18","naye smartphone mein badi battery lagai gai","7","roman","§4_bare_event","7w","Science & Technology","LONG","FULL_CONTENT","4","19633","سام سنگ کا سب سے طاقتور بیٹری والا نیا اسمارٹ فون","Science & Technology","0.654822","False","False","Relevant"
"P25_18","naye smartphone mein badi battery lagai gai","7","roman","§4_bare_event","7w","Science & Technology","LONG","FULL_CONTENT","5","21895","اسمارٹ فون بیٹری کے ساتھ ایسا کرنا نقصان دہ","Science & Technology","0.653652","False","False","Relevant"
"P25_19","company ne naye shares launch kar diye","7","roman","§4_bare_event","7w","Business & Economics","LONG","HEADLINE","1","60819","ایک ہزار روپے سے شروع کمپنی لاکھ کروڑ کی مالک بن گئی","Business & Economics","0.480673","False","False","Not relevant"
"P25_19","company ne naye shares launch kar diye","7","roman","§4_bare_event","7w","Business & Economics","LONG","HEADLINE","2","102476","مہوش اینڈ جہانگیر صدیقی فائونڈیشن کے تحت ارٹ گیلری کا افتتاح","Entertainment","0.465053","False","False","Not relevant"
"P25_19","company ne naye shares launch kar diye","7","roman","§4_bare_event","7w","Business & Economics","LONG","HEADLINE","3","3240","این ایل سیجرمن کمپنی کا ٹوسیکٹر میں مشترکہ سرمایہ کاری کا فیصلہ","Business & Economics","0.461107","False","False","Not relevant"
"P25_19","company ne naye shares launch kar diye","7","roman","§4_bare_event","7w","Business & Economics","LONG","HEADLINE","4","23890","اسٹریٹ فائٹر فائیو ریلیز","Science & Technology","0.44466","False","False","Not relevant"
"P25_19","company ne naye shares launch kar diye","7","roman","§4_bare_event","7w","Business & Economics","LONG","HEADLINE","5","1095","نسان کمپنی کا سرمایہ کاری منصوبے پر نظرثانی کا فیصلہ","Business & Economics","0.436401","False","False","Not relevant"
"P25_19","company ne naye shares launch kar diye","7","roman","§4_bare_event","7w","Business & Economics","LONG","FULL_CONTENT","1","70878","شان فوڈز نے کمپنی فروخت کرنے کی خبروں کی تردید کردی","Business & Economics","0.481973","False","False","Not relevant"
"P25_19","company ne naye shares launch kar diye","7","roman","§4_bare_event","7w","Business & Economics","LONG","FULL_CONTENT","2","39473","نسان کمپنی کا رواں سال کے اپریشنل منافع میں کمی کا اندازہ","Business & Economics","0.471188","False","False","Not relevant"
"P25_19","company ne naye shares launch kar diye","7","roman","§4_bare_event","7w","Business & Economics","LONG","FULL_CONTENT","3","79462","توشیبا نے لیپ ٹاپ کا کاروبار بند کر دیا وجہ کیا ہے","Science & Technology","0.463448","False","False","Not relevant"
"P25_19","company ne naye shares launch kar diye","7","roman","§4_bare_event","7w","Business & Economics","LONG","FULL_CONTENT","4","77520","ایل این جی کی درمد کیلئے ازسر نو بولی طلب","Business & Economics","0.449397","False","False","Not relevant"
"P25_19","company ne naye shares launch kar diye","7","roman","§4_bare_event","7w","Business & Economics","LONG","FULL_CONTENT","5","13993","ہولی وڈ اسٹارز کے ہاتھوں چینی ریزورٹ کا افتتاح","Entertainment","0.444675","False","False","Not relevant"
"P25_20","ملکی برآمدات میں نمایاں اضافہ ریکارڈ کیا گیا","8","urdu","§4_bare_event","8w","Business & Economics","LONG","HEADLINE","1","109881","طورخم بارڈر کھولنے سے ملکی کے ساتھ علاقائی تجارت بھی بڑھے گی","Business & Economics","0.741194","False","False","Partially relevant"
"P25_20","ملکی برآمدات میں نمایاں اضافہ ریکارڈ کیا گیا","8","urdu","§4_bare_event","8w","Business & Economics","LONG","HEADLINE","2","62202","پاکستان اور افغانستان کے درمیان پھلوں کی تجارت میں اضافہ","Business & Economics","0.691778","False","False","Partially relevant"
"P25_20","ملکی برآمدات میں نمایاں اضافہ ریکارڈ کیا گیا","8","urdu","§4_bare_event","8w","Business & Economics","LONG","HEADLINE","3","64844","اشیائے خوردونوش کے بعد پھلوں کی قیمت میں بھی اضافہ","Business & Economics","0.685945","False","False","Relevant"
"P25_20","ملکی برآمدات میں نمایاں اضافہ ریکارڈ کیا گیا","8","urdu","§4_bare_event","8w","Business & Economics","LONG","HEADLINE","4","205","پاکستان میں رواں مالی سال کے ماہ میں ترسیلات زر میں اضافہ","Business & Economics","0.674309","False","False","Not relevant"
"P25_20","ملکی برآمدات میں نمایاں اضافہ ریکارڈ کیا گیا","8","urdu","§4_bare_event","8w","Business & Economics","LONG","HEADLINE","5","78956","پٹرولیم مصنوعات اور سی این جی کی قیمتوں میں ایک بار پھر اضافہ","Business & Economics","0.673985","False","False","Not relevant"
"P25_20","ملکی برآمدات میں نمایاں اضافہ ریکارڈ کیا گیا","8","urdu","§4_bare_event","8w","Business & Economics","LONG","FULL_CONTENT","1","71669","پاکستان اور انڈونیشیا کی دو طرفہ تجارت میں 229 فیصد اضافہ","Business & Economics","0.669824","False","False","Partially relevant"
"P25_20","ملکی برآمدات میں نمایاں اضافہ ریکارڈ کیا گیا","8","urdu","§4_bare_event","8w","Business & Economics","LONG","FULL_CONTENT","2","1117","پاک افغان ٹرانزٹ ٹریڈ میں 44 فیصد اضافہ","Business & Economics","0.646562","False","False","Partially relevant"
"P25_20","ملکی برآمدات میں نمایاں اضافہ ریکارڈ کیا گیا","8","urdu","§4_bare_event","8w","Business & Economics","LONG","FULL_CONTENT","3","63341","ایکسپورٹ میں اضافہ ایک بڑی کامیابی ہے مشیر تجارت عبدالرزاق داد","Business & Economics","0.645146","False","False","Not relevant"
"P25_20","ملکی برآمدات میں نمایاں اضافہ ریکارڈ کیا گیا","8","urdu","§4_bare_event","8w","Business & Economics","LONG","FULL_CONTENT","4","74775","پاکستان ریلویز کےذریعے تجارتی مال کی ترسیل میں اضافہ","Business & Economics","0.634547","False","False","Not relevant"
"P25_20","ملکی برآمدات میں نمایاں اضافہ ریکارڈ کیا گیا","8","urdu","§4_bare_event","8w","Business & Economics","LONG","FULL_CONTENT","5","39517","پاکستان ترسیلات زر کی عالمی ریٹنگ میں پانچویں نمبر پر اگیا","Business & Economics","0.622094","False","False","Not relevant"
"P25_21","قومی ہاکی ٹیم نے فائنل میچ آج کھیلا","8","urdu","§4_bare_event","8w","Sports","LONG","HEADLINE","1","54103","ہاکی ورلڈ کپ سیمی فائنل کھیلے جارہے ہیں","Sports","0.804973","False","False","Relevant"
"P25_21","قومی ہاکی ٹیم نے فائنل میچ آج کھیلا","8","urdu","§4_bare_event","8w","Sports","LONG","HEADLINE","2","97004","فائنل بڑا میچ ہے دباو دونوں ٹیموں پر ہوگامصباح","Sports","0.772175","False","False","Not relevant"
"P25_21","قومی ہاکی ٹیم نے فائنل میچ آج کھیلا","8","urdu","§4_bare_event","8w","Sports","LONG","HEADLINE","3","43313","ایشین ہاکی چیمپئنز ٹرافی کا فائنل کھیلا جائے گا","Sports","0.765116","False","False","Relevant"
"P25_21","قومی ہاکی ٹیم نے فائنل میچ آج کھیلا","8","urdu","§4_bare_event","8w","Sports","LONG","HEADLINE","4","95705","چیمپئنز لیگ کرکٹ فائنل کل سڈنی سکسرز اور ہائی ویلڈ کے درمیان ہوگا","Sports","0.762259","False","False","Not relevant"
"P25_21","قومی ہاکی ٹیم نے فائنل میچ آج کھیلا","8","urdu","§4_bare_event","8w","Sports","LONG","HEADLINE","5","36580","ہاکی ورلڈ لیگ کی سیمی فائنل لائن اپ مکمل","Sports","0.760982","False","False","Not relevant"
"P25_21","قومی ہاکی ٹیم نے فائنل میچ آج کھیلا","8","urdu","§4_bare_event","8w","Sports","LONG","FULL_CONTENT","1","93560","ایشین چمپئنز ٹرافی ہاکی کا فائنل جا ریمیچ ایک ایک گول کیساتھ برابر","Sports","0.808323","False","False","Not relevant"
"P25_21","قومی ہاکی ٹیم نے فائنل میچ آج کھیلا","8","urdu","§4_bare_event","8w","Sports","LONG","FULL_CONTENT","2","36580","ہاکی ورلڈ لیگ کی سیمی فائنل لائن اپ مکمل","Sports","0.77239","False","False","Not relevant"
"P25_21","قومی ہاکی ٹیم نے فائنل میچ آج کھیلا","8","urdu","§4_bare_event","8w","Sports","LONG","FULL_CONTENT","3","55694","ہاکی چیمپئنز ٹرافی فائنل میں اج پاکستان اور جرمنی مدمقابل","Sports","0.753192","False","False","Relevant"
"P25_21","قومی ہاکی ٹیم نے فائنل میچ آج کھیلا","8","urdu","§4_bare_event","8w","Sports","LONG","FULL_CONTENT","4","46649","واپڈا اور پی ائی اے کی ٹیمیں 62ویں قومی ہاکی چیمپئن شپ کے فائنل میں پہنچ گئیں سیمی فائنل میچ میں ہاکیاں بھی چلیں","Sports","0.720442","False","False","Not relevant"
"P25_21","قومی ہاکی ٹیم نے فائنل میچ آج کھیلا","8","urdu","§4_bare_event","8w","Sports","LONG","FULL_CONTENT","5","36654","چیمپئنز ٹرافی سیمی فائنل مقابلوں کا کل سے غاز","Sports","0.720306","False","False","Not relevant"
"P25_22","مشہور ہدایتکار کی نئی فلم سنیما میں لگی","8","urdu","§4_bare_event","8w","Entertainment","LONG","HEADLINE","1","20355","اب کا چشمہ سنیما کا کام بھی کرے گا","Science & Technology","0.822462","False","False","Not relevant"
"P25_22","مشہور ہدایتکار کی نئی فلم سنیما میں لگی","8","urdu","§4_bare_event","8w","Entertainment","LONG","HEADLINE","2","104647","نامور اداکار ببرک شاہ نئی فلم مولا وے بنا رہے ہیں","Entertainment","0.805518","False","False","Relevant"
"P25_22","مشہور ہدایتکار کی نئی فلم سنیما میں لگی","8","urdu","§4_bare_event","8w","Entertainment","LONG","HEADLINE","3","100584","سنجے دت نے نئی فلم کے لیے گینگسٹر کا روپ دھار لیا","Entertainment","0.795669","False","False","Not relevant"
"P25_22","مشہور ہدایتکار کی نئی فلم سنیما میں لگی","8","urdu","§4_bare_event","8w","Entertainment","LONG","HEADLINE","4","69476","اداکار شان اپنی نئی فلم گدھ میں جلوہ گر ہونے جارہے ہیں","Entertainment","0.795498","False","False","Not relevant"
"P25_22","مشہور ہدایتکار کی نئی فلم سنیما میں لگی","8","urdu","§4_bare_event","8w","Entertainment","LONG","HEADLINE","5","105529","انجلینا جولی کی نئی فلم میلفیسنٹ جمعے کو سنیما گھروں کی زینت بنے گی","Entertainment","0.793457","False","False","Relevant"
"P25_22","مشہور ہدایتکار کی نئی فلم سنیما میں لگی","8","urdu","§4_bare_event","8w","Entertainment","LONG","FULL_CONTENT","1","9880","عالیہ اور رنبیر کی نئی فلم براہمسٹرا کی شوٹنگ کا اغاز","Entertainment","0.767534","False","False","Not relevant"
