experiment_id,candidate_id,query_id,query_text,track,source_doc_id,detector_label,retrieval_path,rank,doc_id,bm25_score,n_hits_returned
post_phase12_module2_M2-B,M2-B,R010,پنجاب کے سی این جی اسٹیشن مالکان ایل این جی درآمد کے لیے کیا کر رہے ہیں,KI,75297,URDU,urdu_headline_body_rrf,18,74675,0.014925373134328358,50
post_phase12_module2_M2-B,M2-B,R010,پنجاب کے سی این جی اسٹیشن مالکان ایل این جی درآمد کے لیے کیا کر رہے ہیں,KI,75297,URDU,urdu_headline_body_rrf,19,77821,0.014925373134328358,50
post_phase12_module2_M2-B,M2-B,R010,پنجاب کے سی این جی اسٹیشن مالکان ایل این جی درآمد کے لیے کیا کر رہے ہیں,KI,75297,URDU,urdu_headline_body_rrf,20,65253,0.014705882352941176,50
post_phase12_module2_M2-B,M2-B,R010,پنجاب کے سی این جی اسٹیشن مالکان ایل این جی درآمد کے لیے کیا کر رہے ہیں,KI,75297,URDU,urdu_headline_body_rrf,21,72245,0.014492753623188406,50
post_phase12_module2_M2-B,M2-B,R010,پنجاب کے سی این جی اسٹیشن مالکان ایل این جی درآمد کے لیے کیا کر رہے ہیں,KI,75297,URDU,urdu_headline_body_rrf,22,79059,0.014492753623188406,50
post_phase12_module2_M2-B,M2-B,R010,پنجاب کے سی این جی اسٹیشن مالکان ایل این جی درآمد کے لیے کیا کر رہے ہیں,KI,75297,URDU,urdu_headline_body_rrf,23,73032,0.014285714285714285,50
post_phase12_module2_M2-B,M2-B,R010,پنجاب کے سی این جی اسٹیشن مالکان ایل این جی درآمد کے لیے کیا کر رہے ہیں,KI,75297,URDU,urdu_headline_body_rrf,24,75787,0.014285714285714285,50
post_phase12_module2_M2-B,M2-B,R010,پنجاب کے سی این جی اسٹیشن مالکان ایل این جی درآمد کے لیے کیا کر رہے ہیں,KI,75297,URDU,urdu_headline_body_rrf,25,74674,0.013888888888888888,50
post_phase12_module2_M2-B,M2-B,R010,پنجاب کے سی این جی اسٹیشن مالکان ایل این جی درآمد کے لیے کیا کر رہے ہیں,KI,75297,URDU,urdu_headline_body_rrf,26,77573,0.013888888888888888,50
post_phase12_module2_M2-B,M2-B,R010,پنجاب کے سی این جی اسٹیشن مالکان ایل این جی درآمد کے لیے کیا کر رہے ہیں,KI,75297,URDU,urdu_headline_body_rrf,27,74602,0.0136986301369863,50
post_phase12_module2_M2-B,M2-B,R010,پنجاب کے سی این جی اسٹیشن مالکان ایل این جی درآمد کے لیے کیا کر رہے ہیں,KI,75297,URDU,urdu_headline_body_rrf,28,77795,0.0136986301369863,50
post_phase12_module2_M2-B,M2-B,R010,پنجاب کے سی این جی اسٹیشن مالکان ایل این جی درآمد کے لیے کیا کر رہے ہیں,KI,75297,URDU,urdu_headline_body_rrf,29,77545,0.013513513513513514,50
post_phase12_module2_M2-B,M2-B,R010,پنجاب کے سی این جی اسٹیشن مالکان ایل این جی درآمد کے لیے کیا کر رہے ہیں,KI,75297,URDU,urdu_headline_body_rrf,30,3169,0.013333333333333334,50
post_phase12_module2_M2-B,M2-B,R010,پنجاب کے سی این جی اسٹیشن مالکان ایل این جی درآمد کے لیے کیا کر رہے ہیں,KI,75297,URDU,urdu_headline_body_rrf,31,77209,0.013333333333333334,50
post_phase12_module2_M2-B,M2-B,R010,پنجاب کے سی این جی اسٹیشن مالکان ایل این جی درآمد کے لیے کیا کر رہے ہیں,KI,75297,URDU,urdu_headline_body_rrf,32,72566,0.013157894736842105,50
post_phase12_module2_M2-B,M2-B,R010,پنجاب کے سی این جی اسٹیشن مالکان ایل این جی درآمد کے لیے کیا کر رہے ہیں,KI,75297,URDU,urdu_headline_body_rrf,33,74678,0.013157894736842105,50
post_phase12_module2_M2-B,M2-B,R010,پنجاب کے سی این جی اسٹیشن مالکان ایل این جی درآمد کے لیے کیا کر رہے ہیں,KI,75297,URDU,urdu_headline_body_rrf,34,65121,0.012987012987012988,50
post_phase12_module2_M2-B,M2-B,R010,پنجاب کے سی این جی اسٹیشن مالکان ایل این جی درآمد کے لیے کیا کر رہے ہیں,KI,75297,URDU,urdu_headline_body_rrf,35,78537,0.012987012987012988,50
post_phase12_module2_M2-B,M2-B,R010,پنجاب کے سی این جی اسٹیشن مالکان ایل این جی درآمد کے لیے کیا کر رہے ہیں,KI,75297,URDU,urdu_headline_body_rrf,36,2201,0.01282051282051282,50
post_phase12_module2_M2-B,M2-B,R010,پنجاب کے سی این جی اسٹیشن مالکان ایل این جی درآمد کے لیے کیا کر رہے ہیں,KI,75297,URDU,urdu_headline_body_rrf,37,63391,0.01282051282051282,50
post_phase12_module2_M2-B,M2-B,R010,پنجاب کے سی این جی اسٹیشن مالکان ایل این جی درآمد کے لیے کیا کر رہے ہیں,KI,75297,URDU,urdu_headline_body_rrf,38,62748,0.012658227848101266,50
post_phase12_module2_M2-B,M2-B,R010,پنجاب کے سی این جی اسٹیشن مالکان ایل این جی درآمد کے لیے کیا کر رہے ہیں,KI,75297,URDU,urdu_headline_body_rrf,39,2230,0.0125,50
post_phase12_module2_M2-B,M2-B,R010,پنجاب کے سی این جی اسٹیشن مالکان ایل این جی درآمد کے لیے کیا کر رہے ہیں,KI,75297,URDU,urdu_headline_body_rrf,40,61755,0.0125,50
post_phase12_module2_M2-B,M2-B,R010,پنجاب کے سی این جی اسٹیشن مالکان ایل این جی درآمد کے لیے کیا کر رہے ہیں,KI,75297,URDU,urdu_headline_body_rrf,41,61669,0.012345679012345678,50
post_phase12_module2_M2-B,M2-B,R010,پنجاب کے سی این جی اسٹیشن مالکان ایل این جی درآمد کے لیے کیا کر رہے ہیں,KI,75297,URDU,urdu_headline_body_rrf,42,75562,0.012345679012345678,50
post_phase12_module2_M2-B,M2-B,R010,پنجاب کے سی این جی اسٹیشن مالکان ایل این جی درآمد کے لیے کیا کر رہے ہیں,KI,75297,URDU,urdu_headline_body_rrf,43,74670,0.012195121951219513,50
post_phase12_module2_M2-B,M2-B,R010,پنجاب کے سی این جی اسٹیشن مالکان ایل این جی درآمد کے لیے کیا کر رہے ہیں,KI,75297,URDU,urdu_headline_body_rrf,44,76913,0.012048192771084338,50
post_phase12_module2_M2-B,M2-B,R010,پنجاب کے سی این جی اسٹیشن مالکان ایل این جی درآمد کے لیے کیا کر رہے ہیں,KI,75297,URDU,urdu_headline_body_rrf,45,79241,0.012048192771084338,50
post_phase12_module2_M2-B,M2-B,R010,پنجاب کے سی این جی اسٹیشن مالکان ایل این جی درآمد کے لیے کیا کر رہے ہیں,KI,75297,URDU,urdu_headline_body_rrf,46,77208,0.011904761904761904,50
post_phase12_module2_M2-B,M2-B,R010,پنجاب کے سی این جی اسٹیشن مالکان ایل این جی درآمد کے لیے کیا کر رہے ہیں,KI,75297,URDU,urdu_headline_body_rrf,47,77507,0.011764705882352941,50
post_phase12_module2_M2-B,M2-B,R010,پنجاب کے سی این جی اسٹیشن مالکان ایل این جی درآمد کے لیے کیا کر رہے ہیں,KI,75297,URDU,urdu_headline_body_rrf,48,77881,0.011764705882352941,50
post_phase12_module2_M2-B,M2-B,R010,پنجاب کے سی این جی اسٹیشن مالکان ایل این جی درآمد کے لیے کیا کر رہے ہیں,KI,75297,URDU,urdu_headline_body_rrf,49,65101,0.011627906976744186,50
post_phase12_module2_M2-B,M2-B,R010,پنجاب کے سی این جی اسٹیشن مالکان ایل این جی درآمد کے لیے کیا کر رہے ہیں,KI,75297,URDU,urdu_headline_body_rrf,50,75899,0.011627906976744186,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,1,10895,0.03252247488101534,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,2,102065,0.03200204813108039,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,3,12797,0.030679156908665108,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,4,105198,0.029418126757516764,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,5,7779,0.029236022193768675,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,6,7233,0.02919863597612958,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,7,104962,0.028782894736842105,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,8,9545,0.026830135039090264,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,9,100884,0.026754075124025514,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,10,102068,0.026625704045058884,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,11,7831,0.0260840108401084,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,12,99511,0.025708635464733027,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,13,12769,0.02565359477124183,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,14,7750,0.02535559678416821,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,15,99963,0.025188536953242836,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,16,106780,0.025062266500622665,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,17,98774,0.024961240310077522,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,18,100344,0.02456928838951311,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,19,99351,0.024386724386724387,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,20,66998,0.024269005847953218,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,21,9890,0.023676099747828524,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,22,69617,0.02348901098901099,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,23,10099,0.022893772893772896,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,24,108232,0.02218203737191079,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,25,8800,0.02207792207792208,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,26,11649,0.020835594139989148,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,27,108824,0.020456905503634475,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,28,68599,0.02004387714399681,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,29,7744,0.015625,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,30,99560,0.015384615384615385,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,31,98798,0.014084507042253521,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,32,105690,0.0136986301369863,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,33,12772,0.013513513513513514,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,34,10287,0.012987012987012988,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,35,99696,0.01282051282051282,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,36,105543,0.01282051282051282,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,37,7700,0.012658227848101266,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,38,7775,0.0125,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,39,7726,0.012345679012345678,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,40,108871,0.012345679012345678,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,41,100378,0.011764705882352941,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,42,98782,0.011494252873563218,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,43,102824,0.011494252873563218,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,44,8306,0.011363636363636364,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,45,106933,0.011235955056179775,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,46,106303,0.010869565217391304,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,47,7641,0.010752688172043012,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,48,67272,0.010638297872340425,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,49,106267,0.010638297872340425,50
post_phase12_module2_M2-B,M2-B,R011,رجنی کانت والی فلم نے ریلیز سے پہلے کتna کاروبار کیا,KI,11649,MIXED,urdu_headline_body_rrf,50,49564,0.010526315789473684,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,1,40307,0.03278688524590164,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,2,18109,0.028474711270410194,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,3,85673,0.028309409888357256,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,4,49117,0.027651515151515153,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,5,103943,0.027149321266968326,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,6,78199,0.025816993464052286,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,7,4773,0.024393785392768985,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,8,57390,0.016129032258064516,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,9,8925,0.015873015873015872,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,10,93697,0.015873015873015872,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,11,6629,0.015625,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,12,70263,0.015625,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,13,82726,0.015384615384615385,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,14,8927,0.014925373134328358,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,15,98507,0.014925373134328358,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,16,82719,0.014705882352941176,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,17,67617,0.014492753623188406,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,18,90952,0.014492753623188406,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,19,90449,0.014285714285714285,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,20,99001,0.014285714285714285,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,21,68998,0.014084507042253521,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,22,77920,0.013888888888888888,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,23,92168,0.013888888888888888,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,24,82737,0.0136986301369863,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,25,92180,0.0136986301369863,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,26,39198,0.013513513513513514,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,27,48912,0.013513513513513514,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,28,29644,0.013333333333333334,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,29,104925,0.013333333333333334,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,30,44835,0.013157894736842105,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,31,40317,0.012987012987012988,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,32,58810,0.012987012987012988,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,33,8957,0.01282051282051282,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,34,39631,0.01282051282051282,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,35,92185,0.012658227848101266,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,36,97647,0.012658227848101266,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,37,16875,0.0125,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,38,23169,0.012345679012345678,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,39,17552,0.012195121951219513,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,40,73393,0.012195121951219513,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,41,2050,0.012048192771084338,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,42,104471,0.012048192771084338,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,43,13614,0.011904761904761904,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,44,85716,0.011904761904761904,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,45,13574,0.011764705882352941,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,46,17177,0.011627906976744186,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,47,99191,0.011627906976744186,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,48,15087,0.011494252873563218,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,49,58701,0.011494252873563218,50
post_phase12_module2_M2-B,M2-B,R012,عید پر مٹھائی کی جگہ لوگ ab کya تحفہ dena pasand karte hain,KI,40307,MIXED,urdu_headline_body_rrf,50,17798,0.011363636363636364,50
post_phase12_module2_M2-B,M2-B,R013,ہاکی ورلڈ کپ کا فائنل کن دو ٹیموں کے درمیان ہے,KI,54100,URDU,urdu_headline_body_rrf,1,54103,0.031024531024531024,50
post_phase12_module2_M2-B,M2-B,R013,ہاکی ورلڈ کپ کا فائنل کن دو ٹیموں کے درمیان ہے,KI,54100,URDU,urdu_headline_body_rrf,2,54101,0.028949545078577336,50
