experiment_id,query_id,query_text,detector_label,retrieval_path,rank,doc_id,bm25_score,n_hits_returned
phase10b_frozen_dump,H012,flood ka nuksan,ROMAN,roman_bm25_method_D,41,84183,9.17336654663086,50
phase10b_frozen_dump,H012,flood ka nuksan,ROMAN,roman_bm25_method_D,42,75377,9.162715911865234,50
phase10b_frozen_dump,H012,flood ka nuksan,ROMAN,roman_bm25_method_D,43,76700,9.161688804626465,50
phase10b_frozen_dump,H012,flood ka nuksan,ROMAN,roman_bm25_method_D,44,48893,8.998202323913574,50
phase10b_frozen_dump,H012,flood ka nuksan,ROMAN,roman_bm25_method_D,45,79330,8.966282844543457,50
phase10b_frozen_dump,H012,flood ka nuksan,ROMAN,roman_bm25_method_D,46,18818,8.839841842651367,50
phase10b_frozen_dump,H012,flood ka nuksan,ROMAN,roman_bm25_method_D,47,24555,8.674692153930664,50
phase10b_frozen_dump,H012,flood ka nuksan,ROMAN,roman_bm25_method_D,48,16716,8.670344352722168,50
phase10b_frozen_dump,H012,flood ka nuksan,ROMAN,roman_bm25_method_D,49,75426,8.595796585083008,50
phase10b_frozen_dump,H012,flood ka nuksan,ROMAN,roman_bm25_method_D,50,103030,8.58459758758545,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,1,93009,10.635169982910156,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,2,83518,10.26142692565918,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,3,87310,10.25084400177002,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,4,86314,10.197151184082031,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,5,42746,10.154787063598633,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,6,107296,10.082489967346191,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,7,46817,9.945796966552734,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,8,86897,9.888067245483398,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,9,92818,9.866836547851562,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,10,93258,9.787242889404297,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,11,45708,9.697944641113281,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,12,11114,9.691319465637207,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,13,82489,9.690906524658203,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,14,86951,9.645844459533691,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,15,94374,9.644331932067871,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,16,53615,9.634123802185059,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,17,46248,9.632468223571777,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,18,93688,9.591792106628418,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,19,94834,9.532513618469238,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,20,26255,9.523621559143066,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,21,55547,9.500126838684082,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,22,57847,9.491559982299805,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,23,83028,9.482379913330078,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,24,46181,9.424589157104492,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,25,57831,9.390514373779297,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,26,42614,9.371039390563965,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,27,91603,9.350787162780762,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,28,38319,9.345559120178223,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,29,82584,9.326375961303711,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,30,86166,9.306534767150879,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,31,83409,9.29561996459961,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,32,82165,9.29559326171875,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,33,86948,9.294407844543457,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,34,26381,9.29300308227539,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,35,82119,9.284636497497559,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,36,34324,9.233307838439941,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,37,89183,9.207289695739746,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,38,81409,9.198163986206055,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,39,94832,9.158114433288574,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,40,42793,9.0867919921875,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,41,47383,9.072332382202148,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,42,88167,9.062577247619629,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,43,87834,8.990410804748535,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,44,92911,8.979466438293457,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,45,54226,8.930708885192871,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,46,54813,8.918359756469727,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,47,86869,8.904537200927734,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,48,41935,8.893491744995117,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,49,90969,8.85551643371582,50
phase10b_frozen_dump,H013,team haar ka tajzia,ROMAN,roman_bm25_method_D,50,94325,8.844675064086914,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,1,111755,17.447351455688477,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,2,101547,15.864853858947754,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,3,19141,14.563143730163574,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,4,49646,13.298896789550781,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,5,49654,13.280921936035156,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,6,48761,12.928466796875,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,7,101625,12.678565979003906,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,8,59767,12.243354797363281,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,9,97543,11.986862182617188,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,10,59687,11.788626670837402,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,11,40745,11.697524070739746,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,12,16502,11.558222770690918,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,13,102235,11.248223304748535,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,14,59901,11.158666610717773,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,15,49793,10.92660903930664,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,16,101311,10.804563522338867,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,17,102241,10.777907371520996,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,18,101344,10.557012557983398,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,19,48793,10.522693634033203,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,20,48788,10.503246307373047,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,21,48745,10.406257629394531,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,22,48838,10.381043434143066,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,23,104933,10.37949275970459,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,24,105207,10.202500343322754,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,25,49067,10.162161827087402,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,26,49418,10.090603828430176,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,27,49059,10.06920337677002,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,28,139,10.02527141571045,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,29,59662,10.012517929077148,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,30,104910,9.842389106750488,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,31,85812,9.833701133728027,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,32,105208,9.776327133178711,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,33,79075,9.572368621826172,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,34,110953,9.532036781311035,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,35,72790,9.519429206848145,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,36,76732,9.503677368164062,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,37,77260,9.501348495483398,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,38,71612,9.475580215454102,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,39,63749,9.42482852935791,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,40,353,9.415140151977539,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,41,1929,9.40218448638916,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,42,70488,9.398714065551758,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,43,65328,9.396488189697266,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,44,63066,9.396270751953125,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,45,63696,9.394098281860352,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,46,111044,9.358287811279297,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,47,75602,9.354259490966797,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,48,109602,9.339882850646973,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,49,70581,9.336780548095703,50
phase10b_frozen_dump,H014,mehngai ke asar,ROMAN,roman_bm25_method_D,50,109772,9.33369255065918,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,1,17423,8.655927658081055,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,2,17432,8.386236190795898,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,3,16695,8.376826286315918,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,4,17590,8.27011489868164,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,5,17429,8.1951904296875,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,6,17710,8.173314094543457,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,7,16976,8.162481307983398,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,8,17479,8.107912063598633,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,9,17076,8.103883743286133,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,10,17394,8.080524444580078,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,11,16939,8.035501480102539,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,12,17691,8.027295112609863,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,13,17514,8.020635604858398,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,14,17544,7.985522747039795,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,15,16713,7.976450443267822,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,16,16981,7.952105522155762,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,17,16970,7.90540885925293,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,18,16972,7.894326210021973,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,19,17616,7.881974220275879,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,20,17560,7.86070442199707,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,21,17718,7.836737632751465,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,22,17377,7.836482048034668,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,23,14995,7.79427433013916,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,24,17170,7.7909088134765625,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,25,17620,7.78887939453125,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,26,17337,7.776440620422363,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,27,17183,7.768540859222412,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,28,17025,7.765016078948975,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,29,16958,7.746488571166992,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,30,17053,7.743968486785889,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,31,16892,7.717475414276123,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,32,16951,7.695788383483887,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,33,16944,7.68631649017334,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,34,17536,7.682572841644287,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,35,17319,7.655483245849609,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,36,16921,7.645994663238525,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,37,16946,7.645135879516602,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,38,17184,7.622382164001465,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,39,16877,7.606602668762207,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,40,16971,7.599856376647949,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,41,17315,7.579751014709473,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,42,15078,7.5723042488098145,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,43,16881,7.568646430969238,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,44,17010,7.566485404968262,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,45,17259,7.561396598815918,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,46,17469,7.534152984619141,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,47,16886,7.5169572830200195,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,48,17890,7.471502780914307,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,49,16931,7.4600958824157715,50
phase10b_frozen_dump,H015,film fail ki kahani,ROMAN,roman_bm25_method_D,50,16848,7.4544267654418945,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,1,95987,0.02589336410164833,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,2,91329,0.025858893990516663,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,3,17823,0.02583327330648899,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,4,72277,0.02581978589296341,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,5,97370,0.02578415721654892,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,6,19474,0.025782154873013496,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,7,97324,0.025777045637369156,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,8,96889,0.025775393471121788,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,9,85754,0.025769831612706184,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,10,80471,0.025767944753170013,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,11,85528,0.025761833414435387,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,12,74637,0.02576032467186451,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,13,85563,0.0257502943277359,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,14,73176,0.02574601210653782,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,15,87014,0.025743845850229263,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,16,73453,0.02573675848543644,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,17,71998,0.02572672814130783,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,18,20688,0.02572101540863514,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,19,72560,0.025712812319397926,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,20,87599,0.025703581050038338,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,21,87879,0.02568581886589527,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,22,1633,0.02567691169679165,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,23,41397,0.025674287229776382,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,24,73025,0.025661954656243324,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,25,60350,0.025661330670118332,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,26,73412,0.025646356865763664,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,27,2119,0.025641458109021187,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,28,3297,0.025637323036789894,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,29,72544,0.025636551901698112,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,30,110956,0.025632740929722786,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,31,20591,0.025630610063672066,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,32,33551,0.02562285028398037,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,33,109564,0.025621645152568817,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,34,73523,0.025619618594646454,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,35,37596,0.02561839297413826,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,36,60958,0.02561839297413826,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,37,85541,0.025616906583309174,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,38,110299,0.025616850703954697,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,39,111821,0.025614475831389427,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,40,33751,0.025604553520679474,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,41,26020,0.02559729292988777,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,42,6676,0.025596221908926964,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,43,65781,0.02559524029493332,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,44,33128,0.025592351332306862,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,45,33037,0.025591589510440826,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,46,72289,0.025589972734451294,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,47,85576,0.025586411356925964,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,48,73119,0.02558003179728985,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,49,24159,0.025579728186130524,50
phase10b_frozen_dump,H016,rupay girawut ke nataij,ROMAN,roman_bm25_method_D,50,64717,0.025579385459423065,50
phase10b_frozen_dump,H017,آج لاہور کا درجہ حرارت کیا ہے,URDU,urdu_bm25,1,58863,22.394426345825195,50
phase10b_frozen_dump,H017,آج لاہور کا درجہ حرارت کیا ہے,URDU,urdu_bm25,2,79724,21.674701690673828,50
phase10b_frozen_dump,H017,آج لاہور کا درجہ حرارت کیا ہے,URDU,urdu_bm25,3,79600,21.230073928833008,50
phase10b_frozen_dump,H017,آج لاہور کا درجہ حرارت کیا ہے,URDU,urdu_bm25,4,17474,20.587562561035156,50
phase10b_frozen_dump,H017,آج لاہور کا درجہ حرارت کیا ہے,URDU,urdu_bm25,5,23542,20.424888610839844,50
phase10b_frozen_dump,H017,آج لاہور کا درجہ حرارت کیا ہے,URDU,urdu_bm25,6,24092,20.011211395263672,50
phase10b_frozen_dump,H017,آج لاہور کا درجہ حرارت کیا ہے,URDU,urdu_bm25,7,79620,19.74264907836914,50
phase10b_frozen_dump,H017,آج لاہور کا درجہ حرارت کیا ہے,URDU,urdu_bm25,8,24165,19.51628875732422,50
phase10b_frozen_dump,H017,آج لاہور کا درجہ حرارت کیا ہے,URDU,urdu_bm25,9,21970,19.409584045410156,50
phase10b_frozen_dump,H017,آج لاہور کا درجہ حرارت کیا ہے,URDU,urdu_bm25,10,14896,19.164806365966797,50
phase10b_frozen_dump,H017,آج لاہور کا درجہ حرارت کیا ہے,URDU,urdu_bm25,11,23127,19.010072708129883,50
phase10b_frozen_dump,H017,آج لاہور کا درجہ حرارت کیا ہے,URDU,urdu_bm25,12,7906,18.990585327148438,50
phase10b_frozen_dump,H017,آج لاہور کا درجہ حرارت کیا ہے,URDU,urdu_bm25,13,59993,18.76419448852539,50
phase10b_frozen_dump,H017,آج لاہور کا درجہ حرارت کیا ہے,URDU,urdu_bm25,14,7994,18.358089447021484,50
phase10b_frozen_dump,H017,آج لاہور کا درجہ حرارت کیا ہے,URDU,urdu_bm25,15,79551,18.332805633544922,50
phase10b_frozen_dump,H017,آج لاہور کا درجہ حرارت کیا ہے,URDU,urdu_bm25,16,24630,18.132976531982422,50
phase10b_frozen_dump,H017,آج لاہور کا درجہ حرارت کیا ہے,URDU,urdu_bm25,17,17387,17.88800048828125,50
phase10b_frozen_dump,H017,آج لاہور کا درجہ حرارت کیا ہے,URDU,urdu_bm25,18,23230,17.805171966552734,50
phase10b_frozen_dump,H017,آج لاہور کا درجہ حرارت کیا ہے,URDU,urdu_bm25,19,59350,17.641677856445312,50
phase10b_frozen_dump,H017,آج لاہور کا درجہ حرارت کیا ہے,URDU,urdu_bm25,20,19804,17.581539154052734,50
phase10b_frozen_dump,H017,آج لاہور کا درجہ حرارت کیا ہے,URDU,urdu_bm25,21,71792,17.571704864501953,50
phase10b_frozen_dump,H017,آج لاہور کا درجہ حرارت کیا ہے,URDU,urdu_bm25,22,24380,17.50333595275879,50
phase10b_frozen_dump,H017,آج لاہور کا درجہ حرارت کیا ہے,URDU,urdu_bm25,23,59942,17.44702911376953,50
phase10b_frozen_dump,H017,آج لاہور کا درجہ حرارت کیا ہے,URDU,urdu_bm25,24,59628,17.42919921875,50
phase10b_frozen_dump,H017,آج لاہور کا درجہ حرارت کیا ہے,URDU,urdu_bm25,25,23384,17.401809692382812,50
phase10b_frozen_dump,H017,آج لاہور کا درجہ حرارت کیا ہے,URDU,urdu_bm25,26,28171,17.36026954650879,50
phase10b_frozen_dump,H017,آج لاہور کا درجہ حرارت کیا ہے,URDU,urdu_bm25,27,59446,17.29994010925293,50
phase10b_frozen_dump,H017,آج لاہور کا درجہ حرارت کیا ہے,URDU,urdu_bm25,28,59926,17.227712631225586,50
phase10b_frozen_dump,H017,آج لاہور کا درجہ حرارت کیا ہے,URDU,urdu_bm25,29,24322,17.197813034057617,50
