query_id,split,query_text,language_type,query_category,source,creation_method,source_doc_id,article_category,word_count,char_len,protocol_label,protocol_route,wordcount_route,headline_p5,headline_ndcg5,headline_hit5,headline_rank,full_p5,full_ndcg5,full_hit5,full_rank,oracle_route,oracle_margin,oracle_primary_metric
QTRN_041,train,نئی دہلی21 مئی 2018 بالی ووڈ کی نامور اداکارہ سشمیتا سین نے انکشاف کیا,urdu,detailed,corpus_derived,lead,67662,Entertainment,14,70,LONG,FULL,FULL,0.0,0.0,0,999,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_104,train,کراچی 08 جون 2020 پاکستان اسٹاک ایکسچینج میں کاروباری ہفتے کے پہلے روز انڈیکس,urdu,detailed,corpus_derived,lead,63492,Business & Economics,14,77,LONG,FULL,FULL,0.0,0.0,0,999,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_227,train,amrikh mein salanh miga kon fistiol akhttam pzir,roman_urdu,short,corpus_derived,title_roman,49941,Entertainment,8,48,SHORT,HEADLINE,FULL,0.0,0.0,0,999,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_098,train,پاکستان کی تاریخ کے سب سے بڑے مال کے اثرات کیا ہیں,urdu,contextual,corpus_derived,effects,109359,Business & Economics,12,50,LONG,FULL,FULL,0.0,0.0,0,999,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_192,train,ایک اور فتح بولٹ نے عالمی ریکارڈ برابر کر دیا کیوں ہوا,urdu,contextual,corpus_derived,why,36422,Sports,12,54,LONG,FULL,FULL,0.2,1.0,1,1,0.2,0.3869,1,5,HEADLINE,0.6131,ndcg@5_known_item
QTRN_069,train,پٹرول کی اصل قیمت 40روپے 1پیسہ ڈیزل کی 39روپے ہےخورشید کیسے ہوا,urdu,contextual,corpus_derived,how,74398,Business & Economics,12,63,LONG,FULL,FULL,0.2,1.0,1,1,0.0,0.0,0,999,HEADLINE,1.0,ndcg@5_known_item
QTRN_076,train,sjad ali ne mnaia salgrh ka laiio jshn,roman_urdu,short,corpus_derived,title_roman,10666,Entertainment,8,38,SHORT,HEADLINE,FULL,0.0,0.0,0,999,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_145,train,ہالی وڈ کی ہارر ڈرامہ فلم برائٹ برن,urdu,short,corpus_derived,title_short,66813,Entertainment,8,35,SHORT,HEADLINE,FULL,0.0,0.0,0,999,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_078,train,بیجنگ حکومت کا پاکستان کو دو ارب ڈالر قرض دینے کیسے ہوا,urdu,contextual,corpus_derived,how,38942,Business & Economics,12,55,LONG,FULL,FULL,0.2,1.0,1,1,0.2,1.0,1,1,MIXED,0.0,ndcg@5_known_item
QTRN_252,train,بولی وڈ ڈیزائنر کلیکشن Pakistan news update,mixed,ambiguous,corpus_derived,mixed_short,18615,Entertainment,7,43,SHORT,HEADLINE,FULL,0.0,0.0,0,999,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_035,train,ہالی وڈ کی نئی سنسنی خیز فلم جنکا کے اثرات کیا ہیں,urdu,contextual,corpus_derived,effects,105922,Entertainment,12,50,LONG,FULL,FULL,0.0,0.0,0,9,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_020,train,fridi ke khlaf koii karroaii nahi horhi shhriar,roman_urdu,short,corpus_derived,title_roman,32473,Sports,8,47,SHORT,HEADLINE,FULL,0.0,0.0,0,999,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_055,train,نیمار کا شکار کیا گیا برازیلی کوچ,urdu,short,corpus_derived,title_short,35538,Sports,7,33,SHORT,HEADLINE,FULL,0.2,1.0,1,1,0.0,0.0,0,999,HEADLINE,1.0,ndcg@5_known_item
QTRN_180,train,شاہ رخ انوشکا کی Pakistan news update,mixed,ambiguous,corpus_derived,mixed_short,100416,Entertainment,7,37,SHORT,HEADLINE,FULL,0.0,0.0,0,999,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_206,train,ڈبلیو ڈبلیو ای ریسلر جان سینا بھی کرکٹ کے اثرات کیا ہیں,urdu,contextual,corpus_derived,effects,44404,Sports,12,55,LONG,FULL,FULL,0.2,0.3869,1,5,0.0,0.0,0,999,HEADLINE,0.3869,ndcg@5_known_item
QTRN_245,train,haki pakistan ko niozi lind se loss,roman_urdu,short,corpus_derived,title_roman,86398,Sports,7,35,SHORT,HEADLINE,FULL,0.0,0.0,0,999,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_121,train,pnjab bhr mein kal se ioniorsl nmbr jari krne ka fislh,roman_urdu,short,corpus_derived,title_roman,38421,Business & Economics,11,54,SHORT,HEADLINE,FULL,0.0,0.0,0,999,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_057,train,ووٹ دیں سست نہ بنیں گلوکار بلال خان کیوں ہوا,urdu,contextual,corpus_derived,why,8677,Entertainment,10,44,LONG,FULL,FULL,0.2,1.0,1,1,0.2,0.5,1,3,HEADLINE,0.5,ndcg@5_known_item
QTRN_042,train,شعیب اختر نے ایف ئی اے کی طلبی کے نوٹس کیسے ہوا,urdu,contextual,corpus_derived,how,52110,Sports,12,47,LONG,FULL,FULL,0.2,1.0,1,1,0.2,1.0,1,1,MIXED,0.0,ndcg@5_known_item
QTRN_095,train,بڑی اسکرین سے طویل عرصے سے غائب رہنے والی پاکستانی معروف اداکار بابر علی,urdu,detailed,corpus_derived,lead,12010,Entertainment,14,72,LONG,FULL,FULL,0.0,0.0,0,999,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_144,train,کوہاٹ سے تیل اور Pakistan news update,mixed,ambiguous,corpus_derived,mixed_short,64338,Business & Economics,7,37,SHORT,HEADLINE,FULL,0.0,0.0,0,8,0.2,1.0,1,1,FULL,1.0,ndcg@5_known_item
QTRN_114,train,600 روپے کی گھڑی 35 لاکھ میں فروخت کیسے ہوا,urdu,contextual,corpus_derived,how,15310,Entertainment,10,43,LONG,FULL,FULL,0.2,1.0,1,1,0.0,0.0,0,13,HEADLINE,1.0,ndcg@5_known_item
QTRN_082,train,سری لنکا کا پاکستان کو 189رنز کا ہدف,urdu,short,corpus_derived,title_short,97048,Sports,8,36,SHORT,HEADLINE,FULL,0.2,1.0,1,1,0.0,0.0,0,12,HEADLINE,1.0,ndcg@5_known_item
QTRN_251,train,ائی سی سی نے نئی ون ڈے رینکنگ کے اثرات کیا ہیں,urdu,contextual,corpus_derived,effects,42993,Sports,12,46,LONG,FULL,FULL,0.0,0.0,0,8,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_158,train,لاس اینجلس ویب ڈیسک میرل سٹریپ کی جانب سے ہالی وڈکی خواتین اداکاراوں کیلئے,urdu,detailed,corpus_derived,lead,51175,Entertainment,14,74,LONG,FULL,FULL,0.0,0.0,0,999,0.2,0.5,1,3,FULL,0.5,ndcg@5_known_item
QTRN_154,train,اس سال بجلی کی پیداوار میں ڈیڑھ ہزار,urdu,short,corpus_derived,title_short,74777,Business & Economics,8,36,SHORT,HEADLINE,FULL,0.2,0.5,1,3,0.0,0.0,0,16,HEADLINE,0.5,ndcg@5_known_item
QTRN_112,train,nis mein salanh karniol ki tiarian zor oshor se jari,roman_urdu,short,corpus_derived,title_roman,48359,Entertainment,10,52,SHORT,HEADLINE,FULL,0.0,0.0,0,999,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_188,train,اگر جاوید میانداد نہ ہوتے تو میں نہ کے اثرات کیا ہیں,urdu,contextual,corpus_derived,effects,80565,Sports,12,52,LONG,FULL,FULL,0.2,1.0,1,1,0.0,0.0,0,999,HEADLINE,1.0,ndcg@5_known_item
QTRN_122,train,ڈھاکاایشیا کپ ٹی ٹوئنٹی میں اج پاکستان نے بنگلادیش کے خلاف ٹاس جیت کر,urdu,detailed,corpus_derived,lead,88847,Sports,14,69,LONG,FULL,FULL,0.2,0.3869,1,5,0.0,0.0,0,12,HEADLINE,0.3869,ndcg@5_known_item
QTRN_064,train,سوچی ونٹراولمپکس ایکشن سے بھرپورمقابلے میڈلز ٹیبل پر,urdu,short,corpus_derived,title_short,93006,Sports,8,52,SHORT,HEADLINE,FULL,0.2,1.0,1,1,0.0,0.0,0,999,HEADLINE,1.0,ndcg@5_known_item
QTRN_134,train,سشانت کی خودکشی اور اقربا پروری پر بحث کے اثرات کیا ہیں,urdu,contextual,corpus_derived,effects,97622,Entertainment,12,55,LONG,FULL,FULL,0.0,0.0,0,999,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_023,train,لاہور 92 نیوز پاکستان اور سری لنکا کے مابین کھیلا جانیوالا پہلا ٹی 20,urdu,detailed,corpus_derived,lead,42404,Sports,14,69,LONG,FULL,FULL,0.2,0.6309,1,2,0.2,0.5,1,3,HEADLINE,0.1309,ndcg@5_known_item
QTRN_169,train,ohid mrad ki iad mein,roman_urdu,short,corpus_derived,title_roman,17560,Entertainment,5,21,SHORT,HEADLINE,HEADLINE,0.0,0.0,0,999,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_075,train,میرپور ٹیسٹ پاکستان نے بنگلا دیش کو جیت کیلئے550رنز کا کیوں ہوا,urdu,contextual,corpus_derived,why,90761,Sports,12,63,LONG,FULL,FULL,0.2,1.0,1,1,0.2,1.0,1,1,MIXED,0.0,ndcg@5_known_item
QTRN_110,train,io ae ai mein nmk ke zriae msnoai barish,roman_urdu,short,corpus_derived,title_roman,79845,Science & Technology,9,40,SHORT,HEADLINE,FULL,0.0,0.0,0,999,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_164,train,pak bhart match ke moqa par foji dste tainat krne ka aalan,roman_urdu,short,corpus_derived,title_roman,57962,Sports,12,58,SHORT,HEADLINE,FULL,0.0,0.0,0,999,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_241,train,pak chin aqtsadi form se srmaih kar qrib aie ahsn aqbal,roman_urdu,short,corpus_derived,title_roman,73181,Business & Economics,11,55,SHORT,HEADLINE,FULL,0.0,0.0,0,999,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_127,train,خیبرپختونخوا صوبے کی تاریخ کا سب سے بڑا,urdu,short,corpus_derived,title_short,1416,Business & Economics,8,39,SHORT,HEADLINE,FULL,0.0,0.0,0,12,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_190,train,تیسرا ٹی20پاکستان کو سری لنکا کیخلاف کلین سوئپ,urdu,short,corpus_derived,title_short,25825,Sports,8,46,SHORT,HEADLINE,FULL,0.2,1.0,1,1,0.0,0.0,0,7,HEADLINE,1.0,ndcg@5_known_item
QTRN_097,train,orldkp 2015 niozi lind ka sri lnka ko jeet ke lie 332,roman_urdu,short,corpus_derived,title_roman,55454,Sports,12,53,SHORT,HEADLINE,FULL,0.0,0.0,0,999,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_135,train,روپے کی قدر میں Pakistan news update,mixed,ambiguous,corpus_derived,mixed_short,111436,Business & Economics,7,36,SHORT,HEADLINE,FULL,0.0,0.0,0,999,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_081,train,دنیابھر میں بلیوں کاعالمی Pakistan news update,mixed,ambiguous,corpus_derived,mixed_short,51359,Entertainment,7,46,SHORT,HEADLINE,FULL,0.0,0.0,0,8,0.2,0.5,1,3,FULL,0.5,ndcg@5_known_item
QTRN_218,train,ab oaii faii sirf internet hi nahi chlaie ga sikiorti mein bhi,roman_urdu,short,corpus_derived,title_roman,80162,Science & Technology,12,62,SHORT,HEADLINE,FULL,0.2,0.6309,1,2,0.0,0.0,0,999,HEADLINE,0.6309,ndcg@5_known_item
QTRN_231,train,اتوارکی صبح سے یکم جون تک قذافی اسٹیڈیم کا ایریا کیسے ہوا,urdu,contextual,corpus_derived,how,58919,Sports,12,57,LONG,FULL,FULL,0.0,0.0,0,6,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_101,train,riil astit par ankm tiks trmimi bl qomi asmbli mein mnzor,roman_urdu,short,corpus_derived,title_roman,72764,Business & Economics,11,57,SHORT,HEADLINE,FULL,0.0,0.0,0,999,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_223,train,biti ke flmon mein kam ki news se schn pareshan,roman_urdu,short,corpus_derived,title_roman,15030,Entertainment,10,47,SHORT,HEADLINE,FULL,0.0,0.0,0,999,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_048,train,سعودی عرب انٹرنیٹ رفتار میں دسویں اور جی رفتار میں کیوں ہوا,urdu,contextual,corpus_derived,why,19751,Science & Technology,12,59,LONG,FULL,FULL,0.2,1.0,1,1,0.2,1.0,1,1,MIXED,0.0,ndcg@5_known_item
QTRN_103,train,kiya rnbir ne slman ki jgh le li,roman_urdu,short,corpus_derived,title_roman,14730,Entertainment,8,32,SHORT,HEADLINE,FULL,0.0,0.0,0,999,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_065,train,qomi slamti ka mlki economy se ghra talq hai rmi chif ki,roman_urdu,short,corpus_derived,title_roman,1106,Business & Economics,12,56,SHORT,HEADLINE,FULL,0.0,0.0,0,999,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_160,train,haris shil on de cricket ka bitsmin nahi amam alhq ko drap,roman_urdu,short,corpus_derived,title_roman,82749,Sports,12,58,SHORT,HEADLINE,FULL,0.0,0.0,0,999,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_226,train,پاکستانی ٹیم اسٹریلیا کیخلاف پہلی اننگز میں 240,urdu,short,corpus_derived,title_short,42217,Sports,8,47,SHORT,HEADLINE,FULL,0.2,1.0,1,1,0.0,0.0,0,999,HEADLINE,1.0,ndcg@5_known_item
QTRN_072,train,یونس خان کی سالگرہ Pakistan news update,mixed,ambiguous,corpus_derived,mixed_short,51786,Sports,7,39,SHORT,HEADLINE,FULL,0.0,0.0,0,999,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_236,train,asno bord kras orldkpaspin ke amroizntain ki sab par brtri,roman_urdu,short,corpus_derived,title_roman,93216,Sports,10,58,SHORT,HEADLINE,FULL,0.0,0.0,0,999,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_093,train,مدار میں بھیجی گئی کار اب کہاں ہے کیوں ہوا,urdu,contextual,corpus_derived,why,21821,Science & Technology,10,42,LONG,FULL,FULL,0.2,1.0,1,1,0.0,0.0,0,999,HEADLINE,1.0,ndcg@5_known_item
QTRN_138,train,اسٹیو رہوڈز بنگلہ دیش کے نئے کوچ مقرر کیوں ہوا,urdu,contextual,corpus_derived,why,27842,Sports,10,46,LONG,FULL,FULL,0.2,1.0,1,1,0.2,1.0,1,1,MIXED,0.0,ndcg@5_known_item
QTRN_243,train,پاکستان کل 49 ارب Pakistan news update,mixed,ambiguous,corpus_derived,mixed_short,75668,Business & Economics,7,38,SHORT,HEADLINE,FULL,0.0,0.0,0,999,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_149,train,ملتان 92 نیوز یوں تو پاکستان میں ٹیلنٹ کی کوئی کمی نہیں لیکن ملتان,urdu,detailed,corpus_derived,lead,48301,Entertainment,14,66,LONG,FULL,FULL,0.0,0.0,0,999,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_005,train,پاکستان سپر لیگ کا فائنل لاہور میں ہوگا یا نہیں ابھی تک فائنل فیصلہ,urdu,detailed,corpus_derived,lead,56541,Sports,14,67,LONG,FULL,FULL,0.0,0.0,0,999,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_238,train,bnglh dish mein fis bk misjng aips par pabndi brqrar,roman_urdu,short,corpus_derived,title_roman,24147,Science & Technology,10,52,SHORT,HEADLINE,FULL,0.0,0.0,0,999,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_066,train,ائی سی سی پاکستان کرکٹ کو تباہ کرنا چاہتا ہے کیوں ہوا,urdu,contextual,corpus_derived,why,34220,Sports,12,53,LONG,FULL,FULL,0.2,1.0,1,1,0.0,0.0,0,20,HEADLINE,1.0,ndcg@5_known_item
QTRN_073,train,وہاب ریاض نے نیوزی لینڈ کی ٹیم کو,urdu,short,corpus_derived,title_short,46629,Sports,8,33,SHORT,HEADLINE,FULL,0.0,0.0,0,999,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_006,train,جیمز بانڈنے ایک بار پھر سلور اسکرین پر تہلکہ مچادیا کیسے ہوا,urdu,contextual,corpus_derived,how,103445,Entertainment,12,60,LONG,FULL,FULL,0.2,1.0,1,1,0.2,0.6309,1,2,HEADLINE,0.3691,ndcg@5_known_item
QTRN_019,train,دبنگ خان کی نئی فلم سلطان نے بنا,urdu,short,corpus_derived,title_short,69213,Entertainment,8,32,SHORT,HEADLINE,FULL,0.2,1.0,1,1,0.0,0.0,0,999,HEADLINE,1.0,ndcg@5_known_item
QTRN_187,train,brtanih mein jon ke doran birozgari ki shrh mein kmi,roman_urdu,short,corpus_derived,title_roman,76927,Business & Economics,10,52,SHORT,HEADLINE,FULL,0.0,0.0,0,999,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_201,train,چوتھا ون ڈے اسٹریلیا نے پاکستان کو چھ رنز سے کیوں ہوا,urdu,contextual,corpus_derived,why,53609,Sports,12,53,LONG,FULL,FULL,0.2,1.0,1,1,0.0,0.0,0,999,HEADLINE,1.0,ndcg@5_known_item
QTRN_222,train,نوکیا کا کئی برس بعد پہلا فلیگ شپ اسمارٹ فون کیسے ہوا,urdu,contextual,corpus_derived,how,23028,Science & Technology,12,53,LONG,FULL,FULL,0.2,1.0,1,1,0.2,0.3869,1,5,HEADLINE,0.6131,ndcg@5_known_item
QTRN_137,train,azhr on de mein bhtrin karkrdgi kilie prazm,roman_urdu,short,corpus_derived,title_roman,31428,Sports,8,43,SHORT,HEADLINE,FULL,0.0,0.0,0,999,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_008,train,یاسر شاہ کی تباہ کن بالنگ جاری 2گیندوں کے اثرات کیا ہیں,urdu,contextual,corpus_derived,effects,47412,Sports,12,55,LONG,FULL,FULL,0.0,0.0,0,999,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_063,train,اداکارہ سونالی باندرے کینسر Pakistan news update,mixed,ambiguous,corpus_derived,mixed_short,67002,Entertainment,7,48,SHORT,HEADLINE,FULL,0.2,0.4307,1,4,0.0,0.0,0,999,HEADLINE,0.4307,ndcg@5_known_item
QTRN_181,train,عالمی ثالثی عدالت نے عمر اکمل کی پبلک,urdu,short,corpus_derived,title_short,80543,Sports,8,37,SHORT,HEADLINE,FULL,0.0,0.0,0,999,0.2,0.5,1,3,FULL,0.5,ndcg@5_known_item
QTRN_159,train,اسکاٹ لینڈ کیخلاف ٹی 20 سیریز قومی ٹیم کا اعلان کیسے ہوا,urdu,contextual,corpus_derived,how,43750,Sports,12,56,LONG,FULL,FULL,0.2,1.0,1,1,0.2,1.0,1,1,MIXED,0.0,ndcg@5_known_item
QTRN_040,train,mkh mkrmh mein aslami binkari aur economy par aalmi kanfrns,roman_urdu,short,corpus_derived,title_roman,73647,Business & Economics,10,59,SHORT,HEADLINE,FULL,0.0,0.0,0,999,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_240,train,اداکار محمود خان حکومتی رویے کیخلاف سڑکوں پرگئے کیسے ہوا,urdu,contextual,corpus_derived,how,105735,Entertainment,10,56,LONG,FULL,FULL,0.2,1.0,1,1,0.0,0.0,0,999,HEADLINE,1.0,ndcg@5_known_item
QTRN_092,train,khlarion ki karkrdgi ko sraha nahi jata hsin shah,roman_urdu,short,corpus_derived,title_roman,87636,Sports,9,49,SHORT,HEADLINE,FULL,0.0,0.0,0,999,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_080,train,دنیا کی کم عمر ترین ارب پتی لڑکی کے اثرات کیا ہیں,urdu,contextual,corpus_derived,effects,8745,Entertainment,12,49,LONG,FULL,FULL,0.2,1.0,1,1,0.2,0.6309,1,2,HEADLINE,0.3691,ndcg@5_known_item
QTRN_085,train,film kal bl ke sit prhadsh zindagi ka afsosnak trin oaqah hai,roman_urdu,short,corpus_derived,title_roman,67956,Entertainment,12,61,SHORT,HEADLINE,FULL,0.0,0.0,0,999,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_060,train,پی سی بی دورہ انگلینڈ کیلئے اصولی طور پر تیار کیسے ہوا,urdu,contextual,corpus_derived,how,81091,Sports,12,54,LONG,FULL,FULL,0.0,0.0,0,18,0.0,0.0,0,10,MIXED,0.0,ndcg@5_known_item
QTRN_246,train,اسٹیٹ بینک کا ئندہ دو ماہ کے لیے مانیٹری پالیسی کیوں ہوا,urdu,contextual,corpus_derived,why,38628,Business & Economics,12,56,LONG,FULL,FULL,0.2,0.3869,1,5,0.0,0.0,0,20,HEADLINE,0.3869,ndcg@5_known_item
QTRN_213,train,لیانارڈو ڈی ونچی کی کسی واھد فرد کی ملکیت اخری کیسے ہوا,urdu,contextual,corpus_derived,how,48319,Entertainment,12,55,LONG,FULL,FULL,0.2,0.6309,1,2,0.0,0.0,0,17,HEADLINE,0.6309,ndcg@5_known_item
QTRN_007,train,shadi ke bad krinh ki trjihat bdl giin,roman_urdu,short,corpus_derived,title_roman,16211,Entertainment,8,38,SHORT,HEADLINE,FULL,0.0,0.0,0,999,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
QTRN_183,train,سن سیٹ اینڈ وائن پی ایس ایل فائنل کے نشریاتی کیوں ہوا,urdu,contextual,corpus_derived,why,30186,Sports,12,53,LONG,FULL,FULL,0.2,1.0,1,1,0.0,0.0,0,9,HEADLINE,1.0,ndcg@5_known_item
QTRN_111,train,محمد حفیظ ٹی 20 کی کپتانی ون ڈے اور ٹیسٹ کیوں ہوا,urdu,contextual,corpus_derived,why,92707,Sports,12,49,LONG,FULL,FULL,0.0,0.0,0,999,0.0,0.0,0,999,MIXED,0.0,ndcg@5_known_item
