query_id,query,word_count,script,rule_type,tag,category,pre_registered_hypothesis,retrieval_mode,rank,doc_id,doc_headline,doc_category,score,invalid_no_corpus_match,tied_or_zero_similarity_flag,relevance
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HEADLINE,3,23304,ہونڈا کی نئی ایس یو وی متعارف,Science & Technology,0.567553,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HEADLINE,4,102356,فواد خان کی بالی وڈ مووی کپور اینڈ سنز ریلیز کردی گئی,Entertainment,0.549022,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HEADLINE,5,15364,پریانکا کے کیرئیر کا ایک نیا موڑ,Entertainment,0.543985,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HEADLINE,6,11085,ای ایم ائی کے تحت میوزک البم ریلیز کے لیے تیار,Entertainment,0.540779,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HEADLINE,7,23890,اسٹریٹ فائٹر فائیو ریلیز,Science & Technology,0.536275,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HEADLINE,8,22631,واٹس ایپ کو فوری اپ ڈیٹ کرلیں,Science & Technology,0.530616,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HEADLINE,9,80223,یاہو کی نئی اسکوئرل ایپ زمائشی مراحل میں,Science & Technology,0.530403,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HEADLINE,10,60068,یاماہا وائے بی ار 2018 متعارف,Science & Technology,0.530122,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HEADLINE,11,69709,دپیکا پڈوکون نے نئی شارٹ ڈاکیومنٹری جاری کردی,Entertainment,0.52924,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HEADLINE,12,103669,عید قربان پر5پشتوفلمیں ریلیز کی جائیں گی,Entertainment,0.52571,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HEADLINE,13,52458,ایچ بی ایل پی ایس ایل فائیو کا فیشل نغمہ ریلیز,Sports,0.5247,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HEADLINE,14,58801,مصباح الحق کاانٹرنیشنل کرکٹ سے ریٹائرمنٹ کاعندیا,Sports,0.524158,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HEADLINE,15,14654,کرینہ کپور کا کیرئیر زوال پذیر,Entertainment,0.522518,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,FULL_CONTENT,1,67522,رنبیر اور سنجو کی نئی فلم شمشیرہ کی ریلیز کی تاریخ کا اعلان,Entertainment,0.481825,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,FULL_CONTENT,2,11867,حدیقہ کیانی کی چھاپ تلک کے ساتھ واپسی,Entertainment,0.473046,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,FULL_CONTENT,3,104962,رجنی کانت اور سونا کشی سنہا کی فلم لنگا کا مکمل ٹریلر ریلیز,Entertainment,0.471741,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,FULL_CONTENT,4,48509,ئو مل کر ڈیم بنائیں کاشف علی کا نیا گانا ریلیز,Entertainment,0.470445,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,FULL_CONTENT,5,68407,عید پر انے والی پاکستانی فلم وی لب یو کا گانا ریلیز,Entertainment,0.466292,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,FULL_CONTENT,6,3733,مومنہ مستحسن اور بلال سعید کا باری کا اعلان,Entertainment,0.464874,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,FULL_CONTENT,7,107764,فلمتلاشکے نئے گانے لاکھ دنیا کہے کی فیشل وڈیو فلم جاری,Entertainment,0.463425,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,FULL_CONTENT,8,67570,مومنہ مستحسن کا گانا یا نہ تو ریلیز ہوتے ہی مداحوں میں مقبول,Entertainment,0.461048,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,FULL_CONTENT,9,98257,شہروزسبزواری اور معمر رانا کی قلفی جمنا شروع,Entertainment,0.455436,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,FULL_CONTENT,10,5760,کوک اسٹوڈیو 12 کی چوتھی قسط کے ڈھولا کے سب دیوانے,Entertainment,0.454264,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,FULL_CONTENT,11,13371,کپور اینڈ سنز کا ایک اور گانا ریلیز,Entertainment,0.447084,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,FULL_CONTENT,12,106723,امیتابھ بچن کی لیجنڈری فنکار دلیپ کمار کی جلدصحت یابی کیلیے دعا,Entertainment,0.446725,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,FULL_CONTENT,13,14638,رنویر بھی طاہر شاہ کے نقش قدم پر,Entertainment,0.446316,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,FULL_CONTENT,14,98925,سیف علی خان کے دو اصولوں پر مبنی بازار کا شاندار ٹریلر ریلیز,Entertainment,0.445396,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,FULL_CONTENT,15,103618,ایشوریا رائے کی فلم جذبہ کے نئے گانےسین بنا کی ویڈیو جاری,Entertainment,0.444021,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HYBRID,1,69443,سنجو بابا کو مل گیا رہائی کا پروانہ,Entertainment,0.5,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HYBRID,2,67522,رنبیر اور سنجو کی نئی فلم شمشیرہ کی ریلیز کی تاریخ کا اعلان,Entertainment,0.5,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HYBRID,3,97430,بلال سعید اور مومنہ مستحسن کا باری جلد ریلیز کرنے کا اعلان,Entertainment,0.486514,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HYBRID,4,11867,حدیقہ کیانی کی چھاپ تلک کے ساتھ واپسی,Entertainment,0.43074,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HYBRID,5,104962,رجنی کانت اور سونا کشی سنہا کی فلم لنگا کا مکمل ٹریلر ریلیز,Entertainment,0.420446,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HYBRID,6,48509,ئو مل کر ڈیم بنائیں کاشف علی کا نیا گانا ریلیز,Entertainment,0.415148,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HYBRID,7,23304,ہونڈا کی نئی ایس یو وی متعارف,Science & Technology,0.388071,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HYBRID,8,68407,عید پر انے والی پاکستانی فلم وی لب یو کا گانا ریلیز,Entertainment,0.37745,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HYBRID,9,3733,مومنہ مستحسن اور بلال سعید کا باری کا اعلان,Entertainment,0.366265,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HYBRID,10,107764,فلمتلاشکے نئے گانے لاکھ دنیا کہے کی فیشل وڈیو فلم جاری,Entertainment,0.354832,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HYBRID,11,67570,مومنہ مستحسن کا گانا یا نہ تو ریلیز ہوتے ہی مداحوں میں مقبول,Entertainment,0.336075,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HYBRID,12,102356,فواد خان کی بالی وڈ مووی کپور اینڈ سنز ریلیز کردی گئی,Entertainment,0.299793,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HYBRID,13,98257,شہروزسبزواری اور معمر رانا کی قلفی جمنا شروع,Entertainment,0.291799,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HYBRID,14,5760,کوک اسٹوڈیو 12 کی چوتھی قسط کے ڈھولا کے سب دیوانے,Entertainment,0.282554,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HYBRID,15,15364,پریانکا کے کیرئیر کا ایک نیا موڑ,Entertainment,0.275796,False,False,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HEADLINE_KEYWORD_TFIDF,1,0,عالمی بینک عسکریت پسندی سے متاثرہ خاندانوں کی معاونت کرے گا,Business & Economics,0.0,False,True,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HEADLINE_KEYWORD_TFIDF,2,74580,خیبر پختونخوا ایوان صنعت تجارت کالوڈشیڈنگ کیخلاف احتجاج کا اعلان,Business & Economics,0.0,False,True,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HEADLINE_KEYWORD_TFIDF,3,74579,سندھ میں سی این جی اسٹیشن کل بھی بند رہیں گے,Business & Economics,0.0,False,True,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HEADLINE_KEYWORD_TFIDF,4,74578,دو ہفتوں سے پاکستان اسٹیل کو گیس پریشر میں کمی کا سامنا,Business & Economics,0.0,False,True,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HEADLINE_KEYWORD_TFIDF,5,74577,یورو زون کے وزرائے خزانہ کی میٹنگ حتمی فیصلے کے بغیر ختم,Business & Economics,0.0,False,True,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HEADLINE_KEYWORD_TFIDF,6,74576,رمضان میں برطانوی سپر مارکیٹوں کا بزنس عروج پر,Business & Economics,0.0,False,True,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HEADLINE_KEYWORD_TFIDF,7,74575,سندھ میں دکانیں اور شاپنگ سینٹر رات بجے بند کرنے کا نوٹی فکیشن,Business & Economics,0.0,False,True,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HEADLINE_KEYWORD_TFIDF,8,74574,سندھ دکانیں بجے بند کرنے کا نوٹیفکیشنمیڈیکل اسٹور اور کلینک مستثنی,Business & Economics,0.0,False,True,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HEADLINE_KEYWORD_TFIDF,9,74573,رات نو بجے مارکیٹیں بند نہیں کر سکتےچیئرمین کراچی تاجر اتحاد,Business & Economics,0.0,False,True,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HEADLINE_KEYWORD_TFIDF,10,74572,پی ٹی اے کا ٹیلی کام کمپنی کے خلاف ڈیڑھ ارب کا دعوی,Business & Economics,0.0,False,True,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HEADLINE_KEYWORD_TFIDF,11,74571,ائی ایم ایف پاکستان کیلئے 50 کروڑ 60 لاکھ ڈالر کی منظوری کل دے گا,Business & Economics,0.0,False,True,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HEADLINE_KEYWORD_TFIDF,12,74570,ریلوے میں 24 ہزار اسامیاں نامعلوم وجوہ پرختم کردی گئیں,Business & Economics,0.0,False,True,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HEADLINE_KEYWORD_TFIDF,13,74569,بجلی کی قیمت میں1روپے 86 پیسے فی یونٹ کمی,Business & Economics,0.0,False,True,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HEADLINE_KEYWORD_TFIDF,14,74568,نیپرا نے گیس انفرااسٹرکچر ڈیولپمنٹ سیس کا بوجھ صارفین پر ڈال دیا,Business & Economics,0.0,False,True,UNJUDGED
P25_10,naya software update jari kar diya,6,roman,§4_bare_event,6w,Science & Technology,LONG,HEADLINE_KEYWORD_TFIDF,15,74567,پاکستانی زرمبادلہ کے ذخائر تاریخ کی بلند ترین سطح پر,Business & Economics,0.0,False,True,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,HEADLINE,1,111534,ایل این جی درامد ایک ہی کمپنی کوذمے داربنانے پرغور,Business & Economics,0.739275,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,HEADLINE,2,79535,ٹک ٹاک نے کاروبار کرنے والوں کیلئے نیا پلیٹ فارم لانچ کردیا,Science & Technology,0.738391,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,HEADLINE,3,19412,اوریکل سے معاہدہ ٹک ٹاک کی ایک الگ کمپنی کی تشکیل کا امکان,Science & Technology,0.63675,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,HEADLINE,4,77927,پی ئی اے کو منافع بخش ادارہ بنایا جائیگا صف یاسین,Business & Economics,0.635899,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,HEADLINE,5,40304,لندن پی ئی اے نے منافع کمانا شروع کر دیا ہے چیف ایگزیکٹو فیسر,Business & Economics,0.620436,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,HEADLINE,6,109631,کئی ارب ڈالر کے نئے منصوبے سی پیک میں شامل کروانے کا فیصلہ,Business & Economics,0.617436,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,HEADLINE,7,2917,سوئس کمپنیاں سی پیک میں شمولیت کی خواہاں,Business & Economics,0.609572,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,HEADLINE,8,106889,چنئی ایکسپریسکا پہلے ہی دن 33 کروڑ کا بزنس,Entertainment,0.607922,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,HEADLINE,9,83549,پی سی بی کا پی ایس ایل کو الگ کمپنی بنانے کا اصولی فیصلہ,Sports,0.600197,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,HEADLINE,10,507,صدر عارف علوی نے کمپنیز ایکٹ میں ترامیم کی منظوری دے دی,Business & Economics,0.598597,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,HEADLINE,11,61262,ایس ای سی پی کیجانب سے کمپنیز ایکٹ 2017 کا نیا مسودہ جاری,Business & Economics,0.597394,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,HEADLINE,12,40597,پورٹ قاسم انڈسٹریل زون کو دیمک لگ گئی نئی صنعتیں قائم ہونا بند,Business & Economics,0.593109,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,HEADLINE,13,76906,تاپی گیس منصوبہ کی تکمیل کیلئے خودمختار کمپنی بنانے کا فیصلہ کرلیا گیا,Business & Economics,0.592683,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,HEADLINE,14,70871,اکتوبر میں 320 ارب روپے کے محصولات اکھٹے کیے شبر زیدی,Business & Economics,0.590626,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,HEADLINE,15,62251,مجوزہ کمپنیز بل2016اسحاق ڈار کا ایس ای سی پی کو سیمینارکرانے کی ہدایت,Business & Economics,0.589045,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,FULL_CONTENT,1,19412,اوریکل سے معاہدہ ٹک ٹاک کی ایک الگ کمپنی کی تشکیل کا امکان,Science & Technology,0.613772,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,FULL_CONTENT,2,75819,پاکستان اسٹیل کے لئے18ارب روپے کا پیکج منظور,Business & Economics,0.591014,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,FULL_CONTENT,3,17666,اسٹیل مل کیلیے بیل اٹ پیکج کا اعلان,Entertainment,0.571363,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,FULL_CONTENT,4,72759,کمپنیز ارڈیننس 2016 متعارف کرادیا گیا,Business & Economics,0.568947,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,FULL_CONTENT,5,78198,بھارتی گروپ گودریج پاکستان میں سرمایہ کاری کا خواہش مند,Business & Economics,0.567109,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,FULL_CONTENT,6,62724,نیپرا کی جھمپیرپاورپراجیکٹ کیلئے بجلی کی قیمت قیمت مقرر,Business & Economics,0.564769,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,FULL_CONTENT,7,109797,بلدیہ غربی کو اربوں روپے کا مقروض بنانے کا منصوبہ تیار,Business & Economics,0.557641,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,FULL_CONTENT,8,111685,ایک ہزار یوٹیلٹی اسٹورز کو جدید بنانے کا فیصلہ,Business & Economics,0.557232,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,FULL_CONTENT,9,60796,ایس ای سی پی نے پبلک فرنگ ریگولیشن میں ترامیم متعارف کروا دیں,Business & Economics,0.549866,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,FULL_CONTENT,10,79535,ٹک ٹاک نے کاروبار کرنے والوں کیلئے نیا پلیٹ فارم لانچ کردیا,Science & Technology,0.543339,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,FULL_CONTENT,11,40490,پی ئی اے سے حج عمرہ کرایوں میں تبدیلی کی وجوہات مانگ لی گئیں,Business & Economics,0.541896,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,FULL_CONTENT,12,61369,کمپنیز بل 2017 صرف رجسٹرڈ کمپنیوں پر لاگو ہوگا ایس ای سی پی,Business & Economics,0.537065,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,FULL_CONTENT,13,76888,جرمن کمپنی کی پورٹ قاسم میں 40 ملین ڈالر کی سرمایہ کاری میں دلچسپی,Business & Economics,0.533843,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,FULL_CONTENT,14,74159,سندھ میں نئی ٹیکنالوجی کا حامل سیمنٹ پلانٹ قائم کیا جائے گا,Business & Economics,0.532389,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,FULL_CONTENT,15,77718,پی ئی اے نے بزنس پلان کی مد میں 25 ارب روپے طلب کرلئے,Business & Economics,0.532013,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,HYBRID,1,19412,اوریکل سے معاہدہ ٹک ٹاک کی ایک الگ کمپنی کی تشکیل کا امکان,Science & Technology,0.724114,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,HYBRID,2,79535,ٹک ٹاک نے کاروبار کرنے والوں کیلئے نیا پلیٹ فارم لانچ کردیا,Science & Technology,0.701728,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,HYBRID,3,111534,ایل این جی درامد ایک ہی کمپنی کوذمے داربنانے پرغور,Business & Economics,0.5,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,HYBRID,4,75819,پاکستان اسٹیل کے لئے18ارب روپے کا پیکج منظور,Business & Economics,0.404394,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,HYBRID,5,17666,اسٹیل مل کیلیے بیل اٹ پیکج کا اعلان,Entertainment,0.321837,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,HYBRID,6,72759,کمپنیز ارڈیننس 2016 متعارف کرادیا گیا,Business & Economics,0.311687,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,HYBRID,7,78198,بھارتی گروپ گودریج پاکستان میں سرمایہ کاری کا خواہش مند,Business & Economics,0.303964,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,HYBRID,8,62724,نیپرا کی جھمپیرپاورپراجیکٹ کیلئے بجلی کی قیمت قیمت مقرر,Business & Economics,0.294136,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,HYBRID,9,109797,بلدیہ غربی کو اربوں روپے کا مقروض بنانے کا منصوبہ تیار,Business & Economics,0.26419,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,HYBRID,10,111685,ایک ہزار یوٹیلٹی اسٹورز کو جدید بنانے کا فیصلہ,Business & Economics,0.262471,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,HYBRID,11,40304,لندن پی ئی اے نے منافع کمانا شروع کر دیا ہے چیف ایگزیکٹو فیسر,Business & Economics,0.249964,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,HYBRID,12,507,صدر عارف علوی نے کمپنیز ایکٹ میں ترامیم کی منظوری دے دی,Business & Economics,0.24182,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,HYBRID,13,60796,ایس ای سی پی نے پبلک فرنگ ریگولیشن میں ترامیم متعارف کروا دیں,Business & Economics,0.231526,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,HYBRID,14,77927,پی ئی اے کو منافع بخش ادارہ بنایا جائیگا صف یاسین,Business & Economics,0.221823,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,HYBRID,15,40490,پی ئی اے سے حج عمرہ کرایوں میں تبدیلی کی وجوہات مانگ لی گئیں,Business & Economics,0.198045,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,HEADLINE_KEYWORD_TFIDF,1,34638,کرکٹ کی تباہی کا نیا منصوبہ تیار,Sports,0.439281,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,HEADLINE_KEYWORD_TFIDF,2,109510,چینی کمپنیوں کا اپنی صنعتیں پاکستان منتقل کرنے کا منصوبہ,Business & Economics,0.436316,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,HEADLINE_KEYWORD_TFIDF,3,74899,نجی کمپنی کیجانب سے تقریبا 50میگاواٹ پن بجلی کا منصوبہ شروع,Business & Economics,0.435373,False,False,UNJUDGED
P25_11,بڑی کمپنی نے نیا منصوبہ شروع کیا,7,urdu,§4_bare_event,7w,Business & Economics,LONG,HEADLINE_KEYWORD_TFIDF,4,110101,کچی ابادی نوباد کاری کا منصوبہ شروع کرنے کا اعلان,Business & Economics,0.42797,False,False,UNJUDGED
